gtdb_species_clade_id	genome_size_Mbp	mean_protein_count	has_phaC	phb_status	gtdb_phylum
s__Campylobacter_A_concisus_AB--GB_GCA_018375265.1	2.0131064782608696	1998.6521739130435	0	absent	Campylobacterota
s__Campylobacter_A_concisus_J--RS_GCF_002913225.1	1.9186015	1932.0	0	absent	Campylobacterota
s__Campylobacter_A_concisus_T--RS_GCF_003048375.1	2.033774515151515	2018.969696969697	0	absent	Campylobacterota
s__Campylobacter_A_concisus_Y--RS_GCF_902460415.1	1.9156925	1890.5	0	absent	Campylobacterota
s__Campylobacter_A_curvus--RS_GCF_013372125.1	1.9877601333333332	1985.6	0	absent	Campylobacterota
s__Campylobacter_A_showae_D--RS_GCF_900699785.1	2.1493996666666666	2061.3333333333335	0	absent	Campylobacterota
s__Campylobacter_A_sp004803835--RS_GCF_004803835.1	1.7469298999999998	1820.7	0	absent	Campylobacterota
s__Campylobacter_B_corcagiensis--RS_GCF_013201645.1	1.684853	1730.6666666666667	0	absent	Campylobacterota
s__Campylobacter_B_hominis--RS_GCF_000017585.1	1.689771	1660.4	0	absent	Campylobacterota
s__Campylobacter_B_sp900539505--GB_GCA_900539505.1	2.014059	1876.0	0	absent	Campylobacterota
s__Campylobacter_D_armoricus--RS_GCF_013372105.1	1.6711810909090907	1712.2727272727273	0	absent	Campylobacterota
s__Campylobacter_D_avium--RS_GCF_002238335.1	1.6327791999999999	1699.4	0	absent	Campylobacterota
s__Campylobacter_D_lari--RS_GCF_013372185.1	1.4833745	1526.3181818181818	0	absent	Campylobacterota
s__Campylobacter_D_ornithocola--RS_GCF_013201605.1	1.656715	1683.0	0	absent	Campylobacterota
s__Campylobacter_D_sp008633915--RS_GCF_008633915.1	1.5950666666666669	1750.3333333333333	0	absent	Campylobacterota
s__Campylobacter_D_sp020135845--GB_GCA_020135845.1	1.60664	1707.0	0	absent	Campylobacterota
s__Campylobacter_D_volucris--RS_GCF_008245045.1	1.5241819333333333	1594.8	0	absent	Campylobacterota
s__Campylobacter_D_vulpis--RS_GCF_002738305.1	1.6198588	1723.5333333333333	0	precursors_only	Campylobacterota
s__Campylobacter_iguaniorum--RS_GCF_000736415.1	1.7027856666666668	1764.0	0	absent	Campylobacterota
s__Campylobacter_sp002139875--RS_GCF_002139875.1	1.6127561666666668	1676.2222222222222	0	absent	Campylobacterota
s__Campylobacter_sp945873855--GB_GCA_945873855.1	1.6590724166666668	1737.75	0	absent	Campylobacterota
s__Campylobacter_testudinum--GB_GCA_000495505.1	1.804695457142857	1854.057142857143	0	absent	Campylobacterota
s__Capnocytophaga_bilenii--RS_GCF_017565765.1	2.693487	2510.5	0	precursors_only	Bacteroidota
s__Capnocytophaga_canimorsus--RS_GCF_002302565.1	2.4763075	2289.4375	0	precursors_only	Bacteroidota
s__Capnocytophaga_canis--RS_GCF_000827555.1	2.6735214545454546	2334.181818181818	0	absent	Bacteroidota
s__Capnocytophaga_cynodegmi--RS_GCF_000379185.1	2.670620625	2361.875	0	absent	Bacteroidota
s__Capnocytophaga_felis--RS_GCF_009684755.1	2.9214305	2606.5	0	absent	Bacteroidota
s__Capnocytophaga_haemolytica--RS_GCF_001553545.1	2.677552	2425.6666666666665	0	precursors_only	Bacteroidota
s__Capnocytophaga_periodontitidis--RS_GCF_016126015.1	3.219702888888889	3017.5555555555557	0	precursors_only	Bacteroidota
s__Caproicibacter_sp002409585--GB_GCA_002409585.1	1.83574725	1804.5	0	precursors_only	Bacillota_A
s__Caproicibacter_sp002410755--GB_GCA_002410755.1	1.688872	1700.5	0	precursors_only	Bacillota_A
s__Caproicibacterium_sp002399445--GB_GCA_002399445.1	1.933236375	1885.875	0	precursors_only	Bacillota_A
s__Caproicibacterium_sp900554535--GB_GCA_900554535.1	2.350565	2334.2	0	precursors_only	Bacillota_A
s__Carbobacillus_altaicus--GB_GCA_003050645.1	2.6519395	2525.5	0	precursors_only	Bacillota
s__Carbonactinospora_thermoautotrophica--RS_GCF_001543895.1	4.958540333333333	4883.666666666667	0	precursors_only	Actinomycetota
s__Carboxydocella_thermautotrophica--GB_GCA_003054495.1	2.6596316	2759.0	0	precursors_only	Bacillota_B
s__Carboxydothermus_hydrogenoformans--RS_GCF_000012865.1	2.4316216666666666	2522.0	0	precursors_only	Bacillota_B
s__Cardinium_sp022810445--RS_GCF_022810445.1	1.082021	924.25	0	absent	Bacteroidota
s__Carnobacterium_A_jeotgali--RS_GCF_000745125.1	2.4366586666666663	2370.6666666666665	0	precursors_only	Bacillota
s__Carnobacterium_A_viridans--RS_GCF_900102725.1	2.6738325	2658.5	0	precursors_only	Bacillota
s__Carnobacterium_maltaromaticum--RS_GCF_000744945.1	3.5034584444444445	3294.0833333333335	0	precursors_only	Bacillota
s__Casimicrobium_sp018241765--GB_GCA_018241765.1	3.2034555	2924.5	1	complete	Pseudomonadota
s__Casp-actino5_sp001510385--GB_GCA_001510385.1	1.998966	2015.5	0	precursors_only	Actinomycetota
s__Casp-actino5_sp002727235--GB_GCA_002727235.1	1.9420283333333332	2009.1666666666667	0	precursors_only	Actinomycetota
s__Casp-actino8_sp010030605--GB_GCA_010030605.1	2.6800118	3141.2	1	complete	Actinomycetota
s__Casp-alpha2_sp014382345--GB_GCA_014382345.1	2.5622115	2510.0	1	complete	Pseudomonadota
s__Catellatospora_bangladeshensis--RS_GCF_016862575.1	7.793184333333333	7246.0	0	precursors_only	Actinomycetota
s__Catenibacillus_faecavium--GB_GCA_018713145.1	3.59964225	3196.75	0	precursors_only	Bacillota_A
s__Catenibacillus_faecigallinarum--GB_GCA_018711005.1	3.41971575	3092.25	0	precursors_only	Bacillota_A
s__Catenibacterium_mitsuokai--GB_GCA_025148785.1	2.2838287058823528	2353.823529411765	0	absent	Bacillota
s__Catenibacterium_sp900540665--GB_GCA_900540665.1	2.138301	2125.0	0	absent	Bacillota
s__Catenibacterium_sp900764565--GB_GCA_900764565.1	2.3147803333333337	2336.0	0	absent	Bacillota
s__Catenulispora_pinistramenti--RS_GCF_018274385.1	11.1445615	9668.0	0	precursors_only	Actinomycetota
s__Caulobacter_radicis--RS_GCF_003094615.1	5.556515	5018.0	1	complete	Pseudomonadota
s__Caulobacter_rhizosphaerae--RS_GCF_010977555.1	5.765094	5219.5	1	complete	Pseudomonadota
s__Caulobacter_segnis--RS_GCF_000092285.1	4.6555445	4270.0	1	complete	Pseudomonadota
s__Caulobacter_sp001426905--RS_GCF_001426905.1	5.088168	4668.0	1	complete	Pseudomonadota
s__Caulobacter_sp002742645--RS_GCF_002742645.2	4.771433333333333	4546.666666666667	1	complete	Pseudomonadota
s__Caulobacter_sp903858185--GB_GCA_903858185.1	3.233385	3400.0	1	complete	Pseudomonadota
s__Caulobacter_vibrioides_E--RS_GCF_000372645.1	4.481177666666667	4258.0	1	complete	Pseudomonadota
s__Caviibacter_abscessus--RS_GCF_001517835.1	1.2608195	1252.5	0	precursors_only	Fusobacteriota
s__Cedecea_neteri_A--RS_GCF_000757825.1	5.0495985	4696.5	0	precursors_only	Pseudomonadota
s__Celeribacter_A_marinus--RS_GCF_001308265.1	3.0260115	3033.5	1	complete	Pseudomonadota
s__Celeribacter_baekdonensis_A--RS_GCF_000299875.1	4.232647	4241.666666666667	1	complete	Pseudomonadota
s__Celeribacter_indicus--RS_GCF_000819565.1	4.892766	4774.0	1	complete	Pseudomonadota
s__Cellulomonas_A_cellasea--RS_GCF_006538745.1	4.564443333333333	4107.333333333333	0	precursors_only	Actinomycetota
s__Cellulomonas_A_sp012927595--GB_GCA_012927595.1	3.100877	3052.0	0	precursors_only	Actinomycetota
s__Cellulomonas_gilvus--RS_GCF_000218545.1	3.465127	3144.0	0	precursors_only	Actinomycetota
s__Cellulomonas_iranensis--RS_GCF_001552375.1	4.0029515714285715	3703.4285714285716	0	precursors_only	Actinomycetota
s__Cellulomonas_sp001429255--GB_GCA_001429255.1	4.320293	4012.0	0	precursors_only	Actinomycetota
s__Cellulomonas_sp001898185--GB_GCA_001898185.1	2.979362	2903.5	0	precursors_only	Actinomycetota
s__Cellulomonas_sp023438885--GB_GCA_023438885.1	2.846134	2879.6666666666665	0	precursors_only	Actinomycetota
s__Cellulomonas_uda--RS_GCF_006538705.1	3.183471625	3037.375	0	precursors_only	Actinomycetota
s__Cellulophaga_algicola--RS_GCF_000186265.1	4.975853333333333	4358.0	0	precursors_only	Bacteroidota
s__Cellulophaga_sp019278565--RS_GCF_019278565.1	4.5580375	3941.0	0	precursors_only	Bacteroidota
s__Cellulosilyticum_lentocellum--RS_GCF_000178835.2	3.8734285454545456	3664.6363636363635	0	absent	Bacillota_A
s__Cellulosimicrobium_cellulans--RS_GCF_006539945.1	4.6281305	4050.0	0	precursors_only	Actinomycetota
s__Cellulosimicrobium_composti--RS_GCF_009711085.1	4.290934666666667	3823.3333333333335	0	precursors_only	Actinomycetota
s__Centipeda_periodontii--RS_GCF_000213975.1	2.5823085	2417.0	0	absent	Bacillota_C
s__Cerasibacillus_quisquiliarum--RS_GCF_014202495.1	2.782607	2769.0	0	precursors_only	Bacillota
s__Cereibacter_A_sp002407205--RS_GCF_002407205.1	4.6214526	4476.2	1	complete	Pseudomonadota
s__Cereibacter_A_sphaeroides--RS_GCF_000012905.2	4.652406714285714	4414.333333333333	1	complete	Pseudomonadota
s__Cetobacterium_A_somerae--RS_GCF_000479045.1	3.144805	3015.3333333333335	0	precursors_only	Fusobacteriota
s__Ch130_sp013177945--GB_GCA_013177945.1	2.48016	2575.0	0	absent	Bacillota_B
s__Changpingibacter_yushuensis--RS_GCF_014041995.1	2.6132795	2312.5	0	absent	Actinomycetota
s__Chania_multitudinisentens--RS_GCF_000520015.2	5.450687	4912.5	0	precursors_only	Pseudomonadota
s__Chania_sp000743355--RS_GCF_000743355.1	5.336196	4948.5	0	precursors_only	Pseudomonadota
s__Chelatococcus_A_composti--RS_GCF_014201415.1	3.66676125	3558.75	1	complete	Pseudomonadota
s__Chelatococcus_sp018398315--RS_GCF_018398315.1	6.453648	6005.5	1	complete	Pseudomonadota
s__Chelonobacter_testudinis--RS_GCF_900176075.1	2.974155	2823.0	0	precursors_only	Pseudomonadota
s__Chimaeribacter_coloradensis--RS_GCF_002858715.1	4.2450045	3852.5	0	precursors_only	Pseudomonadota
s__Chitinophaga_ginsengisegetis--RS_GCF_900168065.1	7.893763	6356.5	0	precursors_only	Bacteroidota
s__Chitinophaga_pinensis_A--GB_GCA_902167325.1	6.34208	5190.0	0	precursors_only	Bacteroidota
s__Chitinophaga_terrae--RS_GCF_900107795.1	6.6165685	5613.0	0	precursors_only	Bacteroidota
s__Chitinophaga_vietnamensis--RS_GCF_902167635.1	6.308505	5233.0	0	precursors_only	Bacteroidota
s__Chlamydia_trachomatis--RS_GCF_000012125.1	1.0482009221556887	905.9101796407185	0	absent	Chlamydiota
s__Chlamydophila_abortus--RS_GCF_002895085.1	1.183564851851852	1080.2222222222222	0	absent	Chlamydiota
s__Chlamydophila_buteonis--RS_GCF_900634605.1	1.1548026666666666	1005.6666666666666	0	absent	Chlamydiota
s__Chlamydophila_ibidis--RS_GCF_000454725.1	1.179556	1025.5	0	absent	Chlamydiota
s__Chlamydophila_pneumoniae--RS_GCF_000007205.1	1.2301994615384615	1065.0	0	absent	Chlamydiota
s__Chloracidobacterium_thermophilum--RS_GCF_000226295.1	3.6957713333333335	3104.3333333333335	1	complete	Acidobacteriota
s__Chlorobaculum_sp013334335--GB_GCA_013334335.1	2.1814475	2068.5	0	absent	Bacteroidota
s__Chlorobaculum_sp903929135--GB_GCA_903929135.1	2.171578	1989.5	0	absent	Bacteroidota
s__Chlorobium_sp013334435--GB_GCA_013334435.1	1.9574485	1928.0	0	accessory_only	Bacteroidota
s__Chlorobium_sp013335405--GB_GCA_013335405.1	2.339557	2314.0	0	absent	Bacteroidota
s__Chlorobium_sp903840935--GB_GCA_903840935.1	2.146604	2224.8	0	absent	Bacteroidota
s__Chlorobium_sp903851535--GB_GCA_903851535.1	2.5833045	2738.5	0	absent	Bacteroidota
s__Chlorobium_sp903866255--GB_GCA_903866255.1	2.8505996666666666	2906.3333333333335	0	absent	Bacteroidota
s__Chlorobium_sp903882665--GB_GCA_903882665.1	2.772462857142857	2771.714285714286	0	absent	Bacteroidota
s__Chlorobium_sp903904495--GB_GCA_903904495.1	2.1375845	2354.0	0	accessory_only	Bacteroidota
s__Chlorobium_sp903939765--GB_GCA_903939765.1	2.935147	2827.3333333333335	0	absent	Bacteroidota
s__Chloroflexus_sp000735195--RS_GCF_000735195.1	4.1883522	3684.0	1	complete	Chloroflexota
s__ChocPot-Mid_sp003731675--GB_GCA_003731675.1	2.780341	2654.0	0	precursors_only	Bacteroidota
s__Choladocola_sp018223365--GB_GCA_018223365.1	2.96389	2848.5	0	absent	Bacillota_A
s__Choladocola_sp910583615--GB_GCA_910583615.1	3.863266	3712.5	0	absent	Bacillota_A
s__Choladousia_intestinavium--GB_GCA_018712785.1	2.8691313333333337	2716.0	0	absent	Bacillota_A
s__Choladousia_sp020859985--GB_GCA_020859985.1	3.6909	3246.5	0	absent	Bacillota_A
s__Choladousia_sp021199655--GB_GCA_021199655.1	3.268628	2923.0	0	absent	Bacillota_A
s__Choladousia_sp902363665--GB_GCA_902363665.1	3.147933	2745.4	0	absent	Bacillota_A
s__Christensenella_timonensis--RS_GCF_900087015.1	2.3320215	2253.5	0	precursors_only	Bacillota_A
s__Chromatium_okenii_A--RS_GCF_002958735.1	3.927263	4153.0	1	complete	Pseudomonadota
s__Chromobacterium_amazonense--RS_GCF_001855565.1	4.290684	4059.3333333333335	1	complete	Pseudomonadota
s__Chromobacterium_aquaticum--RS_GCF_021129195.1	4.969245	4624.5	1	complete	Pseudomonadota
s__Chromobacterium_haemolyticum--RS_GCF_000711885.1	5.1437914000000005	4716.6	1	complete	Pseudomonadota
s__Chromobacterium_haemolyticum_A--RS_GCF_002081825.1	5.5069965	5066.5	1	complete	Pseudomonadota
s__Chromobacterium_phragmitis--RS_GCF_003325475.1	4.8042295	4443.5	1	complete	Pseudomonadota
s__Chromobacterium_sp002213445--GB_GCA_002213445.1	4.022677	3905.0	1	complete	Pseudomonadota
s__Chromobacterium_sphagni--RS_GCF_001855555.1	4.8228645	4460.0	1	complete	Pseudomonadota
s__Chromobacterium_violaceum--RS_GCF_000007705.1	4.745444103448276	4370.6551724137935	1	complete	Pseudomonadota
s__Chromohalobacter_beijerinckii--RS_GCF_023061185.1	3.48040025	3251.25	1	complete	Pseudomonadota
s__Chromohalobacter_canadensis--RS_GCF_023061155.1	3.5515635	3287.5	1	complete	Pseudomonadota
s__Chromohalobacter_moromii--RS_GCF_023091865.1	3.445577	3177.0	1	complete	Pseudomonadota
s__Chromulinivorax_sp018062405--GB_GCA_018062405.1	1.229694	1105.5	0	absent	Dependentiae
s__Chryseobacterium_antibioticum--RS_GCF_012927325.1	4.774566	4381.0	0	precursors_only	Bacteroidota
s__Chryseobacterium_aquaticum--RS_GCF_001420285.1	3.8536135	3542.5	0	precursors_only	Bacteroidota
s__Chryseobacterium_aquaticum_A--RS_GCF_012952015.1	4.0121805	3643.5	0	precursors_only	Bacteroidota
s__Chryseobacterium_balustinum--RS_GCF_900168205.1	4.792487666666667	4429.0	0	precursors_only	Bacteroidota
s__Chryseobacterium_candidae--RS_GCF_004916905.1	4.63537	4147.333333333333	0	precursors_only	Bacteroidota
s__Chryseobacterium_carnipullorum--RS_GCF_900142785.1	5.296368599999999	4983.4	0	precursors_only	Bacteroidota
s__Chryseobacterium_culicis--RS_GCF_900108365.1	4.764537833333333	4372.333333333333	0	precursors_only	Bacteroidota
s__Chryseobacterium_culicis_A--RS_GCF_002979755.1	5.184701666666667	4658.666666666667	0	precursors_only	Bacteroidota
s__Chryseobacterium_fistulae--RS_GCF_902729325.1	4.2668745	3674.5	0	precursors_only	Bacteroidota
s__Chryseobacterium_geocarposphaerae--RS_GCF_002797535.1	4.33725875	4146.5	0	precursors_only	Bacteroidota
s__Chryseobacterium_gleum--RS_GCF_900636535.1	5.131154625	4686.125	0	precursors_only	Bacteroidota
s__Chryseobacterium_joostei--RS_GCF_003815775.1	4.794468	4383.333333333333	0	precursors_only	Bacteroidota
s__Chryseobacterium_nepalense--RS_GCF_023195755.1	3.819723	3467.0	0	precursors_only	Bacteroidota
s__Chryseobacterium_rhizosphaerae--RS_GCF_003385455.1	5.1887065	4624.25	0	precursors_only	Bacteroidota
s__Chryseobacterium_scophthalmum--RS_GCF_900143185.1	4.523469599999999	4138.4	0	precursors_only	Bacteroidota
s__Chryseobacterium_sp001677955--RS_GCF_001677955.1	4.668111	4390.0	0	precursors_only	Bacteroidota
s__Chryseobacterium_sp013153155--RS_GCF_018603435.1	4.433097666666667	4074.0	0	precursors_only	Bacteroidota
s__Chryseobacterium_sp020991435--RS_GCF_020991435.1	4.7731195	4347.0	0	precursors_only	Bacteroidota
s__Chryseobacterium_sp900128945--RS_GCF_900128945.1	5.2919135	4749.5	0	precursors_only	Bacteroidota
s__Chryseobacterium_sp900156935--RS_GCF_903969135.1	5.101449	4605.333333333333	0	precursors_only	Bacteroidota
s__Chryseobacterium_sp913775525--GB_GCA_913775525.1	3.7373089	3482.9	0	precursors_only	Bacteroidota
s__Chryseoglobus_sp002280615--GB_GCA_002280615.1	2.045341	2193.0	0	precursors_only	Actinomycetota
s__Chth-196_sp903916085--GB_GCA_903916085.1	3.560556	3427.5	0	absent	Verrucomicrobiota
s__Chthoniobacter_sp903874975--GB_GCA_903874975.1	3.5553868	3467.4	0	absent	Verrucomicrobiota
s__Citricoccus_sp000224415--RS_GCF_000224415.1	3.565536	3150.5	1	complete	Actinomycetota
s__Citricoccus_terreus--RS_GCF_900116905.1	3.048474	2768.5	0	precursors_only	Actinomycetota
s__Citrobacter_europaeus--GB_GCA_020099315.1	5.257890461538462	4854.384615384615	0	precursors_only	Pseudomonadota
s__Citrobacter_sp005281345--RS_GCF_005281345.1	5.394719	5153.5	0	precursors_only	Pseudomonadota
s__Clavibacter_californiensis--RS_GCF_021952865.1	3.2594773333333333	3241.6666666666665	0	precursors_only	Actinomycetota
s__Clavibacter_insidiosus--RS_GCF_002240565.1	3.3187035714285713	3245.285714285714	0	precursors_only	Actinomycetota
s__Clavibacter_michiganensis--RS_GCF_021216655.1	3.3291149090909093	3168.7818181818184	0	precursors_only	Actinomycetota
s__Clavibacter_michiganensis_P--RS_GCF_021923065.1	3.1738071428571426	3197.0	0	precursors_only	Actinomycetota
s__Cloacibacillus_evryensis--RS_GCF_000585335.1	2.999433363636364	2796.6363636363635	0	precursors_only	Synergistota
s__Cloacibacillus_porcorum--RS_GCF_001701045.1	3.002118	2781.6	0	precursors_only	Synergistota
s__Cloacibacterium_normanense--RS_GCF_003860565.1	2.57123225	2444.75	0	precursors_only	Bacteroidota
s__Cloacibacterium_sp002422665--RS_GCF_002943105.1	2.412101	2361.3333333333335	0	precursors_only	Bacteroidota
s__Cloacimonas_acidaminovorans--RS_GCF_000146065.2	2.0304295	1801.125	0	precursors_only	Cloacimonadota
s__Cloacimonas_sp002432865--GB_GCA_002432865.1	1.952592625	1590.625	0	precursors_only	Cloacimonadota
s__Clostridium_AQ_innocuum--RS_GCF_012317185.1	4.454258703703704	4387.888888888889	0	precursors_only	Bacillota
s__Clostridium_AQ_sp000165065--GB_GCA_017161075.1	4.1674558571428575	4053.285714285714	0	precursors_only	Bacillota
s__Clostridium_AU_sp003541575--GB_GCA_012523855.1	2.56659	2832.5	0	precursors_only	Bacillota_A
s__Clostridium_B_sp022482905--GB_GCA_022482905.1	3.4163171666666665	3308.8333333333335	0	precursors_only	Bacillota_A
s__Clostridium_E_jeddahense--RS_GCF_000577335.1	3.464171375	3353.625	0	precursors_only	Bacillota_A
s__Clostridium_E_sp002397665--GB_GCA_902810075.1	3.10953	2928.0	0	precursors_only	Bacillota_A
s__Clostridium_E_sporosphaeroides--GB_GCA_000383295.1	2.9189105	2822.75	0	precursors_only	Bacillota_A
s__Clostridium_F_botulinum_A--RS_GCF_001889325.1	4.148939904761905	3944.190476190476	0	precursors_only	Bacillota_A
s__Clostridium_F_sp001276215--RS_GCF_019933195.1	3.735609	3341.3333333333335	0	precursors_only	Bacillota_A
s__Clostridium_J_punense--RS_GCF_017874425.1	4.744385	4451.0	0	precursors_only	Bacillota_A
s__Clostridium_J_sulfidigenes--RS_GCF_000732635.1	3.518764566666667	3557.8	0	precursors_only	Bacillota_A
s__Clostridium_J_tunisiense--RS_GCF_000300195.1	4.263437	3932.0	0	precursors_only	Bacillota_A
s__Clostridium_Q_sp009911305--GB_GCA_009911305.1	3.879439	3597.6666666666665	0	precursors_only	Bacillota_A
s__Clostridium_Q_symbiosum_A--GB_GCA_020555735.1	5.2751695	4685.5	0	precursors_only	Bacillota_A
s__Clostridium_R_sp900321915--GB_GCA_900321915.1	2.6297535	2566.5	0	precursors_only	Bacillota_A
s__Clostridium_Y_paradoxum--GB_GCA_001584565.1	1.8806475	1926.5	0	precursors_only	Bacillota_A
s__Clostridium_butyricum--RS_GCF_006742065.1	4.5553842878787885	4121.30303030303	0	precursors_only	Bacillota_A
s__Clostridium_cagae--RS_GCF_900290265.1	3.805967604651163	3517.7441860465115	0	precursors_only	Bacillota_A
s__Clostridium_chauvoei--RS_GCF_002327185.1	2.792133757575758	2595.242424242424	0	precursors_only	Bacillota_A
s__Clostridium_chromiireducens--RS_GCF_002029255.1	5.831367666666667	5249.0	0	precursors_only	Bacillota_A
s__Clostridium_chrysemydis--RS_GCF_015234215.1	3.3875095	3343.5	0	precursors_only	Bacillota_A
s__Clostridium_cibarium--RS_GCF_014836335.1	4.260747	3911.5	0	precursors_only	Bacillota_A
s__Clostridium_neonatale--RS_GCF_001458595.1	4.8427844375	4362.375	0	precursors_only	Bacillota_A
s__Clostridium_nigeriense--RS_GCF_900086595.1	3.4508856	3318.0	0	precursors_only	Bacillota_A
s__Clostridium_paraputrificum--RS_GCF_900447045.1	3.5879972999999996	3518.5333333333333	0	precursors_only	Bacillota_A
s__Clostridium_saccharoperbutylacetonicum--RS_GCF_000340885.1	6.536331375	5794.375	0	precursors_only	Bacillota_A
s__Clostridium_sartagoforme_B--RS_GCF_004794105.1	3.798609	3411.0	0	precursors_only	Bacillota_A
s__Clostridium_saudiense--RS_GCF_000577815.1	3.5986797368421053	3481.3684210526317	0	precursors_only	Bacillota_A
s__Clostridium_sp001916075--RS_GCF_014287815.1	2.572133	2431.8	0	precursors_only	Bacillota_A
s__Clostridium_sp900547475--GB_GCA_900547475.1	3.755475	3528.0	0	precursors_only	Bacillota_A
s__Clostridium_sp900759995--GB_GCA_900759995.1	3.670743	3493.6	0	precursors_only	Bacillota_A
s__Clostridium_sp900766315--RS_GCF_019734195.1	3.9901776666666664	3728.0	0	precursors_only	Bacillota_A
s__Clostridium_sp934746015--GB_GCA_934746015.1	3.2256875	3241.5	0	precursors_only	Bacillota_A
s__Cnuella_takakiae--RS_GCF_001953305.1	5.677703	4771.5	0	precursors_only	Bacteroidota
s__Cnuibacter_physcomitrellae--RS_GCF_014640535.1	4.1825435	3965.25	0	precursors_only	Actinomycetota
s__Cobetia_crustatorum--RS_GCF_000591415.1	4.067068	3612.0	1	complete	Pseudomonadota
s__Cognaticolwellia_chukchiensis--RS_GCF_002104455.1	4.02942	3570.0	0	precursors_only	Pseudomonadota
s__Cognaticolwellia_sp003061515--RS_GCF_003061515.1	4.259731	3763.6666666666665	0	precursors_only	Pseudomonadota
s__Cognaticolwellia_sp003354085--GB_GCA_913061475.1	4.6974395	4321.5	0	precursors_only	Pseudomonadota
s__Cognaticolwellia_sp014077005--RS_GCF_014077005.1	4.292731272727273	3551.090909090909	1	complete	Pseudomonadota
s__Cognatishimia_activa--RS_GCF_001458335.1	3.420878	3386.0	1	complete	Pseudomonadota
s__Cohnella_laeviribosi--RS_GCF_000378425.1	4.271686	3941.5	0	absent	Bacillota
s__Cohnella_xylanilytica--RS_GCF_014212175.1	7.3938445	6380.5	0	precursors_only	Bacillota
s__Collinsella_aerofaciens--RS_GCF_010509075.1	2.4529426666666665	2154.6666666666665	0	absent	Actinomycetota
s__Collinsella_aerofaciens_AF--RS_GCF_902364355.1	2.205271	1889.0	0	absent	Actinomycetota
s__Collinsella_aerofaciens_AG--GB_GCA_905213325.1	2.1294966666666664	1835.6666666666667	0	precursors_only	Actinomycetota
s__Collinsella_aerofaciens_G--RS_GCF_005844325.1	2.131500043478261	1912.9565217391305	0	precursors_only	Actinomycetota
