gtdb_species_clade_id	gtdb_phylum	pha_class	n_phac_clusters	primary_env	primary_variability
s__Erythrobacter_sp003149575--GB_GCA_003149575.1	Pseudomonadota	other_pfam	2	marine	low
s__Erythrobacter_sp009995225--GB_GCA_009995225.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Erythrobacter_sp013002295--GB_GCA_013002295.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Erythrobacter_sp013822695--GB_GCA_013822695.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Erythrobacter_sp900105095--RS_GCF_900105095.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Erythrobacter_sp903934325--GB_GCA_903934325.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Euryhalocaulis_caribicus--RS_GCF_000412185.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Evansella_alkalicola--RS_GCF_002153425.1	Bacillota	other_pfam	1	freshwater	moderate
s__Evansella_clarkii--RS_GCF_002019695.1	Bacillota	other_pfam	1	soil	high
s__Extensimonas_perlucida--RS_GCF_007655255.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Extensimonas_vulgaris--RS_GCF_003337425.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__F1-120-MAGs170_sp005777315--GB_GCA_005777315.1	Verrucomicrobiota	other_pfam	1	freshwater	moderate
s__F1-60-MAGs163_sp024711025--GB_GCA_024711025.1	Actinomycetota	other_pfam	1	sediment	moderate
s__FACHB-40_sp014695915--RS_GCF_014695915.1	Cyanobacteriota	other_pfam	1	other_unknown	unknown
s__FACHB-8_sp014695575--RS_GCF_014695575.1	Cyanobacteriota	other_pfam	1	other_unknown	unknown
s__FACHB-T130_sp014695375--RS_GCF_014695375.1	Cyanobacteriota	other_pfam	1	other_unknown	unknown
s__FEB-7_sp003105245--GB_GCA_003105245.1	Pseudomonadota	other_pfam	3	wastewater_engineered	high
s__FEB-7_sp019634955--GB_GCA_019634955.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__FEN-1143_sp903911905--GB_GCA_903911905.1	Myxococcota	other_pfam	1	freshwater	moderate
s__FJAT-45066_sp002335755--RS_GCF_002797415.1	Bacillota	other_pfam	1	soil	high
s__FJAT-46582_sp002797375--RS_GCF_002797375.1	Bacillota	other_pfam	1	soil	high
s__Faecalimonas_phoceensis--RS_GCF_900104635.1	Bacillota_A	other_pfam	1	human_associated	low
s__Faecousia_sp900770015--GB_GCA_900770015.1	Bacillota_A	other_pfam	1	human_clinical	low
s__Falsiruegeria_mediterranea--RS_GCF_900302455.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__FeB-14_sp003104995--GB_GCA_003104995.1	Chloroflexota	other_pfam	1	wastewater_engineered	high
s__FeB-14_sp016719395--GB_GCA_016719395.1	Chloroflexota	other_pfam	4	wastewater_engineered	high
s__Fen-1087_sp003161855--GB_GCA_003161855.1	Desulfobacterota	other_pfam	3	soil	high
s__Fen-1166_sp903907985--GB_GCA_903907985.1	Desulfobacterota	other_pfam	3	freshwater	moderate
s__Fen-999_sp003157035--GB_GCA_003157035.1	Pseudomonadota	other_pfam	4	soil	high
s__Fen-999_sp016704145--GB_GCA_016704145.1	Pseudomonadota	other_pfam	4	wastewater_engineered	high
s__Fen-999_sp018819515--GB_GCA_018819515.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Ferrimonas_balearica--RS_GCF_000148645.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Ferrimonas_balearica_A--RS_GCF_019802055.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Ferrimonas_marina--RS_GCF_900129905.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Ferroglobus_sp015520115--GB_GCA_015520115.1	Halobacteriota	other_pfam	1	marine	low
s__Ferrovibrio_sp002482765--GB_GCA_002482765.1	Pseudomonadota	other_pfam	4	other_unknown	unknown
s__Filifactor_alocis--RS_GCF_000163895.2	Bacillota_A	other_pfam	1	human_associated	low
s__Filomicrobium_insigne--RS_GCF_900104305.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Finniella_sp903905285--GB_GCA_903905285.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp001897855--GB_GCA_001897855.1	Bacteroidota	other_pfam	1	wastewater_engineered	high
s__Flavipsychrobacter_sp013286835--GB_GCA_013286835.1	Bacteroidota	other_pfam	1	soil	high
s__Flavipsychrobacter_sp018267925--GB_GCA_018267925.1	Bacteroidota	other_pfam	1	wastewater_engineered	high
s__Flavipsychrobacter_sp020636495--GB_GCA_020636495.1	Bacteroidota	other_pfam	1	plant_associated	high
s__Flavipsychrobacter_sp020636505--GB_GCA_020636505.1	Bacteroidota	other_pfam	1	plant_associated	high
s__Flavipsychrobacter_sp903824665--GB_GCA_903824665.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903829015--GB_GCA_903829015.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903835005--GB_GCA_903835005.1	Bacteroidota	other_pfam	2	freshwater	moderate
s__Flavipsychrobacter_sp903835145--GB_GCA_903835145.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903839875--GB_GCA_903839875.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903853805--GB_GCA_903853805.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903887005--GB_GCA_903887005.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903887415--GB_GCA_903887415.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903904855--GB_GCA_903904855.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903905065--GB_GCA_903905065.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903912435--GB_GCA_903912435.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavipsychrobacter_sp903916555--GB_GCA_903916555.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__Flavobacterium_anhuiense--RS_GCF_900101855.1	Bacteroidota	other_pfam	1	soil	high
s__Fluviibacter_phosphoraccumulans--RS_GCF_016110345.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Fluviibacter_sp018883265--GB_GCA_018883265.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Fluviibacter_sp903870055--GB_GCA_903870055.1	Pseudomonadota	other_pfam	4	freshwater	moderate
s__Fonsibacter_lacus--GB_GCA_010021145.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Fonsibacter_sp000371845--GB_GCA_000371845.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Fonsibacter_sp000510845--GB_GCA_000510845.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Fonsibacter_sp018882565--GB_GCA_018882565.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Fonsibacter_sp903869725--GB_GCA_903869725.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Fonsibacter_ubiquis--RS_GCF_002688585.1	Pseudomonadota	other_pfam	4	freshwater	moderate
s__Frateuria_A_terrea--RS_GCF_900115705.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Frigidibacter_albus--RS_GCF_009908165.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Frigidibacter_sp002423245--GB_GCA_002423245.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Fulvimarina_manganoxydans--RS_GCF_900176465.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Fulvimarina_pelagi--RS_GCF_000153705.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Fulvimonas_soli--RS_GCF_003148905.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Fundicoccus_ignavus--RS_GCF_009659375.1	Bacillota	other_pfam	1	food	moderate
s__Fuscibacter_sp013328815--RS_GCF_013328815.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Fuscovulum_blasticum--RS_GCF_003034965.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Fusicatenibacter_saccharivorans--RS_GCF_015557635.1	Bacillota_A	other_pfam	2	human_associated	low
s__G020345745_sp020345745--GB_GCA_020345745.1	Desulfobacterota	other_pfam	2	other_unknown	unknown
s__G023898765_sp023898765--GB_GCA_023898765.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__GAS188_sp019246665--GB_GCA_019246665.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__GAS188_sp019247605--GB_GCA_019247605.1	Pseudomonadota	other_pfam	3	soil	high
s__GAS188_sp019247795--GB_GCA_019247795.1	Pseudomonadota	other_pfam	2	soil	high
s__GAS188_sp900104855--GB_GCA_900104855.1	Pseudomonadota	other_pfam	6	other_unknown	unknown
s__GCA-001735895_sp001735895--GB_GCA_001735895.1	Pseudomonadota	other_pfam	1	animal_associated	low
s__GCA-002719695_sp002697535--GB_GCA_002697535.1	Margulisbacteria	other_pfam	1	marine	low
s__GCA-002748415_sp002748415--GB_GCA_002748415.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__GCA-002840015_sp002782905--GB_GCA_002782905.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__GCA-003244245_sp003244245--GB_GCA_003244245.1	Actinomycetota	other_pfam	1	soil	high
s__GCA-003244245_sp019240665--GB_GCA_019240665.1	Actinomycetota	other_pfam	1	other_unknown	unknown
s__GCA-003244245_sp019241525--GB_GCA_019241525.1	Actinomycetota	other_pfam	1	other_unknown	unknown
s__GCA-003244245_sp019243635--GB_GCA_019243635.1	Actinomycetota	other_pfam	1	soil	high
s__GCA-2401155_sp016763155--GB_GCA_016763155.1	Pseudomonadota	other_pfam	1	marine	low
s__GCA-2402195_sp017302595--GB_GCA_017302595.1	Pseudomonadota	other_pfam	2	wastewater_engineered	high
s__GCA-2402195_sp945865485--GB_GCA_945865485.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__GCA-2687015_sp019312665--GB_GCA_019312665.1	Myxococcota_A	other_pfam	1	marine	low
s__GCA-2687515_sp002687515--GB_GCA_002687515.1	Pseudomonadota	other_pfam	2	marine	low
s__GCA-2690215_sp002690215--GB_GCA_002690215.1	Pseudomonadota	other_pfam	2	marine	low
s__GCA-2691245_sp002167215--GB_GCA_002167215.1	Pseudomonadota	other_pfam	1	marine	low
s__GCA-2699025_sp002699025--GB_GCA_002699025.1	Myxococcota	other_pfam	1	marine	low
s__GCA-2700365_sp002700365--GB_GCA_002700365.1	Pseudomonadota	other_pfam	3	marine	low
s__GCA-2702655_sp019636345--GB_GCA_019636345.1	Planctomycetota	other_pfam	1	plant_associated	high
s__GCA-2704625_sp017640245--GB_GCA_017640245.1	Pseudomonadota	other_pfam	2	marine	low
s__GCA-2708415_sp009995595--GB_GCA_009995595.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__GCA-2709565_sp002709565--GB_GCA_002709565.1	Pseudomonadota	other_pfam	1	marine	low
s__GCA-2712005_sp002712005--GB_GCA_002712005.1	Bdellovibrionota	other_pfam	1	other_unknown	unknown
s__GCA-2712005_sp017858255--GB_GCA_017858255.1	Bdellovibrionota	other_pfam	1	other_unknown	unknown
s__GCA-2721365_sp002721365--GB_GCA_002721365.1	Pseudomonadota	other_pfam	2	marine	low
s__GCA-2722315_sp002722315--GB_GCA_002722315.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__GCA-2722315_sp018334995--GB_GCA_018334995.1	Pseudomonadota	other_pfam	1	sediment	moderate
s__GCA-2726245_sp020638975--GB_GCA_020638975.1	Planctomycetota	other_pfam	1	plant_associated	high
s__GCA-2726245_sp020638995--GB_GCA_020638995.1	Planctomycetota	other_pfam	1	plant_associated	high
s__GCA-2731375_sp002731375--GB_GCA_002731375.1	Pseudomonadota	other_pfam	3	marine	low
s__GCA-2731375_sp018660265--GB_GCA_018660265.1	Pseudomonadota	other_pfam	4	marine	low
s__GCA-2731375_sp018667855--GB_GCA_018667855.1	Pseudomonadota	other_pfam	2	marine	low
s__GCA-2731375_sp018701215--GB_GCA_018701215.1	Pseudomonadota	other_pfam	2	marine	low
s__GCA-2737665_sp903873905--GB_GCA_903873905.1	Bacteroidota	other_pfam	1	freshwater	moderate
s__GCA-2737725_sp002737725--GB_GCA_002737725.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__GCA-2753255_sp002753255--GB_GCA_015231885.1	SAR324	other_pfam	1	sediment	moderate
s__GCA-2753565_sp002753565--GB_GCA_002753565.1	Pseudomonadota	other_pfam	1	sediment	moderate
s__GCA-2770975_sp002783405--GB_GCA_002783405.1	Cyanobacteriota	other_pfam	2	freshwater	moderate
s__GCA-2786165_sp018061965--GB_GCA_018061965.1	Pseudomonadota	other_pfam	2	wastewater_engineered	high
s__GCA-2786165_sp903877115--GB_GCA_903877115.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__GCA-2863045_sp002863045--GB_GCA_002863045.1	Pseudomonadota	other_pfam	1	marine	low
s__GCF-000787395_sp000787395--RS_GCF_000787395.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__GJ-E10_sp000828975--GB_GCA_000828975.1	Pseudomonadota	other_pfam	3	sediment	moderate
s__GJ-E10_sp021838715--GB_GCA_021838715.1	Pseudomonadota	other_pfam	1	sediment	moderate
s__GJ-E10_sp021842465--GB_GCA_021842465.1	Pseudomonadota	other_pfam	1	sediment	moderate
s__GMQP-bins7_sp020029615--GB_GCA_020029615.1	Actinomycetota	other_pfam	1	freshwater	moderate
s__GWA2-73-35_sp001788495--GB_GCA_001788495.1	Methylomirabilota	other_pfam	1	other_unknown	unknown
s__GWA2-73-35_sp001790205--GB_GCA_001790205.1	Methylomirabilota	other_pfam	1	other_unknown	moderate
s__GWA2-73-35_sp001790315--GB_GCA_001790315.1	Methylomirabilota	other_pfam	1	other_unknown	unknown
s__GWA2-73-35_sp016179875--GB_GCA_016179875.1	Methylomirabilota	other_pfam	1	freshwater	moderate
s__GWB1-36-13_sp001829155--GB_GCA_001829155.1	Spirochaetota	other_pfam	3	other_unknown	unknown
s__Ga0074130_sp001464495--GB_GCA_001464495.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Ga0077523_sp001464765--GB_GCA_001464765.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Ga0077523_sp016713305--GB_GCA_016713305.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Ga0077523_sp020248405--GB_GCA_020248405.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Ga0077527_sp001464815--GB_GCA_001464815.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Ga0077527_sp019744975--GB_GCA_019744975.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Ga0077527_sp903933915--GB_GCA_903933915.1	Pseudomonadota	other_pfam	3	freshwater	moderate
s__Ga0077530_sp001464655--GB_GCA_022844275.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Ga0077530_sp900117415--RS_GCF_900117415.1	Pseudomonadota	other_pfam	2	wastewater_engineered	high
s__Ga0077536_sp001464935--GB_GCA_001464935.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Ga0077548_sp001464215--GB_GCA_001464215.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Ga0077548_sp019635635--GB_GCA_019635635.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Ga0077548_sp019752575--GB_GCA_019752575.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Ga0077550_sp016709225--GB_GCA_016709225.1	Myxococcota	other_pfam	1	wastewater_engineered	high
s__Ga0077555_sp001464755--GB_GCA_001464755.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Ga0077555_sp001464955--GB_GCA_001464955.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Ga0077560_sp020636905--GB_GCA_020636905.1	Actinomycetota	other_pfam	3	plant_associated	high
s__Gallaecimonas_pentaromativorans--RS_GCF_003751625.1	Pseudomonadota	other_pfam	2	marine	low
s__Gallionella_sp002414205--GB_GCA_002414205.1	Pseudomonadota	other_pfam	1	sediment	moderate
s__Gallionella_sp903876685--GB_GCA_903876685.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Gallionella_sp903915035--GB_GCA_903915035.1	Pseudomonadota	other_pfam	1	freshwater	moderate
s__Geminicoccus_sp019800005--RS_GCF_019800005.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Gemmiger_qucibialis--GB_GCA_004000625.1	Bacillota_A	other_pfam	1	human_clinical	low
s__Gemmiger_sp900540595--GB_GCA_900540595.1	Bacillota_A	other_pfam	1	human_clinical	low
s__Gemmiger_sp900554145--RS_GCF_024462815.1	Bacillota_A	other_pfam	2	human_clinical	low
s__Gemmiger_variabilis_A--GB_GCA_004552305.1	Bacillota_A	other_pfam	1	animal_associated	low
s__Gemmobacter_aquaticus--RS_GCF_007859075.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Gemmobacter_caeni--RS_GCF_003054195.1	Pseudomonadota	other_pfam	3	other_unknown	unknown
s__Gemmobacter_fulvus--GB_GCA_018798885.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Gemmobacter_sp003509785--GB_GCA_003509785.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Geodermatophilus_amargosae--RS_GCF_900116515.1	Actinomycetota	other_pfam	6	other_unknown	unknown
s__Geodermatophilus_sabuli--RS_GCF_900215145.1	Actinomycetota	other_pfam	3	other_unknown	unknown
s__Geoglobus_ahangari--RS_GCF_001006045.1	Halobacteriota	other_pfam	1	marine	low
s__Geomicrobium_A_sp000698145--RS_GCF_000698145.1	Bacillota	other_pfam	2	other_unknown	unknown
s__Geothermincola_A_secundus--GB_GCA_015711755.1	Actinomycetota	other_pfam	1	freshwater	moderate
s__Giesbergeria_granuli--RS_GCF_000739995.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Giesbergeria_metamorpha--RS_GCF_004341365.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Giesbergeria_sp001724785--GB_GCA_001724785.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Giesbergeria_sp001770955--GB_GCA_001770955.1	Pseudomonadota	other_pfam	5	other_unknown	unknown
s__Giesbergeria_sp003096555--RS_GCF_003096555.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Giesbergeria_sp010020825--RS_GCF_010020825.1	Pseudomonadota	other_pfam	5	plant_associated	high
s__Giesbergeria_sp012932145--RS_GCF_012932145.1	Pseudomonadota	other_pfam	2	soil	high
s__Giesbergeria_sp017985015--GB_GCA_017985015.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Giesbergeria_sp017987055--GB_GCA_017987055.1	Pseudomonadota	other_pfam	1	wastewater_engineered	high
s__Giesbergeria_sp023954035--GB_GCA_023954035.1	Pseudomonadota	other_pfam	1	plant_associated	high
s__Giesbergeria_sp023954095--GB_GCA_023954095.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Giesbergeria_sp024709845--GB_GCA_024709845.1	Pseudomonadota	other_pfam	2	plant_associated	high
s__Giesbergeria_sp024710165--GB_GCA_024710165.1	Pseudomonadota	other_pfam	3	plant_associated	high
s__Giesbergeria_suum--RS_GCF_003008595.1	Pseudomonadota	other_pfam	1	animal_associated	low
s__Glaciecola_pallidula--RS_GCF_000428905.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Glaciecola_sp000155775--RS_GCF_000155775.1	Pseudomonadota	other_pfam	1	marine	low
s__Glaciecola_sp002292215--GB_GCA_002292215.1	Pseudomonadota	other_pfam	2	marine	low
s__Glaciecola_sp014872805--RS_GCF_024300645.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Glacieibacterium_sp018982925--GB_GCA_019285715.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Glaciimonas_immobilis--RS_GCF_011947285.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Glaesserella_parasuis--RS_GCF_002015085.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Gluconacetobacter_azotocaptans--RS_GCF_014174355.1	Pseudomonadota	other_pfam	1	other_unknown	unknown
s__Glycocaulis_alkaliphilus--RS_GCF_004000605.1	Pseudomonadota	other_pfam	2	other_unknown	unknown
s__Glycocaulis_sp022565665--GB_GCA_022565665.1	Pseudomonadota	other_pfam	2	freshwater	moderate
s__Gordonia_alkanivorans--RS_GCF_000225505.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_amarae--RS_GCF_000241345.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_amicalis--RS_GCF_000332995.1	Actinomycetota	other_pfam	2	soil	high
s__Gordonia_araii--RS_GCF_000241265.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_bronchialis--RS_GCF_000024785.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_desulfuricans--RS_GCF_001485495.1	Actinomycetota	other_pfam	2	soil	high
s__Gordonia_hankookensis--RS_GCF_014673215.1	Actinomycetota	other_pfam	3	soil	high
s__Gordonia_hongkongensis--RS_GCF_023078355.1	Actinomycetota	other_pfam	3	other_unknown	low
s__Gordonia_hydrophobica--RS_GCF_001592365.1	Actinomycetota	other_pfam	4	other_unknown	unknown
s__Gordonia_jacobaea--RS_GCF_001186365.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_jinghuaiqii--RS_GCF_014041935.1	Actinomycetota	other_pfam	2	animal_associated	low
s__Gordonia_malaquae--RS_GCF_000344135.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_mangrovi--RS_GCF_024734075.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_namibiensis--RS_GCF_000298235.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_otitidis--RS_GCF_000248075.1	Actinomycetota	other_pfam	2	other_unknown	low
s__Gordonia_paraffinivorans--RS_GCF_000344155.1	Actinomycetota	other_pfam	2	food	moderate
s__Gordonia_polyisoprenivorans--RS_GCF_000241325.1	Actinomycetota	other_pfam	3	other_unknown	unknown
s__Gordonia_pseudoamarae--RS_GCF_009914535.1	Actinomycetota	other_pfam	2	wastewater_engineered	high
s__Gordonia_rubripertincta--RS_GCF_000327325.1	Actinomycetota	other_pfam	2	soil	high
s__Gordonia_sihwensis--RS_GCF_000333035.1	Actinomycetota	other_pfam	2	other_unknown	high
s__Gordonia_sp000143885--RS_GCF_000143885.2	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_sp002477755--GB_GCA_002477755.1	Actinomycetota	other_pfam	3	other_unknown	high
s__Gordonia_sp002700145--RS_GCF_021556435.1	Actinomycetota	other_pfam	2	marine	low
s__Gordonia_sp021739025--RS_GCF_021739025.1	Actinomycetota	other_pfam	2	animal_associated	low
s__Gordonia_sputi--RS_GCF_000248055.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_terrae--RS_GCF_001698225.1	Actinomycetota	other_pfam	2	other_unknown	unknown
s__Gordonia_zhaorongruii--RS_GCF_007559005.1	Actinomycetota	other_pfam	2	animal_associated	low
s__Gottfriedia_acidiceleris--RS_GCF_002128425.1	Bacillota	other_pfam	1	other_unknown	unknown
s__Gottfriedia_luciferensis_B--RS_GCF_001712755.1	Bacillota	other_pfam	1	soil	high
s__Gottfriedia_solisilvae--RS_GCF_002128405.1	Bacillota	other_pfam	1	soil	high
