gtdb_species_clade_id	n_genomes_with_env	primary_env	n_env_categories	primary_variability	pct_high_var	pct_low_var	phb_status	has_phaC	has_complete_pathway	gtdb_phylum
s__B47-G6_sp003663565--GB_GCA_003663565.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Thermoplasmatota
s__B47-G6_sp003663585--GB_GCA_003663585.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Thermoplasmatota
s__B5-G15_sp003645825--GB_GCA_003645825.1	4	marine	1	low	0.0	100.0	precursors_only	0	0	Marinisomatota
s__B54-G15_sp003648985--GB_GCA_003648985.1	2	marine	1	low	0.0	100.0	absent	0	0	Nanoarchaeota
s__B6-G13_sp003641785--GB_GCA_003641785.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Thermotogota
s__B60-G16_sp003647275--GB_GCA_003647275.1	4	marine	1	low	0.0	100.0	precursors_only	0	0	Desulfobacterota
s__B63_sp003601725--GB_GCA_003601725.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Thermoproteota
s__B63_sp003661975--GB_GCA_003661975.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Thermoproteota
s__B65-G9_sp003662765--GB_GCA_003662765.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Asgardarchaeota
s__B67-G16_sp003650675--GB_GCA_003650675.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Thermoproteota
s__B68-G16_sp003647945--GB_GCA_021160725.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Chloroflexota
s__B68-G9_sp003645885--GB_GCA_003645885.1	3	marine	1	low	0.0	100.0	absent	0	0	Latescibacterota
s__B7-G16_sp003644405--GB_GCA_003644405.1	3	marine	1	low	0.0	100.0	absent	0	0	Omnitrophota
s__B78-G9_sp003650975--GB_GCA_003650975.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Thermoplasmatota
s__B8-G13_sp003649745--GB_GCA_003649745.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Thermoplasmatota
s__B87-G9_sp003649695--GB_GCA_003649695.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Thermoplasmatota
s__B9-G15_sp003650185--GB_GCA_003650185.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Chloroflexota
s__B9-G17_sp003649225--GB_GCA_003649225.1	2	marine	1	low	0.0	100.0	absent	0	0	Thermoproteota
s__B91-G9_sp003650935--GB_GCA_021161865.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Thermoplasmatota
s__BA-19_sp005888735--GB_GCA_005888735.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Thermoproteota
s__BA12_sp014879465--GB_GCA_014879465.1	2	wastewater_engineered	1	high	100.0	0.0	precursors_only	0	0	Bacteroidota
s__BA2_sp001399795--GB_GCA_001399795.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Thermoproteota
s__BACL11_sp002693745--GB_GCA_002693745.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Bacteroidota
s__BACL11_sp002730985--GB_GCA_002730985.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Bacteroidota
s__BACL14_sp000168995--GB_GCA_000168995.1	12	other_unknown	3	unknown	0.0	33.33333333333333	precursors_only	0	0	Pseudomonadota
s__BACL14_sp001044335--GB_GCA_001044335.1	3	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__BACL14_sp002384685--GB_GCA_002384685.1	8	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Pseudomonadota
s__BACL14_sp010023085--GB_GCA_024919215.1	10	freshwater	3	moderate	0.0	10.0	precursors_only	0	0	Pseudomonadota
s__BACL14_sp016778465--GB_GCA_016778465.1	4	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__BACL14_sp017852315--GB_GCA_024919035.1	9	other_unknown	1	unknown	0.0	0.0	absent	0	0	Pseudomonadota
s__BACL14_sp017858095--GB_GCA_017858095.1	5	other_unknown	2	unknown	0.0	0.0	absent	0	0	Pseudomonadota
s__BACL14_sp018607785--GB_GCA_018607785.1	6	marine	3	low	0.0	66.66666666666666	absent	0	0	Pseudomonadota
s__BACL14_sp018657165--GB_GCA_018657165.1	15	marine	1	low	0.0	100.0	absent	0	0	Pseudomonadota
s__BACL21_sp002335345--GB_GCA_002335345.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	Bacteroidota
s__BACL21_sp002384055--GB_GCA_002384055.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacteroidota
s__BACL21_sp009921505--GB_GCA_009921505.1	2	freshwater	2	moderate	0.0	0.0	precursors_only	0	0	Bacteroidota
s__BACL21_sp011525065--GB_GCA_011525065.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Bacteroidota
s__BACL27_sp003535455--GB_GCA_003535455.1	7	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BACL27_sp005805045--GB_GCA_005805045.1	3	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BACL27_sp009703975--GB_GCA_009703975.1	4	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BACL27_sp014190055--GB_GCA_014190055.1	8	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BACL27_sp016462185--GB_GCA_016462185.1	2	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BACL27_sp016463105--GB_GCA_016463105.1	7	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BACL27_sp945860575--GB_GCA_945860575.1	2	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BACL27_sp945865395--GB_GCA_945865395.1	5	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BACL27_sp945878705--GB_GCA_945878705.1	2	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BAIKAL-G1-2R_sp002737405--GB_GCA_945871035.1	7	freshwater	3	moderate	0.0	0.0	precursors_only	0	0	Planctomycetota
s__BAIKAL-G1-2R_sp003670915--GB_GCA_003670915.1	3	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Planctomycetota
s__BAIKAL-G1_sp002737305--GB_GCA_002737305.1	2	other_unknown	2	unknown	0.0	0.0	absent	0	0	Cyanobacteriota
s__BAIKAL-G1_sp903855705--GB_GCA_903855705.1	5	freshwater	1	moderate	0.0	0.0	absent	0	0	Cyanobacteriota
s__BB30_sp016744485--GB_GCA_016744485.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Campylobacterota
s__BCD18_sp013112545--GB_GCA_013112545.1	3	marine	2	low	33.33333333333333	66.66666666666666	precursors_only	0	0	Bacteroidota
s__BCD1_sp020636105--GB_GCA_020636105.1	2	plant_associated	1	high	100.0	0.0	precursors_only	0	0	Bacteroidota
s__BCD5_sp013112825--GB_GCA_905339165.1	5	freshwater	3	moderate	20.0	0.0	precursors_only	0	0	Bacteroidota
s__BD1_sp003569365--GB_GCA_003569365.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__BD1_sp003670425--GB_GCA_003670425.1	5	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Chloroflexota
s__BD2-11_sp009840525--GB_GCA_009840525.1	6	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Gemmatimonadota
s__BD2-11_sp022823365--GB_GCA_022823365.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Gemmatimonadota
s__BD2-11_sp022825135--GB_GCA_022825135.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Gemmatimonadota
s__BE-D_sp003019595--GB_GCA_003019595.1	4	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Thermoproteota
s__BIFV01_sp003990955--GB_GCA_003990955.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_C
s__BIGb0383_sp003751845--RS_GCF_003751845.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Pseudomonadota
s__BJ6_sp014584595--GB_GCA_016706405.1	8	wastewater_engineered	2	high	87.5	0.0	complete	1	1	Bacteroidota
s__BJGN01_sp017858735--GB_GCA_017858735.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacteroidota
s__BJGN01_sp021299835--GB_GCA_021299835.1	9	freshwater	2	moderate	0.0	0.0	precursors_only	0	0	Bacteroidota
s__BJGO01_sp014190535--GB_GCA_014190535.1	2	other_unknown	2	unknown	0.0	0.0	precursors_only	0	0	Bacteroidota
s__BJGV01_sp014190895--GB_GCA_014190895.1	10	freshwater	2	moderate	0.0	0.0	absent	0	0	Pseudomonadota
s__BJHM01_sp014192625--GB_GCA_014192625.1	3	freshwater	2	moderate	0.0	0.0	precursors_only	0	0	Planctomycetota
s__BM002_sp002899795--GB_GCA_002899795.1	4	marine	2	low	0.0	75.0	precursors_only	0	0	Desulfobacterota
s__BM004_sp012974315--GB_GCA_012974315.1	2	marine	2	low	0.0	50.0	absent	0	0	Desulfobacterota
s__BM506_sp018822545--GB_GCA_018822545.1	2	other_unknown	1	unknown	0.0	0.0	absent	0	0	Desulfobacterota
s__BM520_sp009930445--GB_GCA_009930445.1	2	plant_associated	2	high	50.0	0.0	absent	0	0	Bacteroidota
s__BM521_sp018646705--GB_GCA_018646705.1	2	marine	1	low	0.0	100.0	absent	0	0	Patescibacteria
s__BM522_sp016931615--GB_GCA_016931615.1	2	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Desulfobacterota_F
s__BM524_sp024279935--GB_GCA_024279935.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacteroidota
s__BMS3ABIN01_sp002897715--GB_GCA_002897715.1	2	marine	1	low	0.0	100.0	absent	0	0	Actinomycetota
s__BMS3ABIN03_sp002898075--GB_GCA_002898075.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Bacteroidota
s__BMS3ABIN03_sp022340715--GB_GCA_022340715.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Bacteroidota
s__BMS3ABIN03_sp022562275--GB_GCA_022562275.1	2	sediment	1	moderate	0.0	0.0	precursors_only	0	0	Bacteroidota
s__BMS3ABIN03_sp022564295--GB_GCA_022564295.1	2	sediment	1	moderate	0.0	0.0	precursors_only	0	0	Bacteroidota
s__BMS3ABIN04_sp002898175--GB_GCA_002898175.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Bacteroidota
s__BMS3ABIN06_sp002897895--GB_GCA_002897895.1	4	marine	1	low	0.0	100.0	accessory_only	0	0	Nitrospirota
s__BMS3ABIN14_sp002897695--GB_GCA_002897695.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	BMS3Abin14
s__BMS3ABIN14_sp013151915--GB_GCA_013151915.1	2	marine	1	low	0.0	100.0	absent	0	0	BMS3Abin14
s__BMS3ABIN15_sp002923195--GB_GCA_002923195.1	2	marine	1	low	0.0	100.0	absent	0	0	Patescibacteria
s__BMS3ABIN17_sp002897655--GB_GCA_002897655.1	2	marine	1	low	0.0	100.0	absent	0	0	Nanoarchaeota
s__BMS3Abin05_sp002898015--GB_GCA_002898015.1	3	marine	1	low	0.0	100.0	precursors_only	0	0	JdFR-76
s__BMS3Abin08_sp002897935--GB_GCA_002897935.1	3	marine	1	low	0.0	100.0	absent	0	0	Nitrospirota
s__BMS3Abin09_sp002897915--GB_GCA_002897915.1	3	marine	1	low	0.0	100.0	absent	0	0	Nitrospirota
s__BMS3Abin12_sp002897735--GB_GCA_002897735.1	4	marine	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__BMS3Abin13_sp002897615--GB_GCA_002897615.1	4	marine	2	low	0.0	75.0	accessory_only	0	0	Desulfobacterota
s__BMS3BBIN02_sp013151445--GB_GCA_013151445.1	2	marine	2	low	0.0	50.0	precursors_only	0	0	Actinomycetota
s__BMS3BBIN02_sp022562055--GB_GCA_022562055.1	2	sediment	1	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__BMS3BBIN04_sp002898195--GB_GCA_913009835.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	AABM5-125-24
s__BMS3B_sp003229935--GB_GCA_003229935.1	2	marine	1	low	0.0	100.0	precursors_only	0	0	Hydrothermarchaeota
s__BMS3Bbin01_sp002897675--GB_GCA_002897675.1	4	marine	1	low	0.0	100.0	precursors_only	0	0	Actinomycetota
s__BMS3Bbin05_sp002897855--GB_GCA_002897855.1	5	marine	1	low	0.0	100.0	absent	0	0	Nitrospirota
s__BMS3Bbin07_sp002898135--GB_GCA_002898135.1	2	marine	1	low	0.0	100.0	absent	0	0	Nitrospirota
s__BMS3Bbin07_sp003232715--GB_GCA_003232715.1	3	marine	2	low	0.0	66.66666666666666	absent	0	0	Nitrospirota
s__BMS3Bbin07_sp011051565--GB_GCA_011051565.1	3	marine	2	low	0.0	66.66666666666666	precursors_only	0	0	Nitrospirota
s__BMS3Bbin08_sp002897775--GB_GCA_002897775.1	4	marine	1	low	0.0	100.0	absent	0	0	Nitrospirota
s__BMS3Bbin11_sp002897635--GB_GCA_002897635.1	7	marine	2	low	0.0	85.71428571428571	precursors_only	0	0	Pseudomonadota
s__BN30871_sp002412865--GB_GCA_002412865.1	2	other_unknown	1	unknown	0.0	0.0	absent	0	0	Campylobacterota
s__BOG-1369_sp003164815--GB_GCA_003164815.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Thermoproteota
s__BOG-234_sp010084195--GB_GCA_010084195.1	3	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Acidobacteriota
s__BOG-234_sp903828455--GB_GCA_903828455.1	2	freshwater	1	moderate	0.0	0.0	synthase_only	1	0	Acidobacteriota
s__BOG-234_sp903851195--GB_GCA_903851195.1	3	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Acidobacteriota
s__BOG-234_sp903875575--GB_GCA_903875575.1	5	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Acidobacteriota
s__BOG-234_sp903900705--GB_GCA_903900705.1	6	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Acidobacteriota
s__BOG-234_sp903907865--GB_GCA_903907865.1	3	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Acidobacteriota
s__BOG-234_sp903925015--GB_GCA_903925015.1	2	freshwater	1	moderate	0.0	0.0	absent	0	0	Acidobacteriota
s__BOG-234_sp903929755--GB_GCA_903929755.1	4	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Acidobacteriota
s__BOG-930_sp903907955--GB_GCA_903907955.1	12	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__BOG-930_sp903918195--GB_GCA_903918195.1	2	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__BOG-933_sp903920145--GB_GCA_903920145.1	5	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__BOG-938_sp903929535--GB_GCA_903929535.1	2	freshwater	1	moderate	0.0	0.0	complete	1	1	Pseudomonadota
s__BOKZ01_sp016861245--GB_GCA_016861245.1	2	wastewater_engineered	2	high	50.0	0.0	absent	0	0	Patescibacteria
s__BRH-c54_sp000961845--GB_GCA_000961845.1	2	other_unknown	2	unknown	0.0	50.0	precursors_only	0	0	Bacteroidota
s__BRH-c54_sp002359215--GB_GCA_002359215.1	4	other_unknown	2	unknown	0.0	50.0	precursors_only	0	0	Bacteroidota
s__BRH-c54_sp002770955--GB_GCA_002770955.1	2	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Bacteroidota
s__BRH-c8a_sp000961575--GB_GCA_000961575.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_B
s__BRHc4a_sp000802095--GB_GCA_000802095.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_B
s__BS150m-G60_sp018692925--GB_GCA_018692925.1	8	marine	1	low	0.0	100.0	absent	0	0	Nanoarchaeota
s__BS503_sp018725425--GB_GCA_018725425.1	2	freshwater	1	moderate	0.0	0.0	complete	1	1	Chloroflexota
s__BS503_sp023271215--GB_GCA_023271215.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__BS503_sp023271485--GB_GCA_023271485.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__BS503_sp023271515--GB_GCA_023271515.1	5	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Chloroflexota
s__BS524_sp018333655--GB_GCA_018333655.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota_H
s__BS524_sp018725275--GB_GCA_018725275.1	3	freshwater	1	moderate	0.0	0.0	precursors_only	0	0	Bacillota_H
s__BS750m-G77_sp016782485--GB_GCA_016782485.1	2	marine	1	low	0.0	100.0	absent	0	0	Omnitrophota
s__BY39_sp003327435--GB_GCA_003327435.1	2	freshwater	2	moderate	0.0	0.0	precursors_only	0	0	Bacteroidota
s__Bacilliculturomica_massiliensis--RS_GCF_900605495.1	2	human_clinical	2	low	0.0	50.0	precursors_only	0	0	Bacillota_A
s__Bacillus_AB_infantis--RS_GCF_000473245.1	9	other_unknown	4	low	0.0	44.44444444444444	complete	1	1	Bacillota
s__Bacillus_AB_infantis_A--RS_GCF_020171945.1	2	other_unknown	1	unknown	0.0	0.0	complete	1	1	Bacillota
s__Bacillus_AG_koreensis_A--RS_GCF_022646885.1	2	plant_associated	2	high	50.0	0.0	complete	1	1	Bacillota
s__Bacillus_AH_lenta--RS_GCF_001591545.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Bacillota
s__Bacillus_AZ_foraminis--RS_GCF_004340465.1	4	other_unknown	3	unknown	0.0	25.0	precursors_only	0	0	Bacillota
s__Bacillus_AZ_maritimus--RS_GCF_023715205.1	2	other_unknown	1	unknown	0.0	0.0	complete	1	1	Bacillota
s__Bacillus_AZ_zeae--RS_GCF_003570705.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_A_albus--RS_GCF_001884185.1	22	other_unknown	4	unknown	22.727272727272727	4.545454545454546	complete	1	1	Bacillota
s__Bacillus_A_anthracis--RS_GCF_000742895.1	455	other_unknown	9	unknown	10.989010989010989	11.868131868131867	complete	1	1	Bacillota
s__Bacillus_A_bingmayongensis--RS_GCF_000299035.1	3	soil	1	high	100.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_bombysepticus--RS_GCF_006384875.1	622	other_unknown	11	unknown	27.331189710610932	2.090032154340836	complete	1	1	Bacillota
s__Bacillus_A_cereus--RS_GCF_000007825.1	249	other_unknown	11	unknown	23.694779116465863	13.654618473895583	complete	1	1	Bacillota
s__Bacillus_A_cereus_AG--RS_GCF_900094905.1	7	other_unknown	3	unknown	42.857142857142854	0.0	complete	1	1	Bacillota
s__Bacillus_A_cereus_AQ--RS_GCF_002567495.1	2	plant_associated	1	high	100.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_cereus_AT--RS_GCF_002574955.1	6	plant_associated	2	high	83.33333333333334	16.666666666666664	complete	1	1	Bacillota
s__Bacillus_A_cereus_AU--RS_GCF_002577405.1	8	plant_associated	3	high	62.5	0.0	complete	1	1	Bacillota
s__Bacillus_A_cereus_AV--RS_GCF_022811845.1	2	soil	2	high	50.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_cereus_AW--RS_GCF_002584535.1	4	other_unknown	3	unknown	50.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_cereus_K--RS_GCF_002564555.1	7	soil	2	high	71.42857142857143	0.0	complete	1	1	Bacillota
s__Bacillus_A_cereus_S--RS_GCF_002561295.1	9	plant_associated	2	high	77.77777777777779	0.0	complete	1	1	Bacillota
s__Bacillus_A_cereus_U--RS_GCF_018742245.1	33	soil	4	high	60.60606060606061	0.0	complete	1	1	Bacillota
s__Bacillus_A_clarus--RS_GCF_000746925.1	2	soil	1	high	100.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_cytotoxicus--RS_GCF_000017425.1	25	other_unknown	3	unknown	0.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_fungorum--RS_GCF_002746455.1	2	plant_associated	2	high	50.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_gaemokensis--RS_GCF_001590835.1	2	marine	1	low	0.0	100.0	complete	1	1	Bacillota
s__Bacillus_A_hominis--RS_GCF_018332515.1	2	other_unknown	2	unknown	0.0	50.0	complete	1	1	Bacillota
s__Bacillus_A_luti--RS_GCF_001884105.1	7	other_unknown	4	unknown	14.285714285714285	14.285714285714285	complete	1	1	Bacillota
s__Bacillus_A_mobilis--RS_GCF_001884045.1	23	other_unknown	6	unknown	8.695652173913043	17.391304347826086	complete	1	1	Bacillota
s__Bacillus_A_mycoides--RS_GCF_000832605.1	124	soil	4	high	45.16129032258064	0.0	complete	1	1	Bacillota
s__Bacillus_A_mycoides_B--RS_GCF_001757995.1	4	soil	2	high	100.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_mycoides_C--RS_GCF_007673305.1	3	soil	2	high	66.66666666666666	0.0	complete	1	1	Bacillota
s__Bacillus_A_nitratireducens--RS_GCF_001884135.1	13	other_unknown	4	unknown	38.46153846153847	0.0	complete	1	1	Bacillota
s__Bacillus_A_paramycoides--RS_GCF_001884235.1	6	plant_associated	5	moderate	33.33333333333333	0.0	complete	1	1	Bacillota
s__Bacillus_A_paranthracis--RS_GCF_001883995.1	137	other_unknown	11	unknown	13.86861313868613	13.86861313868613	complete	1	1	Bacillota
s__Bacillus_A_proteolyticus--RS_GCF_001884065.1	3	sediment	2	moderate	33.33333333333333	0.0	complete	1	1	Bacillota
s__Bacillus_A_pseudomycoides--RS_GCF_000161455.1	115	other_unknown	5	high	49.56521739130435	0.8695652173913043	complete	1	1	Bacillota
s__Bacillus_A_rhizoplanae--RS_GCF_917563915.1	3	other_unknown	2	unknown	33.33333333333333	0.0	complete	1	1	Bacillota
s__Bacillus_A_sanguinis--RS_GCF_018332475.1	4	human_associated	2	low	0.0	75.0	complete	1	1	Bacillota
s__Bacillus_A_sp002551815--RS_GCF_002551815.1	5	plant_associated	3	high	80.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_sp002584985--RS_GCF_002584985.1	8	plant_associated	3	high	87.5	0.0	complete	1	1	Bacillota
s__Bacillus_A_sp002975175--RS_GCF_002975175.1	2	soil	2	high	50.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_sp008923725--RS_GCF_008923725.1	2	sediment	1	moderate	0.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_sp013314535--RS_GCF_013314535.1	3	soil	1	high	100.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_sp018966865--RS_GCF_018966865.1	2	other_unknown	1	unknown	0.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_sp900112415--RS_GCF_900112415.1	2	other_unknown	1	unknown	0.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_sp900116295--RS_GCF_900116295.1	2	other_unknown	1	unknown	0.0	0.0	complete	1	1	Bacillota
s__Bacillus_A_thuringiensis--RS_GCF_002119445.1	270	other_unknown	7	high	50.0	1.4814814814814816	complete	1	1	Bacillota
s__Bacillus_A_thuringiensis_K--RS_GCF_001595725.1	21	other_unknown	4	unknown	33.33333333333333	0.0	complete	1	1	Bacillota
s__Bacillus_A_thuringiensis_N--RS_GCF_001455345.1	27	soil	5	high	55.55555555555556	3.7037037037037033	complete	1	1	Bacillota
s__Bacillus_A_thuringiensis_S--RS_GCF_000021305.1	232	other_unknown	9	high	47.8448275862069	0.8620689655172413	complete	1	1	Bacillota
s__Bacillus_A_toyonensis--RS_GCF_000496285.1	274	other_unknown	11	high	54.01459854014598	2.5547445255474455	complete	1	1	Bacillota
s__Bacillus_A_tropicus--RS_GCF_001884035.1	95	other_unknown	5	unknown	37.89473684210527	0.0	complete	1	1	Bacillota
s__Bacillus_A_wiedmannii--RS_GCF_001583695.1	235	other_unknown	8	high	52.76595744680851	0.425531914893617	complete	1	1	Bacillota
s__Bacillus_BB_sp001884825--GB_GCA_017577895.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_BF_sp022808645--RS_GCF_022808645.1	2	sediment	1	moderate	0.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_BJ_canaveralius--RS_GCF_002860125.1	4	other_unknown	2	unknown	25.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_BM_sp003316765--RS_GCF_003316765.1	2	sediment	2	moderate	0.0	0.0	complete	1	1	Bacillota
s__Bacillus_BM_vietnamensis_A--RS_GCF_008180615.1	2	sediment	1	moderate	0.0	0.0	complete	1	1	Bacillota
s__Bacillus_BS_mesophilus--RS_GCF_011008845.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_BT_aquiflavi--RS_GCF_019915265.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_BV_luteolus--RS_GCF_017873715.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_H_clausii--RS_GCF_002250115.1	15	other_unknown	2	unknown	13.333333333333334	0.0	precursors_only	0	0	Bacillota
s__Bacillus_H_miscanthi--RS_GCF_007725405.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_H_oshimensis--RS_GCF_002019765.1	6	soil	2	high	83.33333333333334	0.0	precursors_only	0	0	Bacillota
s__Bacillus_H_rhizosphaerae--RS_GCF_900142675.1	23	other_unknown	4	unknown	26.08695652173913	13.043478260869565	precursors_only	0	0	Bacillota
s__Bacillus_H_sp900197585--RS_GCF_024362765.1	2	sediment	2	moderate	0.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_H_xiaoxiensis--RS_GCF_016907895.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Bacillota
s__Bacillus_I_endophytica--RS_GCF_900115845.1	10	other_unknown	3	unknown	20.0	0.0	complete	1	1	Bacillota
s__Bacillus_I_filamentosa--RS_GCF_900177535.1	6	other_unknown	3	unknown	16.666666666666664	16.666666666666664	complete	1	1	Bacillota
s__Bacillus_J_andreraoultii--RS_GCF_001244735.1	3	other_unknown	2	unknown	0.0	33.33333333333333	precursors_only	0	0	Bacillota
s__Bacillus_J_thermoamylovorans--RS_GCF_000751775.1	16	other_unknown	7	unknown	6.25	25.0	precursors_only	0	0	Bacillota
s__Bacillus_O_smithii--RS_GCF_001050115.1	3	other_unknown	2	unknown	0.0	33.33333333333333	precursors_only	0	0	Bacillota
