#Annotated with Bakta (v1.12.0): https://github.com/oschwengers/bakta
#Database (v6.0): https://doi.org/10.5281/zenodo.4247252
ID	Length	Gene	Product	EC	GO	COG	RefSeq	UniParc	UniRef
NZ_JAJEPL010000004.1_27	118		DNA distortion polypeptide 3						UniRef50_A0A0T9MZN7
NZ_MRCS01000028.1_26	426		ATP-grasp domain-containing protein						UniRef50_A0A0H3FUT5
NZ_RPHW01000102.1_27	143		EVE domain-containing protein						UniRef50_W8SMJ5
NZ_JAAAFV010000018.1_276	297		DUF2232 domain-containing protein						UniRef50_A0A3M3Y7K5
NZ_CP100660.1_5046	183		hypothetical protein						UniRef50_V9V8E1
NZ_FXBG01000011.1_111	352		Serine/threonine-protein phosphatase						UniRef50_A0A619IJ11
NZ_NEIY01000005.1_344	105		hypothetical protein						
NZ_CP046730.1_161	511		Silver efflux protein						UniRef50_Q58AF3
NZ_MULM01000154.1_14	133		DUF2019 domain-containing protein						UniRef50_A0A257DWQ7
NZ_WJGL01000129.1_1	75		hypothetical protein						
NZ_JACNDQ010000004.1_407	287		Magnesium chelatase ChlI-like catalytic domain-containing protein						UniRef50_V4J5L5
NZ_MSTQ01000009.1_3	44		hypothetical protein						
NZ_CP017009.1_5683	265		Lipoprotein						UniRef50_A0A261WPA7
NZ_RPMM01001115.1_1	102		hypothetical protein						
NZ_JAAFCO010000006.1_140	64		hypothetical protein						
NZ_JAEKCU010000014.1_111	102		hypothetical protein						UniRef50_S6BRG5
NZ_JACOJA010000001.1_2917	348		UDP-D-galactose:(Glucosyl)lipopolysaccharide-16-D-galactosyltransferase						UniRef50_A0A346NTD8
NZ_JAKMLF010000023.1_25	142	lysB	Protein lysB						UniRef50_V5ZAW7
QRBM01000017.1_13	174		hypothetical protein						
NZ_CP063889.1_18	209		hypothetical protein						
GG774708.1_123	410		DUF4876 domain-containing protein						UniRef50_E5C979
NZ_JYLO01000014.1_167	513		Phage tail lysozyme domain-containing protein						UniRef50_A0A7Y1M7F8
NZ_CAKNDN010000025.1_1	23		hypothetical protein						
NZ_JAFHUG010000027.1_1	160		hypothetical protein						
BQIC01000004.1_276	874		Aconitate hydratase B						UniRef50_A0A6I1L073
NZ_JACWNG010000018.1_616	137		hypothetical protein						
PGYX01000149.1_4	217		hypothetical protein						
NZ_CP102179.1_463	130		hypothetical protein						
NZ_VXLB01000065.1_523	194		hypothetical protein						
NZ_LIHX01000069.1_19	443		hypothetical protein						
ADJX01000012.1_114	380		Lipopolysaccharide 1,2-N-acetylglucosaminetransferase						UniRef50_P26470
NZ_JAHXRN010000014.1_35	536		Choline dehydrogenase						UniRef50_E6VHU7
NZ_JACOPU010000001.1_385	196		Putative HD phosphohydrolase						UniRef50_A0A562USZ4
NZ_JACOMR010000022.1_26	297		hypothetical protein						
NZ_JQGJ02000006.1_106	397	ftsZ	Cell division protein FtsZ						UniRef50_Q9ZAW3
NZ_UJYR01000001.1_1	54		hypothetical protein						
CAJTLM010000013.1_28	304		cysteine synthase						UniRef50_A0A1T3AI24
NZ_UNTS01000012.1_57	181	phoU	PhoU domain-containing protein						UniRef50_A0A485C0E0
NZ_FMXV01000032.1_49	118		Plasmid stabilization system protein						UniRef50_A0AAX3FUR6
NZ_RBTV01000856.1_4	413		Type I restriction enzyme, S subunit						UniRef50_A0A444J691
JALIHN010000007.1_5	131		hypothetical protein						
NZ_CABVHI010000028.1_62	258	mgoB	Mangotoxin biosynthesis-involved protein MgoB						UniRef50_C3K7Z9
NZ_CP079218.1_1140	233		Phosphatidylglycerophosphate synthase						UniRef50_A0A4R2H694
NZ_AQPL01000258.1_3	469		Argininosuccinate lyase						UniRef50_P59618
NZ_JAKZNB010000033.1_3	370		DUF3800 domain-containing protein						UniRef50_A0AA40NNC3
NZ_JABJWE010000006.1_22	177		DUF3304 domain-containing protein						UniRef50_A0A5Q2VF57
NZ_VKES01000927.1_1	38		hypothetical protein						
NZ_RPMZ01000018.1_20	159		Type I restriction modification DNA specificity domain-containing protein						UniRef50_A0A2K9YXA0
NZ_JAAQYI010000001.1_309	612	yncE	YncE family protein						UniRef50_A0A127I1H8
NZ_JACAQY010000072.1_41	871		Aconitate hydratase B						UniRef50_A0A6I1L073
NZ_VITF01000009.1_12	364		Glycerol dehydrogenase						UniRef50_Q9WYQ4
NZ_JAHZNS010000017.1_225	527		Sulfurtransferase						UniRef50_A0A060DS32
NZ_SPKO01000011.1_124	481		aldehyde dehydrogenase (NAD(+))						UniRef50_A0A238K072
NZ_AOJX01000201.1_20	146		hypothetical protein						
MDCW01000195.1_8	40		hypothetical protein						
NZ_CP010623.1_618	40		hypothetical protein						
NZ_JAJPOA010000001.1_577	569		RNA-directed DNA polymerase						UniRef50_A0A0J6IK60
NZ_CADFFP010000006.1_268	316		AB hydrolase-1 domain-containing protein						UniRef50_A0A2U9SX33
NZ_FJXS01000036.1_35	76		hypothetical protein						
CAIZWJ010000007.1_111	587	pdeB	putative cyclic di-GMP phosphodiesterase PdeB						UniRef50_P77473
NZ_LIYM01000005.1_171	483		aldehyde dehydrogenase (NAD(+))						UniRef50_A0A238K072
NZ_CDQJ01000001.1_40	198		hypothetical protein						
NZ_JRTE01000059.1_1864	136		hypothetical protein						
NZ_SNVI01000001.1_3410	393		Transglycosylase SLT domain-containing protein						UniRef50_A0A084DK81
NZ_JH951869.1_172	215		ADP-ribose pyrophosphatase						UniRef50_Q88DA8
NZ_KZ478012.1_28	114		Peptidyl-prolyl cis-trans isomerase						UniRef50_A0A0W8H1X6
FR901298.1_73	119		hypothetical protein						
NZ_JACVAI010000003.1_99	211		Thioesterase domain-containing protein						UniRef50_Q9HVX5
NZ_JAERPW010000030.1_1	373		Hydroxyaromatic non-oxidative decarboxylaseprotein B, Hydroxyaromatic non-oxidatived ecarboxylase protein C						UniRef50_A0A447P9K1
MLEK01000011.1_48	943		Chromosome segregation protein SMC						UniRef50_A0A6F9EGA1
NZ_LKGW01000051.1_1	52		hypothetical protein						
QRBM01000057.1_3	200		hypothetical protein						UniRef50_A0A0W1LHU0
NZ_JAEMHT010000075.1_1	53		hypothetical protein						
NZ_CP049868.1_4367	356		Xaa-Pro dipeptidyl-peptidase-like domain-containing protein						UniRef50_B2VJ26
NZ_JAEVFO010000038.1_7	195		hypothetical protein						
NZ_LUKZ01000009.1_203	310		Ribosomal RNA small subunit methyltransferase H						UniRef50_A1VSU4
PTRL01000009.1_113	328	pstS	PstS family phosphate ABC transporter substrate-binding protein						UniRef50_UPI002076B299
DPLI01000078.1_6	52		hypothetical protein						
NZ_BRHI01000313.1_1	43		hypothetical protein						
NZ_PVUL01000041.1_1	117		hypothetical protein						UniRef50_A0A2T0HJ82
NZ_POFE01000151.1_1	93		hypothetical protein						
NZ_LKBK01000012.1_6	63		hypothetical protein						
NZ_OVED01000011.1_114	43		hypothetical protein						
NZ_JACVAH010000002.1_171	660		DUF3732 domain-containing protein						UniRef50_A0A5E7HP48
NZ_MULM01000099.1_23	228		hypothetical protein						
NZ_CP047267.1_4719	101		hypothetical protein						
NZ_JTGG01000003.1_110	406		Succinylornithine transaminase						UniRef50_Q8D0D7
AEJV01000225.1_2	165	tnpC	Transposase TnpC homeodomain domain-containing protein						UniRef50_A0A0H2VAI5
LJRE01000139.1_1	282		hypothetical protein						
NZ_JAEIKY010000023.1_72	59		Nucleoid-structuring protein H-NS						UniRef50_A0A1I5DU13
NZ_JAAMQO010000009.1_74	361		hypothetical protein						
NZ_ATHX01000022.1_18	181		HNH endonuclease						UniRef50_A0A626QEG3
NZ_VKEM01000453.1_1	80		hypothetical protein						
JABWMT020000013.1_5	167		Peptidase C39 domain-containing protein						UniRef50_A0A1W1EMD1
NZ_VKWV01000688.1_1	46		hypothetical protein						
NZ_CP012162.1_2387	575	nirB	Nitrite reductase large subunit NirB						UniRef50_A0A962EKY6
NZ_JAAQWS010000018.1_62	67		hypothetical protein						UniRef50_A0AAW5AAV3
NZ_CP027762.1_1144	388		Major tail sheath protein						UniRef50_A0A3M3YCD6
NZ_JACYWL010000001.1_832	150		Peptidyl-prolyl cis-trans isomerase						UniRef50_A0A1I4N8A4
NZ_JACYWL010000001.1_472	501		Glycerol kinase						UniRef50_P18157
NZ_UTCC01000548.1_1	103		hypothetical protein						
NZ_JACSWJ010000001.1_76	319		hypothetical protein						
CABDWT010000014.1_6	115		Tail tip protein M						UniRef50_O64331
NZ_CADFFP010000045.1_10	253	iclR	IclR family transcriptional regulator						UniRef50_A0A6J5K9E3
NZ_JACYCQ010000318.1_16	30		hypothetical protein						
NZ_VLMG01000288.1_1	55		hypothetical protein						
BQGZ01000075.1_7	200		hypothetical protein						UniRef50_A0AAX1I677
NZ_BMZY01000219.1_1	76		hypothetical protein						
CAJYNO010000015.1_1	51		hypothetical protein						
NZ_CP034194.1_1679	296		Transmembrane protein						UniRef50_F6GB27
NZ_CABVIB010000007.1_153	224		Amino acid ABC transporter membrane protein						UniRef50_Q9I404
NZ_JAEIKT010000030.1_25	100	rnfH	Protein RnfH						UniRef50_Q4ZNP2
NZ_RBNU01000143.1_25	138		hypothetical protein						
NZ_POHA01000005.1_48	124		DUF3077 domain-containing protein						UniRef50_J2P7M2
NZ_PVUH01000002.1_392	174		Lysis protein						UniRef50_W2DSJ8
NZ_BQHN01000018.1_141	200		hypothetical protein						
NZ_JTGG01000010.1_76	41		hypothetical protein						
JACWNS010001062.1_1	96		hypothetical protein						
NZ_CP033318.1_1837	326	eamA	EamA domain-containing protein						UniRef50_A0A2U1W0L5
VAUH01000004.1_47	91		Small ribosomal subunit protein uS19						UniRef50_A0A061NAJ4
NZ_CP034190.1_4408	153		Peroxiredoxin						UniRef50_A0A4R6T2M6
NZ_LKCH01000089.1_1	29		hypothetical protein						
NZ_CABVJE010000012.1_52	422		Rhodanese domain-containing protein						UniRef50_J3BFU5
NZ_BRJD01000473.1_1	86		hypothetical protein						
NZ_JAELUM010000041.1_31	243		Outer membrane protein beta-barrel domain-containing protein						UniRef50_A0A0Q5U0U8
NZ_JACAPP010000012.1_79	275		hypothetical protein						
NZ_BBQM01000015.1_89	499	tssC1	Type VI secretion system sheath protein TssC1						UniRef50_Q9I748
NZ_VKTF01000467.1_1	74		hypothetical protein						
NZ_RZWB01001052.1_1	31		hypothetical protein						
NZ_JAFEWA010000007.1_22	841	vgrG1	Actin cross-linking toxin VgrG1						UniRef50_A0A8B6IU10
NZ_CP088238.1_296	181		DUF3304 domain-containing protein						UniRef50_A0AAD2BH44
NZ_CP005961.1_366	489		DNA 3'-5' helicase						UniRef50_A0A024EM75
NZ_FNYG01000011.1_154	475		Major facilitator superfamily (MFS) profile domain-containing protein						UniRef50_A0A3M3EV94
NZ_PNXS01000001.1_472	87		hypothetical protein						
NZ_JANUHT010000001.1_639	82		hypothetical protein						
NZ_PPSH01000234.1_1	69		hypothetical protein						
NZ_LGLE01000012.1_67	364		hypothetical protein						
NZ_VFER01000004.1_107	220		GMP/IMP nucleotidase						UniRef50_I4K7L9
NZ_JAFEKI010000002.1_3	55		hypothetical protein						
NZ_JADPBT010000223.1_15	332		hypothetical protein						
NZ_VITH01000002.1_318	105		Large ribosomal subunit protein bL21						UniRef50_A9H0E5
JAHJDA010000015.1_58	166	uspA	UspA domain-containing protein						UniRef50_Q9I2Y4
NZ_ANJJ01000582.1_4	175		hypothetical protein						
NZ_KN639176.1_4211	221		Peptidyl-prolyl cis-trans isomerase						UniRef50_A0A5E7LQ89
NZ_JALJUV010000105.1_3	134		hypothetical protein						UniRef50_A0A3P2EHP9
NZ_VLND01000076.1_4	260		hypothetical protein						UniRef50_S3J4E8
NZ_CP010745.1_1168	102		VRR-NUC domain-containing protein						UniRef50_A0A2L1VEN3
NZ_JAHBDS010000008.1_121	410		Major facilitator superfamily (MFS) profile domain-containing protein						UniRef50_A0A5E7RL78
JAKWGY010000089.1_28	262		MipA/OmpV family protein						UniRef50_A7MRR1
NZ_NEJI01000018.1_1	340		hypothetical protein						
NZ_RXQL01000031.1_2	107		hypothetical protein						
NZ_JACARK010001554.1_1	89		hypothetical protein						
OW968360.1_105	295		DNA-binding transcriptional regulator						UniRef50_A0A1U6GKJ7
NZ_CP027758.1_1120	375		Aminotransferase class I/classII large domain-containing protein						UniRef50_A0A0S8YM10
NZ_BEGA01000001.1_1	47		hypothetical protein						
NZ_JVSF01000012.1_28	31		hypothetical protein						
NZ_JAJOZH010000032.1_5	207		Methionine gamma-lyase						UniRef50_A0A356BUX7
NZ_JAHCTL010000015.1_9	43		hypothetical protein						
NZ_JACYNQ010000057.1_6	375		acyl-CoA dehydrogenase						UniRef50_A0A3M5DTF4
CAJMWA010000001.1_2681	213		Resolvase/invertase-type recombinase catalytic domain-containing protein						UniRef50_A0A7H5A5B8
VITP01000002.1_128	348		UDP-glucuronate decarboxylase						UniRef50_A0A1E4Y422
NZ_RBNQ01000148.1_53	494		Integrase						UniRef50_A0A0A1Z198
NZ_JAAOYY010000003.1_42	509		GMP synthase [glutamine-hydrolyzing] 1						UniRef50_Q89ZV6
NZ_CP022411.1_2089	130	csgE	Curli production assembly/transport component CsgE						UniRef50_S6AWI1
NZ_WISO01000114.1_11	93		hypothetical protein						
NZ_LGKV01000043.1_64	93		hypothetical protein						
NZ_PYGZ01000002.1_20	636	tolC	TolC family protein						UniRef50_A0A2W5PAR0
JAJGBP010000014.1_1	307	tet(A)	tetracycline efflux MFS transporter Tet(A)						UniRef50_F0G6I9
NZ_CABVJF010000009.1_44	83		Small ribosomal subunit protein bS16						UniRef50_Q5ZYH3
NZ_PIEA01000540.1_5	142		hypothetical protein						
NZ_RBNY01001305.1_1	193		hypothetical protein						
NZ_CP013136.1_1356	178		hypothetical protein						
NZ_AKJE01000052.1_17	347		ADP-L-glycero-D-manno-heptose-6-epimerase						UniRef50_A0A5E7W6U2
NZ_CP056314.1_2768	326		Ribose ABC transport system						UniRef50_A0A7H4P0Y9
NZ_CP100660.1_3948	492		hypothetical protein						
NZ_PDIE01000031.1_33	23		hypothetical protein						
NZ_PICH01000228.1_1	86		hypothetical protein						
NZ_LRCD01000220.1_82	296		Putative transcriptional regulator						UniRef50_A0A377AVK5
NZ_JADODB010000002.1_21	243	lamG	LamG domain-containing protein						UniRef50_A0A1L5D588
NZ_CP015225.1_4001	303		Taurine dioxygenase						UniRef50_A0A211ZFB7
NZ_JAEIKY010000005.1_15	344		Arginine N-succinyltransferase						UniRef50_A0A2T6GQR2
NZ_CP013136.1_4114	162	ibpA	Molecular chaperone IbpA						UniRef50_H5TBF2
JAHLRE010000081.1_2	56		hypothetical protein						
NZ_JAIOKO010000009.1_124	428		hypothetical protein						
NZ_JACASD010000032.1_53	362		Putrescine-binding periplasmic protein						UniRef50_Q48AP2
NZ_CM001558.1_684	274		Oxidoreductase						UniRef50_A0A2N7W879
NZ_LVDJ01000002.1_76	306		hypothetical protein						
NZ_JAFGYZ010000003.1_63	166		DUF985 domain-containing protein						UniRef50_J2X887
NZ_BLWU01000069.1_1	184		hypothetical protein						
NZ_LUKZ01000002.1_268	576		Integrin						UniRef50_A0A519MJC7
NZ_JOJV01000112.1_4	277		Mannosyltransferase						UniRef50_V7EXN4
NZ_CABVHR010000001.1_386	421		Acetyl-CoA hydrolase						UniRef50_A0A9E3PC66
NZ_CP079218.1_2921	285		4-hydroxybenzoate polyprenyltransferase						UniRef50_A0A959HJ57
NZ_CVOZ01000182.1_1	317		hypothetical protein						
LR890743.1_145	164		N-acetyltransferase domain-containing protein						UniRef50_A0A6G6ARF4
NZ_LKBK01000002.1_98	238		ABC transporter ATP-binding protein						UniRef50_A0A936KBI5
NZ_JANUEL010000001.1_1159	302	lrhA	Putative HTH-type transcriptional regulator LrhA						UniRef50_A0A383RYT4
NZ_CABVHE010000021.1_64	149		UPF0260 protein HV346_13080						UniRef50_A0A7L6CKX3
NZ_QGAJ01000006.1_165	195		Gph_3 protein						UniRef50_A0A0D0SD53
NZ_RPNR01000056.1_30	278		Periplasmic component of amino acid ABC-type transporter/signal transduction system						UniRef50_M5JRY1
NZ_JAFEVP010000009.1_38	394		Cytochrome c family protein						UniRef50_A0A6G7A888
NZ_LVDJ01000039.1_2	109		DUF2730 domain-containing protein						UniRef50_A0A1S6HSU2
NZ_FOWH01000037.1_11	235		Transglycosylase SLT domain-containing protein						UniRef50_A0A0N8RLI2
NZ_JMPK01000062.1_67	149		Lysis protein						UniRef50_A0A097R3G9
NZ_JAANAR010000024.1_39	147		hypothetical protein						
NZ_CABVII010000013.1_83	896		DNA ligase (ATP)						UniRef50_I4MW61
NZ_RPIC01000093.1_7	500	lsrA	Autoinducer 2 import ATP-binding protein LsrA						UniRef50_A0A1Y5TIM4
NZ_JALMGH020000001.1_5687	255		Extradiol ring-cleavage dioxygenase class III enzyme subunit B domain-containing protein						UniRef50_Q885Q5
NZ_JACCAS010000001.1_1688	277		Pantothenate synthetase						UniRef50_Q2T095
NZ_CP032333.1_243	382		PepSY domain-containing protein						UniRef50_G7Z6E4
NZ_LKCD01000046.1_13	357		hypothetical protein						
NZ_VLML01000660.1_1	81		hypothetical protein						
NZ_CABVIH010000001.1_21	194		Isopentenyl-diphosphate Delta-isomerase 2						UniRef50_Q7N0A6
NZ_VDVF01000142.1_1	89		hypothetical protein						
NZ_ANOR01000175.1_88	217	hrcR	Harpin secretion protein HrcR						UniRef50_Q46646
NZ_JAGGOD010000003.1_256	333		thymidine phosphorylase						UniRef50_N2JJ98
NZ_CABVHR010000011.1_56	371	potA	Spermidine/putrescine import ATP-binding protein PotA						UniRef50_A0A6J4E1L0
NZ_MINE01000073.1_1	187		Integrase core domain-containing protein						UniRef50_A0A1H0VH64
NZ_JABXOW010000012.1_93	131		hypothetical protein						
NZ_LJRI01001110.1_8	98		hypothetical protein						
NZ_CABGLI010000029.1_12	57		hypothetical protein						UniRef50_A0AAJ1XZW2
NZ_JACYMR010000009.1_187	130	madL	Malonate transporter, MadL subunit						UniRef50_D5E029
NZ_JALPTD010000016.1_45	86		hypothetical protein						
NZ_JAHYOA010000084.1_1	375		hypothetical protein						
NZ_LKEF01000002.1_32	258		3-oxoacyl-[acyl-carrier protein] reductase						UniRef50_A0A3M4Q202
NZ_CP080418.1_696	756		Catalase-peroxidase 2						UniRef50_Q8EIV5
NZ_CABVJF010000008.1_149	321	yeiR	Zinc-binding GTPase YeiR						UniRef50_A0A5E6V5A9
NZ_JALMGH020000001.1_4158	195	lpoB	Penicillin-binding protein activator LpoB						UniRef50_A0A135NMY7
NZ_JAENRQ010000004.1_497	516		hypothetical protein						
NZ_VZPS01000001.1_109	437		Salicylate hydroxylase						UniRef50_P23262
NZ_LPPF01000069.1_13	960		Type IV secretion system protein DotA-like protein						UniRef50_A0A0U2DDC7
NZ_JAHPIW010000001.1_311	238	lamG	LamG domain-containing protein						UniRef50_A0A6H2ZSS9
NZ_JAGGPV010000012.1_99	135		Methylmalonyl-CoA epimerase						UniRef50_A0A4Q5L7Z4
NZ_VKUS01000375.1_1	89		hypothetical protein						
NZ_JAASJE010000015.1_25	89		hypothetical protein						
NZ_CABVJE010000004.1_142	284		Deaminated glutathione amidase						UniRef50_A0A5E7MUN9
NZ_LDBG01000007.1_141	346		L-glyceraldehyde 3-phosphate reductase						UniRef50_A0A1B8P770
NZ_QFLV01000267.1_1	100		hypothetical protein						
NZ_VNTT01000150.1_5	590		Lysophospholipase L1-like esterase						UniRef50_A0A3N2EW46
NZ_CP077080.1_4399	330		3-beta hydroxysteroid dehydrogenase/isomerase domain-containing protein						UniRef50_A0A3M5DSG6
JAAMPV010000008.1_175	220		Nucleotide modification associated domain-containing protein						UniRef50_U7NSQ5
LJPN01000169.1_2	104		hypothetical protein						
NZ_JACWOT010000039.1_2	115		hypothetical protein						
LT599030.1_199	251		Ribonuclease 3						UniRef50_P0A7Y0
NZ_MRWY01000007.1_22	111		DUF393 domain-containing protein						UniRef50_A0AAI9GFR2
NZ_VITH01000001.1_611	288	motA	Flagellar motor protein MotA						UniRef50_A0A0P0EI49
NZ_PTGT02000077.1_104	39		hypothetical protein						
NZ_RPJC01000302.1_6	50		hypothetical protein						
NZ_BQHY01000010.1_1	78		hypothetical protein						
DKHB01000022.1_1	93		hypothetical protein						
NZ_KK737661.1_239	58		hypothetical protein						
NZ_JACWND010000008.1_402	2395	rzxA	Polyketide synthase/nonribosomal peptide synthetase hybrid RzxA						UniRef50_Q4KCD0
NZ_LKEF01000022.1_51	97		hypothetical protein						
NZ_WISL01000111.1_4	606		hypothetical protein						
NZ_JACVAH010000077.1_1	43		hypothetical protein						
NZ_CP077422.1_809	58		hypothetical protein						
NZ_OBDS01000016.1_178	39		hypothetical protein						
NZ_CABVJD010000011.1_244	1032		Type I restriction enzyme endonuclease subunit						UniRef50_A0A378TQQ4
NZ_QJTX01000014.1_23	159		hypothetical protein						
NZ_MRCS01000093.1_10	240		Phosphatidylcholine synthase						UniRef50_N2JGT5
NZ_CP017450.1_379	247		DUF2786 domain-containing protein						UniRef50_A0A014Q0S8
NZ_CP080030.1_4519	211		hypothetical protein						
NZ_NEEX01000009.1_28	167	luxR	Transcritional regulator, LuxR family						UniRef50_B2VAU1
PGYX01000367.1_1	94		hypothetical protein						
NZ_JACYMW010000001.1_187	289		Secretin						UniRef50_A0A8H2RSM2
NZ_CP046621.1_766	310	eamA	EamA domain-containing protein						UniRef50_A0A9X0H620
NZ_CVOY01000029.1_27	1009		CHAT domain-containing protein						UniRef50_A0A264Y533
NZ_CP046872.1_2807	834		hypothetical protein						
MLEI01000007.1_164	814		Prophage PSPPH06, putative tail fiber protein						UniRef50_Q48C54
NZ_ATZD01000005.1_176	68		hypothetical protein						
JACOJU010000001.1_2492	120	lexA	LexA family transcriptional regulator						UniRef50_A0A1V8NUG2
NZ_JMTA01000090.1_1	21		hypothetical protein						
CP029142.1_312	41		hypothetical protein						
NZ_AVEG02000110.1_47	592	bamA	Outer membrane protein assembly factor BamA						UniRef50_A0A6I5RQP1
NC_009092.1_3178	69		hypothetical protein						
NZ_ACHU02000354.1_12	51		hypothetical protein						
NZ_FKDX01000006.1_127	300		Glucarate dehydratase						UniRef50_A0A377C0Q5
NZ_AOKB01000008.1_42	880		Phosphatidylglycerol lysyltransferase						UniRef50_Q9I537
