orgId	locusId	assigned_organism	covering_step	composite_score	desc	darkness_tier	n_evidence_lines	evidence_summary	annotation_class	is_essential_dark	top_condition_class
azobra	AZOBR_RS11195	azobra	8	0.3683333333333334	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG06316; fit:4.7(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS26280	azobra	8	0.36965290625	hypothetical protein	T4_Penumbra	3	1 domain(s); fit:3.8(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS25745	azobra	8	0.3715893437499999	conserved exported protein of unknown function	T4_Penumbra	3	1 domain(s); fit:3.9(nan); pangenome; +neighbor_inf	uncharacterized	False	
azobra	AZOBR_RS09185	azobra	8	0.37213915625	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG06554; cofit:histidine kinase | IclR family; fit:3.0(carbon source); +synteny,neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS02705	azobra	8	0.3725	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG16763; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS06410	azobra	8	0.3725	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG04122; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS05170	azobra	8	0.3732800125	hypothetical protein	T4_Penumbra	3	1 domain(s); fit:3.9(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS03215	azobra	8	0.375	hypothetical protein	T4_Penumbra	3	1 domain(s); fit:4.5(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS10130	azobra	8	0.375	hypothetical protein	T4_Penumbra	3	1 domain(s); fit:5.7(nan); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	
azobra	AZOBR_RS12140	azobra	8	0.375	hypothetical protein	T4_Penumbra	3	1 domain(s); fit:4.7(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS00230	azobra	8	0.3766666666666667	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG04152; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
azobra	AZOBR_RS06240	azobra	8	0.3766666666666667	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG04615; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
azobra	AZOBR_RS20075	azobra	8	0.3766666666666667	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG04259; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS21155	azobra	8	0.3768813625	hypothetical protein	T4_Penumbra	3	cofit:hypothetical protein | hypothe; fit:2.5(motility); pangenome; +neighbor_inf	hypothetical	False	motility
azobra	AZOBR_RS23730	azobra	8	0.3775	hypothetical protein	T4_Penumbra	3	OG:OG01471; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
azobra	AZOBR_RS12670	azobra	8	0.38	hypothetical protein	T4_Penumbra	4	3 domain(s); cofit:flagellar basal body protein F; fit:4.2(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS00660	azobra	8	0.385	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG04683; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS09315	azobra	8	0.385	hypothetical protein	T4_Penumbra	4	6 domain(s); OG:OG04404; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS29240	azobra	8	0.3864387916666666	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG07719; fit:2.4(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS00655	azobra	8	0.3874999999999999	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG03440; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS10275	azobra	8	0.389748934375	hypothetical protein	T4_Penumbra	4	3 domain(s); cofit:polymerase | hypothetical prot; fit:2.4(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS05865	azobra	8	0.3925	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG02659; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS21015	azobra	8	0.3925	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG00075; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS27035	azobra	8	0.3925	hypothetical protein	T4_Penumbra	4	3 domain(s); OG:OG04937; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
azobra	AZOBR_RS32695	azobra	8	0.3925	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG00650; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS33790	azobra	8	0.39415249375	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:hypothetical protein | glycosy; fit:2.5(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS14855	azobra	8	0.394510309375	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:peptidase S16 | glutathione sy; fit:2.1(lb); pangenome; +neighbor_inf	hypothetical	False	lb
azobra	AZOBR_RS10975	azobra	8	0.3957667468749999	hypothetical protein	T4_Penumbra	3	cofit:chemotaxis protein CheY | copr; fit:3.1(motility); pangenome; +neighbor_inf	hypothetical	False	motility
azobra	AZOBR_RS05530	azobra	8	0.3964368979166667	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG01729; fit:2.2(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
azobra	AZOBR_RS32150	azobra	8	0.39753048125	hypothetical protein	T4_Penumbra	3	cofit:flagellar hook protein | flage; fit:2.7(motility); pangenome; +neighbor_inf	hypothetical	False	motility
azobra	AZOBR_RS31295	azobra	8	0.4069109895833334	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG05078; fit:2.8(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS03875	azobra	8	0.4075	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG02099; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
azobra	AZOBR_RS04490	azobra	8	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG00505; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS06735	azobra	8	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG03144; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS10120	azobra	8	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG01015; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
azobra	AZOBR_RS14860	azobra	8	0.4075	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG00743; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS19250	azobra	8	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG01782; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS20460	azobra	8	0.4075	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG01382; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS26755	azobra	8	0.4075	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG00019; essential; pangenome; +neighbor_inf	hypothetical	True	
azobra	AZOBR_RS28925	azobra	8	0.4082488072916667	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG04410; fit:2.7(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS06315	azobra	8	0.4118132520833333	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG06498; fit:2.2(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS28060	azobra	8	0.415065978125	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG14543; fit:2.6(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
azobra	AZOBR_RS32180	azobra	8	0.42217913125	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG00799; cofit:GntR family transcriptional re; fit:2.5(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
azobra	AZOBR_RS21645	azobra	8	0.425	hypothetical protein	T4_Penumbra	3	cofit:hypothetical protein | hypothe; fit:4.3(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
azobra	AZOBR_RS07255	azobra	8	0.42517371875	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:transcriptional regulator | hy; fit:3.0(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS30275	azobra	8	0.4283333333333333	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG15718; fit:4.4(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS33810	azobra	8	0.428708496875	hypothetical protein	T4_Penumbra	4	2 domain(s); cofit:hypothetical protein | glycosy; fit:3.6(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS23635	azobra	8	0.430258490625	conserved membrane protein of unknown function	T4_Penumbra	4	3 domain(s); cofit:UDP-phosphate galactose phosph; fit:3.2(carbon source); pangenome; +neighbor_inf	uncharacterized	False	carbon source
azobra	AZOBR_RS18940	azobra	8	0.4332934499999999	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG01813; fit:2.0(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS21370	azobra	8	0.43539823125	conserved membrane protein of unknown function	T4_Penumbra	4	1 domain(s); OG:OG00711; fit:2.1(nan); pangenome; +neighbor_inf	uncharacterized	False	
azobra	AZOBR_RS31610	azobra	8	0.43825715625	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:flagellar hook capping protein; fit:3.9(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS31715	azobra	8	0.438747609375	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG06767; fit:2.2(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS04030	azobra	8	0.44	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:ATPase AAA | flagellar biosynt; fit:5.3(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS33585	azobra	8	0.44	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:hypothetical protein | NAD-dep; fit:4.6(motility); pangenome; +neighbor_inf	hypothetical	False	motility
azobra	AZOBR_RS10205	azobra	8	0.4406066708333334	hypothetical protein	T4_Penumbra	4	3 domain(s); OG:OG06587; fit:3.5(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS30715	azobra	8	0.4433333333333333	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG06493; fit:4.3(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS26665	azobra	8	0.449266415625	conserved hypothetical protein; putative signal peptide; twin-arginine translocation signal domain protein	T4_Penumbra	4	1 domain(s); OG:OG01264; fit:3.0(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS05110	azobra	8	0.4516666666666666	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG13764; fit:4.3(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS07925	azobra	8	0.4516666666666666	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG12212; fit:4.5(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS07635	azobra	8	0.453614728125	hypothetical protein	T4_Penumbra	4	2 domain(s); cofit:peptidase S41 | hypothetical p; fit:4.0(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS20805	azobra	8	0.455	hypothetical protein	T4_Penumbra	4	4 domain(s); cofit:regulator | histidine kinase |; fit:6.7(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS06420	azobra	8	0.4641666666666667	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG04410; fit:6.7(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS03895	azobra	8	0.4682041718749999	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG02204; fit:3.1(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS30840	azobra	8	0.47252878125	hypothetical protein	T4_Penumbra	4	4 domain(s); OG:OG03098; fit:3.3(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS21650	azobra	8	0.4827069874999999	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG01855; fit:3.6(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS27825	azobra	8	0.48534825625	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG00032; fit:3.7(nan); pangenome; +neighbor_inf	hypothetical	False	
azobra	AZOBR_RS21505	azobra	8	0.4975	hypothetical protein	T4_Penumbra	4	OG:OG06573; cofit:glutathione reductase | putati; fit:4.5(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
azobra	AZOBR_RS04720	azobra	8	0.7750000000000001	conserved exported protein of unknown function	T4_Penumbra	4	1 domain(s); OG:OG01607; essential; pangenome; +synteny,neighbor_inf	uncharacterized	True	
azobra	AZOBR_RS15735	azobra	8	0.7921951219512195	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG00059; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
azobra	AZOBR_RS33785	azobra	8	0.4333333333333333	hypothetical protein	T5_Dawn	5	2 domain(s); OG:OG14392; cofit:hypothetical protein | glycosy; fit:5.0(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS03080	azobra	8	0.4566666666666666	hypothetical protein	T5_Dawn	5	2 domain(s); OG:OG06499; cofit:dTDP-4-dehydrorhamnose 3 5-epi; fit:6.8(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS19945	azobra	8	0.4771708333333334	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG04627; cofit:AraC family transcriptional re; fit:2.1(stress); pangenome; +synteny,neighbor_inf	hypothetical	False	stress
azobra	AZOBR_RS22030	azobra	8	0.482553990625	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG04485; cofit:hypothetical protein | hypothe; fit:2.2(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS13685	azobra	8	0.4836201552083334	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG13405; cofit:Gp37 | hypothetical protein | ; fit:2.4(nitrogen source); pangenome; +synteny,neighbor_inf	hypothetical	False	nitrogen source
azobra	AZOBR_RS33825	azobra	8	0.494476634375	hypothetical protein	T5_Dawn	5	4 domain(s); OG:OG08726; cofit:putative Glycosyl transferase ; fit:3.4(stress); pangenome; +neighbor_inf	hypothetical	False	stress
azobra	AZOBR_RS03765	azobra	8	0.5066917229166668	hypothetical protein	T5_Dawn	5	2 domain(s); OG:OG06172; cofit:hypothetical protein | permeas; fit:2.0(stress); pangenome; +neighbor_inf	hypothetical	False	stress
azobra	AZOBR_RS11785	azobra	8	0.5084858895833334	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG13410; cofit:glycosyl transferase family 1 ; fit:3.5(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS01540	azobra	8	0.5151875416666667	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG04499; cofit:hypothetical protein | permeas; fit:3.1(stress); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	stress
azobra	AZOBR_RS21500	azobra	8	0.5174067062500001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00191; cofit:acriflavine resistance protein; fit:2.2(stress); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	stress
azobra	AZOBR_RS00420	azobra	8	0.521035190625	hypothetical protein	T5_Dawn	5	3 domain(s); OG:OG01749; cofit:ABC transporter ATP-binding pr; fit:2.3(stress); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	stress
azobra	AZOBR_RS04955	azobra	8	0.5233333333333334	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG15740; cofit:hypothetical protein | chemota; fit:4.2(motility); pangenome; +neighbor_inf	hypothetical	False	motility
azobra	AZOBR_RS20125	azobra	8	0.5233333333333334	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG06333; cofit:flagellar assembly protein Fli; fit:4.0(carbon source); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS11635	azobra	8	0.5237930895833334	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG04675; cofit:polymerase | UDP-phosphate gal; fit:3.6(carbon source); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS16960	azobra	8	0.5327723739583334	hypothetical protein	T5_Dawn	5	2 domain(s); OG:OG06443; cofit:hypothetical protein | hypothe; fit:3.9(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
azobra	AZOBR_RS01755	azobra	8	0.535504165625	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00252; cofit:ArsR family transcriptional re; fit:2.7(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS23310	azobra	8	0.538548303125	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00584; cofit:hypothetical protein | putativ; fit:3.3(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
azobra	AZOBR_RS00130	azobra	8	0.541515746875	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00856; cofit:GCN5 family acetyltransferase ; fit:2.0(stress); pangenome; +neighbor_inf	hypothetical	False	stress
azobra	AZOBR_RS19510	azobra	8	0.5441666666666667	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG04726; cofit:isocitrate lyase | DNA-binding; fit:5.3(carbon source); pangenome; +synteny,neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS18785	azobra	8	0.5522126593750001	conserved hypothetical protein; putative signal peptide	T5_Dawn	5	2 domain(s); OG:OG05958; cofit:aliphatic sulfonate ABC transp; fit:3.3(motility); pangenome; +synteny,neighbor_inf	hypothetical	False	motility
azobra	AZOBR_RS14715	azobra	8	0.5523558593750001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG02540; cofit:acetyltransferase | hypothetic; fit:3.3(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
azobra	AZOBR_RS14300	azobra	8	0.5656792875000001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00488; cofit:hypothetical protein | hypothe; fit:3.7(nitrogen source); pangenome; +neighbor_inf	hypothetical	False	nitrogen source
azobra	AZOBR_RS18000	azobra	8	0.5678228937500001	hypothetical protein	T5_Dawn	5	2 domain(s); OG:OG00032; cofit:electron transporter SenC | C4; fit:3.8(motility); pangenome; +neighbor_inf	hypothetical	False	motility
azobra	AZOBR_RS00285	azobra	8	0.5750000000000001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG02659; cofit:ArsR family transcriptional re; fit:5.9(lb); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	lb
azobra	AZOBR_RS11225	azobra	8	0.5750000000000001	conserved exported protein of unknown function	T5_Dawn	5	3 domain(s); OG:OG01463; cofit:hypothetical protein | flagell; fit:4.3(nitrogen source); pangenome; +cofit_operon,neighbor_inf	uncharacterized	False	nitrogen source
azobra	AZOBR_RS20705	azobra	8	0.5750000000000001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG02587; cofit:hypothetical protein | hypothe; fit:4.1(nitrogen source); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	nitrogen source
azobra	AZOBR_RS25105	azobra	8	0.5750000000000001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG03827; cofit:(Fe-S)-binding protein | Fe-S ; fit:7.2(carbon source); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	carbon source
Putida	PP_5438	Putida	9	0.0875	conserved protein of unknown function	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Putida	PP_1180	Putida	9	0.0875	conserved protein of unknown function	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Putida	PP_5468	Putida	9	0.0875	conserved protein of unknown function	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Putida	PP_2719	Putida	9	0.0875	conserved protein of unknown function	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Putida	PP_3306	Putida	9	0.0875	conserved protein of unknown function	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Putida	PP_3317	Putida	9	0.0875	conserved protein of unknown function	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Putida	PP_3442	Putida	9	0.0875	conserved protein of unknown function	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Putida	PP_3780	Putida	9	0.0875	conserved protein of unknown function	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Putida	PP_3886	Putida	9	0.0875	conserved protein of unknown function	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Putida	PP_2520	Putida	9	0.138383565625	conserved protein of unknown function	T2_Twilight	1	fit:2.2(nan); +neighbor_inf	uncharacterized	False	
Putida	PP_2773	Putida	9	0.14200668125	conserved protein of unknown function	T2_Twilight	1	fit:2.3(nan); +neighbor_inf	uncharacterized	False	
