orgId	locusId	min_rank	max_rank	mean_rank	rank_range	n_configs_top50	n_configs_top100	in_top50_all	in_top100_all	original	equal	fitness_dominant	conservation_dominant	drop_biogeographic	drop_tractability
Putida	PP_1837	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
acidovorax_3H11	Ac3H11_3082	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
PV4	5209442	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
Putida	PP_0347	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
psRCH2	GFF1868	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
Putida	PP_4931	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
RalstoniaBSBF1503	RALBFv3_RS20220	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
SyringaeB728a	Psyr_1727	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
Cup4G11	RR42_RS16045	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
pseudo13_GW456_L13	PfGW456L13_3779	4630	7014	5903.833333333333	2384	0	0	False	False	5964	5109	7014	4630	5896	6810
SyringaeB728a	Psyr_0526	4314	7841	5853.666666666667	3527	0	0	False	False	5964	6091	7841	4314	5981	4931
pseudo13_GW456_L13	PfGW456L13_2788	4630	7014	5903.833333333333	2384	0	0	False	False	5964	5109	7014	4630	5896	6810
Koxy	BWI76_RS10160	4630	7014	5903.833333333333	2384	0	0	False	False	5964	5109	7014	4630	5896	6810
DvH	206376	4969	8363	6206.833333333333	3394	0	0	False	False	6001	5401	4969	8363	5925	6582
SynE	Synpcc7942_1818	4972	8364	6208.333333333333	3392	0	0	False	False	6002	5402	4972	8364	5926	6584
pseudo3_N2E3	AO353_22645	4973	8365	6209.333333333333	3392	0	0	False	False	6003	5403	4973	8365	5927	6585
Miya	8499976	4208	7432	6085.0	3224	0	0	False	False	6004	7432	4208	6001	6124	6741
Btheta	352750	5034	8652	6259.0	3618	0	0	False	False	6005	6070	5034	8652	6014	5779
ANA3	7025096	5355	6006	5777.333333333333	651	0	0	False	False	6006	5870	5691	5355	5964	5778
Smeli	SMc01505	4269	7892	6102.5	3623	0	0	False	False	6007	4269	4986	7892	5854	7607
DdiaME23	DZA65_RS04780	4669	8497	6261.166666666667	3828	0	0	False	False	6008	5805	4669	8497	5948	6640
Btheta	349784	4988	8372	6224.833333333333	3384	0	0	False	False	6009	5407	4988	8372	5934	6639
Smeli	SM_b20882	4259	8260	6317.166666666667	4001	0	0	False	False	6010	5254	4259	8260	5928	8192
Marino	GFF1991	3990	8296	6288.5	4306	0	0	False	False	6011	5310	3990	8296	5933	8191
PS	Dsui_0022	4671	6182	5741.166666666667	1511	0	0	False	False	6012	5817	6182	4671	5965	5800
Keio	15131	3783	7889	5837.333333333333	4106	0	0	False	False	6013	6270	5004	3783	6065	7889
azobra	AZOBR_RS11195	4813	6861	5939.5	2048	0	0	False	False	6014	6861	4813	5961	6101	5887
Dda3937	DDA3937_RS05095	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
PS	Dsui_2993	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
Phaeo	GFF1169	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
PV4	5207919	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
RalstoniaGMI1000	RS_RS01170	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
Cup4G11	RR42_RS01425	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
Ddia6719	HGI48_RS06125	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
acidovorax_3H11	Ac3H11_998	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
PV4	5210040	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
Ponti	CA264_07690	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
Dino	3610792	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
PV4	5208112	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
Korea	Ga0059261_1882	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
acidovorax_3H11	Ac3H11_4289	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
SynE	Synpcc7942_1387	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
Ddia6719	HGI48_RS13805	4987	7889	6025.833333333333	2902	0	0	False	False	6015	6142	7889	5088	6034	4987
Dino	3609719	5368	6031	5792.833333333333	663	0	0	False	False	6031	5874	5707	5368	5978	5799
Cup4G11	RR42_RS07890	5455	8559	6293.166666666667	3104	0	0	False	False	6032	5901	5455	8559	6016	5796
azobra	AZOBR_RS02175	5389	6236	5909.666666666667	847	0	0	False	False	6033	5905	6236	5389	6018	5877
pseudo1_N1B4	Pf1N1B4_1456	4706	8500	6445.0	3794	0	0	False	False	6034	5812	4706	8500	5975	7643
Btheta	350505	5019	8381	6244.833333333333	3362	0	0	False	False	6035	5418	5019	8381	5950	6666
BFirm	BPHYT_RS06105	5370	6036	5803.666666666667	666	0	0	False	False	6036	5877	5715	5370	6015	5809
pseudo6_N2E2	Pf6N2E2_2878	5316	7190	6202.166666666667	1874	0	0	False	False	6037	7190	5316	5750	6138	6782
Phaeo	GFF2385	5027	8384	6248.5	3357	0	0	False	False	6038	5421	5027	8384	5953	6668
SyringaeB728a_mexBdelta	Psyr_1458	5046	6051	5791.0	1005	0	0	False	False	6039	6006	5729	5046	6051	5875
Ponti	CA264_19610	4589	8640	6197.5	4051	0	0	False	False	6040	6061	4589	8640	6062	5793
SB2B	6937951	3485	8298	5832.833333333333	4813	0	0	False	False	6041	5843	5310	3485	6020	8298
Dyella79	N515DRAFT_4233	4113	7017	6010.166666666667	2904	0	0	False	False	6042	7017	5954	4113	6134	6801
acidovorax_3H11	Ac3H11_2440	5465	8560	6303.5	3095	0	0	False	False	6043	5906	5465	8560	6030	5817
Putida	PP_0423	4086	7911	5884.833333333333	3825	0	0	False	False	6044	6169	7911	4086	6074	5025
RalstoniaGMI1000	RS_RS18690	4086	7911	5884.833333333333	3825	0	0	False	False	6044	6169	7911	4086	6074	5025
Cup4G11	RR42_RS35380	3630	8881	6371.5	5251	0	0	False	False	6046	6828	3630	8881	6121	6723
Cup4G11	RR42_RS05725	3630	8881	6371.5	5251	0	0	False	False	6046	6828	3630	8881	6121	6723
pseudo1_N1B4	Pf1N1B4_846	4568	7896	6081.666666666667	3328	0	0	False	False	6046	6389	4568	5497	6094	7896
ANA3	7024757	5209	6049	5811.833333333333	840	0	0	False	False	6049	5873	5829	5209	6032	5879
Btheta	351510	5044	8390	6261.0	3346	0	0	False	False	6050	5431	5044	8390	5976	6675
MR1	202120	3830	8245	6249.833333333333	4415	0	0	False	False	6051	5224	3830	8245	5952	8197
Btheta	351207	5046	8391	6263.333333333333	3345	0	0	False	False	6052	5432	5046	8391	5979	6680
psRCH2	GFF2867	5047	8392	6264.333333333333	3345	0	0	False	False	6053	5433	5047	8392	5980	6681
MR1	201808	4396	8209	6322.5	3813	0	0	False	False	6054	5134	4396	8193	5949	8209
SB2B	6938675	3491	8311	5850.333333333333	4820	0	0	False	False	6055	5851	5334	3491	6060	8311
Btheta	353968	4738	8505	6313.333333333333	3767	0	0	False	False	6056	5821	4738	8505	6050	6710
Miya	8499968	4288	7475	6144.333333333333	3187	0	0	False	False	6057	7475	4288	6022	6230	6794
SyringaeB728a	Psyr_2182	5384	6762	6021.5	1378	0	0	False	False	6058	6261	5384	5567	6097	6762
SynE	Synpcc7942_0356	4631	8646	6227.333333333333	4015	0	0	False	False	6059	6067	4631	8646	6087	5874
pseudo1_N1B4	Pf1N1B4_3721	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
pseudo1_N1B4	Pf1N1B4_4074	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
pseudo13_GW456_L13	PfGW456L13_2264	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
pseudo13_GW456_L13	PfGW456L13_4450	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
pseudo1_N1B4	Pf1N1B4_247	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
pseudo13_GW456_L13	PfGW456L13_4047	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
pseudo5_N2C3_1	AO356_03035	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
pseudo1_N1B4	Pf1N1B4_3894	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
pseudo13_GW456_L13	PfGW456L13_583	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
pseudo1_N1B4	Pf1N1B4_4231	4218	6977	5851.5	2759	0	0	False	False	6060	5055	6977	4218	5938	6861
PS	Dsui_2762	5436	6291	5960.833333333333	855	0	0	False	False	6070	5966	6291	5436	6072	5930
Ponti	CA264_17305	5058	8403	6284.833333333333	3345	0	0	False	False	6071	5443	5058	8403	6022	6712
Btheta	353954	5060	8404	6286.166666666667	3344	0	0	False	False	6072	5444	5060	8404	6023	6714
pseudo3_N2E3	AO353_17735	5106	8669	6332.166666666667	3563	0	0	False	False	6073	6139	5106	8669	6095	5911
psRCH2	GFF1193	5066	8405	6289.333333333333	3339	0	0	False	False	6074	5445	5066	8405	6027	6719
ANA3	7025908	5374	6078	5850.333333333333	704	0	0	False	False	6075	5899	5763	5374	6078	5913
PS	Dsui_3377	5223	6076	5848.666666666667	853	0	0	False	False	6076	5885	5918	5223	6076	5914
ANA3	7025454	5224	6077	5850.333333333333	853	0	0	False	False	6077	5887	5921	5224	6077	5916
pseudo1_N1B4	Pf1N1B4_5289	3908	8580	6417.0	4672	0	0	False	False	6078	5965	3908	8580	6085	7886
Dino	3610257	5077	8407	6293.333333333333	3330	0	0	False	False	6079	5448	5077	8407	6029	6720
Phaeo	GFF1042	5080	8409	6295.5	3329	0	0	False	False	6080	5450	5080	8409	6033	6721
azobra	AZOBR_RS33805	4782	8512	6333.5	3730	0	0	False	False	6081	5827	4782	8512	6070	6729
DvH	206200	5376	6082	5854.5	706	0	0	False	False	6082	5900	5771	5376	6081	5917
SB2B	6937309	3910	8323	5881.0	4413	0	0	False	False	6083	5894	4993	3910	6083	8323
Btheta	353550	4786	8513	6335.833333333333	3727	0	0	False	False	6084	5829	4786	8513	6071	6732
pseudo3_N2E3	AO353_00125	5082	8411	6301.5	3329	0	0	False	False	6085	5454	5082	8411	6052	6725
Cup4G11	RR42_RS08450	4787	8515	6337.5	3728	0	0	False	False	6086	5831	4787	8515	6073	6733
Btheta	351585	5084	8412	6302.833333333333	3328	0	0	False	False	6087	5455	5084	8412	6053	6726
WCS417	GFF1162	4899	6181	5842.333333333333	1282	0	0	False	False	6088	5867	6181	4899	6082	5937
Caulo	CCNA_01676	4686	8655	6252.833333333333	3969	0	0	False	False	6089	6075	4686	8655	6103	5909
Cup4G11	RR42_RS36995	4690	8067	6067.333333333333	3377	0	0	False	False	6090	6336	8067	4690	6128	5093
MR1	203409	4964	6988	6003.166666666667	2024	0	0	False	False	6091	5084	6988	4964	5974	6918
MR1	202121	3876	8285	6299.333333333333	4409	0	0	False	False	6092	5257	3876	8262	6024	8285
Btheta	351331	5093	8416	6310.0	3323	0	0	False	False	6093	5458	5093	8416	6064	6736
Btheta	349789	5094	8417	6311.166666666667	3323	0	0	False	False	6094	5459	5094	8417	6066	6737
Phaeo	GFF2682	5095	8418	6312.166666666667	3323	0	0	False	False	6095	5460	5095	8418	6067	6738
Btheta	349843	4811	8518	6348.166666666667	3707	0	0	False	False	6096	5835	4811	8518	6086	6743
Caulo	CCNA_03497	5098	8419	6316.0	3321	0	0	False	False	6097	5472	5098	8419	6068	6742
Btheta	350134	4115	8694	6422.833333333333	4579	0	0	False	False	6098	6196	4115	8694	6126	7308
ANA3	7024189	5303	8676	6384.333333333333	3373	0	0	False	False	6099	6162	5303	8676	6123	5943
Keio	16603	4648	7937	6139.833333333333	3289	0	0	False	False	6100	6437	4648	5534	6183	7937
pseudo3_N2E3	AO353_19265	5293	6805	6047.0	1512	0	0	False	False	6101	6255	5695	5293	6133	6805
Btheta	351808	4827	8522	6356.333333333333	3695	0	0	False	False	6102	5842	4827	8522	6096	6749
Caulo	CCNA_01717	5109	8424	6323.333333333333	3315	0	0	False	False	6103	5478	5109	8424	6080	6746
Ponti	CA264_20345	4713	9092	6525.166666666667	4379	0	0	False	False	6104	7016	4713	9092	6249	5977
SyringaeB728a	Psyr_5020	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
SyringaeB728a	Psyr_4423	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
Burk376	H281DRAFT_04581	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaPSI07	RPSI07_RS14405	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
SyringaeB728a	Psyr_4280	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
MR1	201821	3527	8561	6353.0	5034	0	0	False	False	6105	5927	3527	8561	6107	7891
SyringaeB728a	Psyr_1876	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
pseudo1_N1B4	Pf1N1B4_52	4892	7081	6048.333333333333	2189	0	0	False	False	6105	5206	7081	4892	6054	6952
pseudo3_N2E3	AO353_11070	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
Putida	PP_4649	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
ANA3	7023335	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaGMI1000	RS_RS02425	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaPSI07	RPSI07_RS05590	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
Koxy	BWI76_RS10185	4892	7081	6048.333333333333	2189	0	0	False	False	6105	5206	7081	4892	6054	6952
WCS417	GFF63	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
pseudo1_N1B4	Pf1N1B4_5143	4892	7081	6048.333333333333	2189	0	0	False	False	6105	5206	7081	4892	6054	6952
RalstoniaUW163	UW163_RS02620	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
SyringaeB728a_mexBdelta	Psyr_4423	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaBSBF1503	RALBFv3_RS13795	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
ANA3	7025266	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
pseudo6_N2E2	Pf6N2E2_2721	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
HerbieS	HSERO_RS18400	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
Putida	PP_2298	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
Putida	PP_2374	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
BFirm	BPHYT_RS35520	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaUW163	UW163_RS21095	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaGMI1000	RS_RS10275	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
PV4	5209486	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
pseudo1_N1B4	Pf1N1B4_5931	4892	7081	6048.333333333333	2189	0	0	False	False	6105	5206	7081	4892	6054	6952
PV4	5208382	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
psRCH2	GFF2821	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
azobra	AZOBR_RS33315	3959	8881	6466.5	4922	0	0	False	False	6105	6828	3959	8881	6231	6795
RalstoniaBSBF1503	RALBFv3_RS10960	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
pseudo5_N2C3_1	AO356_21070	4892	7081	6048.333333333333	2189	0	0	False	False	6105	5206	7081	4892	6054	6952
RalstoniaGMI1000	RS_RS01800	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
Koxy	BWI76_RS21855	4892	7081	6048.333333333333	2189	0	0	False	False	6105	5206	7081	4892	6054	6952
azobra	AZOBR_RS11200	3959	8881	6466.5	4922	0	0	False	False	6105	6828	3959	8881	6231	6795
RalstoniaGMI1000	RS_RS02815	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaGMI1000	RS_RS04530	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaPSI07	RPSI07_RS22345	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaUW163	UW163_RS16015	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaUW163	UW163_RS01990	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
ANA3	7024801	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
BFirm	BPHYT_RS30385	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
WCS417	GFF2413	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
RalstoniaBSBF1503	RALBFv3_RS18035	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
pseudo6_N2E2	Pf6N2E2_4102	4495	7953	6001.5	3458	0	0	False	False	6105	6213	7953	4495	6140	5103
PS	Dsui_1388	5259	8427	6358.666666666667	3168	0	0	False	False	6152	5482	5259	8427	6084	6748
Burk376	H281DRAFT_02366	5047	7380	6188.666666666667	2333	0	0	False	False	6153	7380	5433	5047	6259	6860
SB2B	6939260	3515	8360	5904.333333333333	4845	0	0	False	False	6154	5879	5413	3515	6105	8360
SB2B	6938210	3885	8350	6029.333333333333	4465	0	0	False	False	6155	6136	3885	5511	6139	8350
Korea	Ga0059261_2068	5279	8432	6368.0	3153	0	0	False	False	6156	5487	5279	8432	6091	6763
pseudo13_GW456_L13	PfGW456L13_1067	4366	8362	5990.333333333333	3996	0	0	False	False	6157	5948	4989	4366	6120	8362
pseudo3_N2E3	AO353_00115	5280	8433	6369.166666666667	3153	0	0	False	False	6158	5488	5280	8433	6092	6764
SynE	Synpcc7942_0491	5282	8436	6371.0	3154	0	0	False	False	6159	5491	5282	8436	6093	6765
psRCH2	GFF3175	4848	8524	6377.333333333333	3676	0	0	False	False	6160	5847	4848	8524	6117	6768
MR1	201797	4334	8502	6472.166666666667	4168	0	0	False	False	6161	5819	4334	8502	6106	7911
pseudo3_N2E3	AO353_29280	5296	8448	6388.166666666667	3152	0	0	False	False	6162	5551	5296	8448	6099	6773
pseudo5_N2C3_1	AO356_24700	3888	7099	5907.5	3211	0	0	False	False	6163	5222	7099	3888	6079	6994
PV4	5209151	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
Btheta	353333	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
Btheta	351369	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
Btheta	353344	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
ANA3	7024991	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
Ponti	CA264_16945	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
SynE	Synpcc7942_0257	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
pseudo3_N2E3	AO353_26775	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
PV4	5207528	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
PV4	5207745	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
azobra	AZOBR_RS01795	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
PS	Dsui_2753	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
PV4	5209448	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
PV4	5209473	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
ANA3	7024966	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
Btheta	353944	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
Btheta	353861	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
HerbieS	HSERO_RS10855	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
Ponti	CA264_05920	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
Ponti	CA264_04660	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
Dino	3609488	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
PV4	5210111	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
SynE	Synpcc7942_0933	5164	8002	6181.5	2838	0	0	False	False	6164	6271	8002	5302	6186	5164
pseudo13_GW456_L13	PfGW456L13_1181	4009	8611	6474.333333333333	4602	0	0	False	False	6187	5986	4009	8611	6136	7917
Miya	8502051	4980	8039	6400.5	3059	0	0	False	False	6188	8039	4980	6669	6361	6166
PV4	5208771	4948	6260	5898.833333333333	1312	0	0	False	False	6189	5891	6260	4948	6129	5976
azobra	AZOBR_RS33590	4014	8984	6521.166666666667	4970	0	0	False	False	6190	6846	4014	8984	6255	6838
Ponti	CA264_17455	4069	8848	6462.0	4779	0	0	False	False	6191	6587	4069	8848	6248	6829
BFirm	BPHYT_RS01095	5354	8689	6435.166666666667	3335	0	0	False	False	6192	6188	5354	8689	6210	5978
Phaeo	GFF1838	4881	8529	6397.666666666667	3648	0	0	False	False	6193	5866	4881	8529	6130	6787
Korea	Ga0059261_0951	5313	8450	6402.5	3137	0	0	False	False	6194	5555	5313	8450	6118	6785
azobra	AZOBR_RS12940	4149	7142	6143.0	2993	0	0	False	False	6195	7142	6150	4149	6279	6943
Keio	16231	5474	7964	6311.166666666667	2490	0	0	False	False	6196	6327	5474	5678	6228	7964
MR1	199850	4415	7988	6306.833333333333	3573	0	0	False	False	6197	4415	5314	7988	6028	7899
Cup4G11	RR42_RS23880	6054	8636	6563.166666666667	2582	0	0	False	False	6198	6054	6202	8636	6184	6105
MR1	203292	4416	7989	6309.166666666667	3573	0	0	False	False	6199	4416	5318	7989	6031	7902
ANA3	7023951	5440	6200	5950.333333333333	760	0	0	False	False	6200	5971	5924	5440	6182	5985
Kang	B158DRAFT_2186	4474	7482	6037.166666666667	3008	0	0	False	False	6201	7482	4791	4474	6338	6937
HerbieS	HSERO_RS13335	5533	6219	5968.666666666667	686	0	0	False	False	6202	6159	5597	5533	6219	6102
acidovorax_3H11	Ac3H11_4222	5320	8453	6407.833333333333	3133	0	0	False	False	6203	5560	5320	8453	6119	6792
SB2B	6936122	3534	8382	5939.5	4848	0	0	False	False	6204	5898	5441	3534	6178	8382
pseudo13_GW456_L13	PfGW456L13_3577	4380	8516	6500.0	4136	0	0	False	False	6205	5832	4380	8516	6132	7935
pseudo3_N2E3	AO353_25260	4155	7149	6150.0	2994	0	0	False	False	6206	7149	6155	4155	6285	6950
psRCH2	GFF4040	5372	8691	6465.0	3319	0	0	False	False	6207	6192	5372	8691	6225	6103
pseudo3_N2E3	AO353_00475	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
RalstoniaGMI1000	RS_RS04670	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
SyringaeB728a	Psyr_3218	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
Putida	PP_5431	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
SyringaeB728a	Psyr_3285	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
SyringaeB728a	Psyr_2981	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
WCS417	GFF333	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
SyringaeB728a_mexBdelta	Psyr_3218	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
RalstoniaBSBF1503	RALBFv3_RS13935	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
WCS417	GFF1494	4280	8037	6045.833333333333	3757	0	0	False	False	6208	6303	8037	4280	6234	5213
