orgId	locusId	gene_cluster_id	n_species	breadth_class	s_pangenome	s_pangenome_v2	breadth_subscore_orig	breadth_subscore_new	total_score	total_score_v2	rank_orig	rank_v2	rank_change
Phaeo	GFF1030	NZ_CP010705.1_2266	1.0	universal	1.0	0.525	0.5	0.025	0.40307245625	0.33182245625	4715	5628	-913
Smeli	SMa0882	NZ_RPHL01000088.1_15	17.0	universal	1.0	0.925	0.5	0.425	0.40303784375	0.39178784375000003	4716	3483	1233
acidovorax_3H11	Ac3H11_3767	NZ_LUKZ01000038.1_25	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.4030286375	0.33177863750000003	4717	5629	-912
Btheta	350430	VCHB01000011.1_8	1.0	universal	1.0	0.525	0.5	0.025	0.402988196875	0.331738196875	4718	5630	-912
HerbieS	HSERO_RS09735	NC_014323.1_1923	10.0	universal	1.0	0.75	0.5	0.25	0.402896025	0.36539602499999996	4719	4384	335
Btheta	351698	DXOP01000018.1_40	1.0	universal	1.0	0.525	0.5	0.025	0.402788303125	0.331538303125	4720	5634	-914
Ponti	CA264_04525	NZ_AXBP01000013.1_8	1.0	universal	1.0	0.525	0.5	0.025	0.40276694375	0.33151694375	4721	5636	-915
Caulo	CCNA_00072	NZ_CP023314.2_72	8.0	universal	1.0	0.7	0.5	0.2	0.4026904375	0.3576904375	4722	4649	73
SynE	Synpcc7942_1018	NZ_JACJTW010000002.1_380	12.0	universal	1.0	0.8	0.5	0.3	0.402672675	0.372672675	4723	4146	577
Dino	3606579	NZ_CP097547.1_9	2.0	universal	1.0	0.55	0.5	0.05	0.4026684145833333	0.33516841458333335	4724	5502	-778
ANA3	7024541	NZ_JAMDJQ010000001.1_1749	3.0	universal	1.0	0.575	0.5	0.075	0.4026559791666667	0.33890597916666665	4725	5351	-626
MR1	370283	NC_004347.2_3159	2.0	universal	1.0	0.55	0.5	0.05	0.4026130145833334	0.33511301458333337	4726	5504	-778
Korea	Ga0059261_1316	NZ_QQXE01000013.1_13	1.0	universal	1.0	0.525	0.5	0.025	0.40258398125	0.33133398125	4727	5639	-912
Btheta	351062	NZ_CYYB01000007.1_229	2.0	universal	1.0	0.55	0.5	0.05	0.4025089062499999	0.33500890625	4728	5508	-780
Putida	PP_5575	NZ_MING01000019.1_153	2.0	universal	0.9	0.45	0.5	0.05	0.4025000000000001	0.3350000000000001	4729	5509	-780
pseudo1_N1B4	Pf1N1B4_4911	NZ_LUKJ01000003.1_4906	6.0	universal	0.9	0.55	0.5	0.15	0.4025	0.35	4730	4933	-203
SB2B	6937391				0.0	0.0	0.5	0.025	0.4025	0.4025	4730	3155	1575
ANA3	7024523	NZ_JAMDJQ010000001.1_1731	3.0	universal	1.0	0.575	0.5	0.075	0.402489771875	0.33873977187500004	4732	5381	-649
PV4	5207826	NZ_CP080422.1_334	3.0	universal	1.0	0.575	0.5	0.075	0.4024507312500001	0.33870073125	4733	5382	-649
acidovorax_3H11	Ac3H11_2891	JAIBEQ010000893.1_2	1.0	universal	1.0	0.525	0.5	0.025	0.40244605	0.33119605	4734	5651	-917
pseudo13_GW456_L13	PfGW456L13_3356	NZ_JACNAP010000039.1_23	1.0	universal	1.0	0.525	0.5	0.025	0.4024202739583333	0.33117027395833337	4735	5652	-917
Keio	3446172	NZ_JAATUR010000049.1_8	2.0	universal	1.0	0.55	0.5	0.05	0.40237443125	0.33487443125000005	4736	5514	-778
pseudo3_N2E3	AO353_27550	NZ_POHE01000025.1_105			0.5	0.025	0.5	0.025	0.4023636927083333	0.3311136927083333	4737	5654	-917
psRCH2	GFF3429	NC_019936.1_3401	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.402254821875	0.33100482187499997	4738	5658	-920
Koxy	BWI76_RS15730	JAETVA010000002.1_518	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.40211529375	0.33086529375	4739	5660	-921
Btheta	349605	NZ_CP040530.1_2787	5.0	universal	0.9	0.525	0.5	0.125	0.402092890625	0.345842890625	4740	5114	-374
Btheta	351396	JAIICI010000114.1_13	33.0	universal	0.9	0.9	0.5	0.5	0.402070875	0.402070875	4741	3187	1554
Btheta	350760	NZ_JAHOBT010000010.1_13	1.0	universal	1.0	0.525	0.5	0.025	0.4020144375	0.3307644375	4742	5668	-926
SynE	Synpcc7942_1358	NZ_CP006471.1_1871	2.0	universal	1.0	0.55	0.5	0.05	0.401967784375	0.334467784375	4743	5527	-784
Btheta	351165	JANUPL010000001.1_5153	7.0	universal	1.0	0.675	0.5	0.175	0.40184204375	0.35309204375	4744	4835	-91
Btheta	351565	NZ_KQ968301.1_8	1.0	universal	1.0	0.525	0.5	0.025	0.4016950749999999	0.330445075	4745	5674	-929
SB2B	6936404				0.0	0.0	0.5	0.025	0.4016839729166667	0.4016839729166667	4746	3192	1554
Dda3937	DDA3937_RS12010	NC_014500.1_2401	2.0	universal	1.0	0.55	0.5	0.05	0.401671384375	0.33417138437500005	4747	5531	-784
WCS417	GFF1467	NZ_JAEKCQ010000015.1_116	9.0	universal	1.0	0.725	0.5	0.225	0.4016666666666666	0.36041666666666666	4748	4551	197
Putida	PP_0756	NZ_CP054264.1_776	1.0	universal	1.0	0.525	0.5	0.025	0.4016666666666666	0.33041666666666664	4748	5677	-929
Btheta	353240	NZ_QSBR01000018.1_7	4.0	universal	1.0	0.6	0.5	0.1	0.4016666666666666	0.3416666666666667	4748	5264	-516
ANA3	7025589	NZ_NAJR01000002.1_438	2.0	universal	1.0	0.55	0.5	0.05	0.4016666666666666	0.33416666666666667	4748	5532	-784
SyringaeB728a_mexBdelta	Psyr_1719	NZ_WKBZ01000004.1_16	8.0	universal	1.0	0.7	0.5	0.2	0.4016666666666666	0.35666666666666663	4748	4687	61
RalstoniaPSI07	RPSI07_RS17945	NZ_CP022759.1_1964	3.0	universal	1.0	0.575	0.5	0.075	0.4016666666666666	0.33791666666666664	4748	5404	-656
SynE	Synpcc7942_1846	CP088958.1_1890	2.0	universal	1.0	0.55	0.5	0.05	0.4016666666666666	0.33416666666666667	4748	5532	-784
psRCH2	GFF1900	PGYX01000099.1_8	5.0	universal	1.0	0.625	0.5	0.125	0.4016666666666666	0.34541666666666665	4748	5125	-377
pseudo3_N2E3	AO353_19245	NZ_POHN01000048.1_1	5.0	universal	1.0	0.625	0.5	0.125	0.4016666666666666	0.34541666666666665	4748	5125	-377
WCS417	GFF1839	NZ_JABSNT010000024.1_17	11.0	universal	1.0	0.775	0.5	0.275	0.4016666666666666	0.36791666666666667	4748	4298	450
WCS417	GFF1702	NZ_JAEKCQ010000014.1_59	5.0	universal	1.0	0.625	0.5	0.125	0.4016666666666666	0.34541666666666665	4748	5125	-377
Koxy	BWI76_RS18580				0.0	0.0	0.5	0.025	0.4016666666666666	0.40166666666666667	4748	3195	1553
Miya	8499970				0.0	0.0	0.5	0.025	0.4015806677083333	0.4015806677083333	4760	3198	1562
pseudo13_GW456_L13	PfGW456L13_4555				0.0	0.0	0.5	0.025	0.4015096791666667	0.4015096791666667	4761	3199	1562
HerbieS	HSERO_RS02610	NZ_CP049334.1_511	2.0	universal	1.0	0.55	0.5	0.05	0.401444303125	0.333944303125	4762	5541	-779
Btheta	351012	NZ_PUEO01000014.1_2887	9.0	universal	1.0	0.725	0.5	0.225	0.401389384375	0.360139384375	4763	4558	205
Btheta	350450	NZ_JADYUC010000037.1_18	1.0	universal	1.0	0.525	0.5	0.025	0.40134045	0.33009045	4764	5688	-924
Miya	8500578				0.0	0.0	0.5	0.025	0.4012767937499999	0.40127679374999997	4765	3204	1561
Ponti	CA264_21275	NZ_AXBP01000001.1_63	17.0	universal	1.0	0.925	0.5	0.425	0.401112915625	0.38986291562500003	4766	3539	1227
Keio	17171				0.0	0.0	0.5	0.025	0.4010982208333333	0.40109822083333335	4767	3213	1554
BFirm	BPHYT_RS08615	NZ_SNVI01000001.1_988	2.0	universal	1.0	0.55	0.5	0.05	0.4010772302083334	0.3335772302083334	4768	5555	-787
Korea	Ga0059261_1513	NZ_QQYQ01000007.1_74	1.0	universal	1.0	0.525	0.5	0.025	0.4010711343749999	0.32982113437499994	4769	5695	-926
PS	Dsui_0687	JAGODV010000072.1_3	5.0	universal	1.0	0.625	0.5	0.125	0.4010630427083334	0.34481304270833335	4770	5156	-386
Cola	Echvi_4224				0.0	0.0	0.5	0.025	0.4009626499999999	0.4009626499999999	4771	3216	1555
HerbieS	HSERO_RS21025	NZ_JWZZ01000032.1_218	13.0	universal	0.9	0.7250000000000001	0.5	0.325	0.4009550625	0.3747050625	4772	4056	716
DdiaME23	DZA65_RS16370	NZ_PJJB01000012.1_26	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.40089204375	0.32964204375	4773	5696	-923
pseudo3_N2E3	AO353_24255	NZ_POHO01000001.1_149	20.0	universal	1.0	1.0	0.5	0.5	0.4008377125	0.4008377125	4774	3219	1555
Smeli	SMc00342	NZ_WISP01000217.1_40	2.0	universal	1.0	0.55	0.5	0.05	0.4008333333333333	0.3333333333333333	4775	5563	-788
pseudo1_N1B4	Pf1N1B4_4933	NZ_AKJE01000049.1_4	6.0	universal	1.0	0.65	0.5	0.15	0.4008333333333333	0.34833333333333333	4775	5009	-234
pseudo1_N1B4	Pf1N1B4_5655	NZ_MOBL01000004.1_412	4.0	universal	1.0	0.6	0.5	0.1	0.4008333333333333	0.34083333333333327	4775	5282	-507
pseudo1_N1B4	Pf1N1B4_4891	NZ_MOBL01000004.1_5	1.0	universal	1.0	0.525	0.5	0.025	0.4008333333333333	0.3295833333333333	4775	5699	-924
Miya	8499953				0.0	0.0	0.5	0.025	0.4008333333333333	0.4008333333333333	4775	3220	1555
pseudo1_N1B4	Pf1N1B4_61	NZ_AKJE01000111.1_177	3.0	universal	1.0	0.575	0.5	0.075	0.4008333333333333	0.3370833333333333	4775	5440	-665
pseudo5_N2C3_1	AO356_20000	NZ_PPRZ01000005.1_89	10.0	universal	1.0	0.75	0.5	0.25	0.4008333333333333	0.3633333333333333	4775	4445	330
pseudo1_N1B4	Pf1N1B4_100	NZ_MOBL01000015.1_38	6.0	universal	1.0	0.65	0.5	0.15	0.4008333333333333	0.34833333333333333	4775	5009	-234
pseudo5_N2C3_1	AO356_09205	NZ_FMXJ01000016.1_72	4.0	universal	1.0	0.6	0.5	0.1	0.4008333333333333	0.34083333333333327	4775	5282	-507
Miya	8501463				0.0	0.0	0.5	0.025	0.4008333333333333	0.4008333333333333	4775	3220	1555
Miya	8501462				0.0	0.0	0.5	0.025	0.4008333333333333	0.4008333333333333	4775	3220	1555
Smeli	SMc02090	NZ_RPHR01000086.1_7	5.0	universal	1.0	0.625	0.5	0.125	0.4008333333333333	0.3445833333333333	4775	5160	-385
SyringaeB728a_mexBdelta	Psyr_0858	NZ_LIHU01000049.1_138	3.0	universal	1.0	0.575	0.5	0.075	0.400710715625	0.3369607156250001	4787	5445	-658
Btheta	351812	NZ_JAIHBF010000016.1_67	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.400558675	0.329308675	4788	5704	-916
HerbieS	HSERO_RS21055	NC_014323.1_4164	18.0	universal	0.9	0.8500000000000001	0.5	0.45	0.40050735625	0.39300735625	4789	3424	1365
SynE	Synpcc7942_2013	NC_006576.1_2229	15.0	universal	1.0	0.875	0.5	0.375	0.4004627468749999	0.381712746875	4790	3824	966
Ponti	CA264_05850	NZ_CP021235.1_1164			0.5	0.025	0.5	0.025	0.40043684375	0.32918684374999996	4791	5705	-914
PS	Dsui_0181	NC_016616.1_175	21.0	universal	0.9	0.9	0.5	0.5	0.400401853125	0.40040185312500004	4792	3228	1564
Btheta	350018	CAMBIT010000012.1_46	1.0	universal	1.0	0.525	0.5	0.025	0.40020990625	0.32895990625	4793	5718	-925
Miya	8499901				0.0	0.0	0.5	0.025	0.4001592499999999	0.40015924999999997	4794	3237	1557
Cup4G11	RR42_RS08410	NZ_CP062803.1_2458	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.40015826875	0.32890826874999995	4795	5719	-924
Btheta	349727	JAGZEW010000013.1_47	23.0	universal	1.0	1.0	0.5	0.5	0.40009846875	0.40009846875	4796	3238	1558
pseudo5_N2C3_1	AO356_22310	NZ_JACVAH010000004.1_244	5.0	universal	1.0	0.625	0.5	0.125	0.4000758604166666	0.3438258604166667	4797	5180	-383
SyringaeB728a_mexBdelta	Psyr_2760	NC_007005.1_2796			0.4	0.0	0.5	0.025	0.4000714802083333	0.34007148020833333	4798	5302	-504
ANA3	7024453	NC_008577.1_1666	9.0	universal	1.0	0.725	0.5	0.225	0.40004875625	0.35879875625	4799	4585	214
SynE	Synpcc7942_2240	NZ_JACJSY010000001.1_609	17.0	universal	1.0	0.925	0.5	0.425	0.4000440999999999	0.3887941	4800	3554	1246
psRCH2	GFF3118	NZ_BDJA01000006.1_133	1.0	universal	1.0	0.525	0.5	0.025	0.400035475	0.328785475	4801	5721	-920
Korea	Ga0059261_0719	NZ_BCYW01000005.1_100	13.0	universal	1.0	0.825	0.5	0.325	0.4000264125	0.37377641249999993	4802	4071	731
Dda3937	DDA3937_RS18145	NZ_JABEOZ010000098.1_3	2.0	universal	1.0	0.55	0.5	0.05	0.400013596875	0.33251359687500004	4803	5591	-788
Btheta	353454	NZ_JAHYMF010000004.1_160	12.0	universal	1.0	0.8	0.5	0.3	0.4	0.37	4804	4213	591
Smeli	SMa0753	NZ_WISM01000242.1_2	8.0	universal	0.9	0.6000000000000001	0.5	0.2	0.4	0.35500000000000004	4804	4727	77
pseudo1_N1B4	Pf1N1B4_5476	NZ_LUKJ01000002.1_330	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.4	0.32875000000000004	4804	5722	-918
Smeli	SMc03899	NZ_JAFNIM010000001.1_2853	14.0	universal	0.9	0.75	0.5	0.35	0.4	0.3775	4804	3962	842
SB2B	6936175				0.0	0.0	0.5	0.025	0.4	0.4	4804	3239	1565
Smeli	SMa1095	NZ_RPHK01000029.1_38	8.0	universal	0.9	0.6000000000000001	0.5	0.2	0.4	0.35500000000000004	4804	4727	77
Smeli	SMa0833	NZ_RPLE01000112.1_8	4.0	universal	0.9	0.5	0.5	0.1	0.4	0.34	4804	5303	-499
Smeli	SMc02705	NZ_AZNW01000019.1_65	2.0	universal	1.0	0.55	0.5	0.05	0.3999999999999999	0.33249999999999996	4811	5601	-790
Btheta	351086	CAKUTT010000028.1_15	12.0	universal	1.0	0.8	0.5	0.3	0.39996249375	0.36996249375	4812	4241	571
pseudo13_GW456_L13	PfGW456L13_1370				0.0	0.0	0.5	0.025	0.3999540854166666	0.3999540854166666	4813	3260	1553
ANA3	7023508	NZ_NAJR01000003.1_428	2.0	universal	1.0	0.55	0.5	0.05	0.3999420812499999	0.33244208124999997	4814	5609	-795
Phaeo	GFF1753	CP081166.1_449	2.0	universal	1.0	0.55	0.5	0.05	0.399938825	0.332438825	4815	5610	-795
RalstoniaPSI07	RPSI07_RS04095	NZ_JACWNH010000017.1_327	2.0	universal	0.9	0.45	0.5	0.05	0.399826009375	0.332326009375	4816	5615	-799
Btheta	353253	NZ_JAHOAQ010000019.1_20	5.0	universal	0.9	0.525	0.5	0.125	0.399817290625	0.34356729062499997	4817	5201	-384
PS	Dsui_1659	JAGODV010000241.1_4	14.0	universal	1.0	0.85	0.5	0.35	0.3998145125	0.37731451250000003	4818	3987	831
SynE	Synpcc7942_0087	NZ_JACJTW010000003.1_126	6.0	universal	1.0	0.65	0.5	0.15	0.39980499375	0.34730499375	4819	5079	-260
Btheta	350897	JALEJR010000010.1_139	1.0	universal	1.0	0.525	0.5	0.025	0.3997880374999999	0.3285380375	4820	5731	-911
Dino	3609559	NZ_CP097547.1_2996	4.0	universal	1.0	0.6	0.5	0.1	0.3996826479166666	0.3396826479166667	4821	5331	-510
PS	Dsui_1045	JAEWZZ010000220.1_4	1.0	universal	1.0	0.525	0.5	0.025	0.39964090625	0.32839090624999995	4822	5732	-910
pseudo5_N2C3_1	AO356_19555				0.0	0.0	0.5	0.025	0.3994846635416666	0.3994846635416666	4823	3265	1558
ANA3	7024522	NZ_JAMDJQ010000001.1_1730	2.0	universal	1.0	0.55	0.5	0.05	0.3994767364583333	0.33197673645833337	4824	5624	-800
SB2B	6937742				0.0	0.0	0.5	0.025	0.39937941875	0.39937941875	4825	3266	1559
pseudo3_N2E3	AO353_16040	NZ_POGZ01000010.1_18	5.0	universal	1.0	0.625	0.5	0.125	0.3992652031249999	0.343015203125	4826	5223	-397
pseudo5_N2C3_1	AO356_15420				0.0	0.0	0.5	0.025	0.3992609166666667	0.3992609166666667	4827	3268	1559
Smeli	SMa1697	NZ_RPLZ01000023.1_7	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.39919756875	0.32794756875	4828	5741	-913
SB2B	6938993				0.0	0.0	0.5	0.025	0.399187134375	0.399187134375	4829	3269	1560
pseudo1_N1B4	Pf1N1B4_2267	NZ_LUKJ01000003.1_2289	11.0	universal	1.0	0.775	0.5	0.275	0.3991666666666666	0.36541666666666667	4830	4381	449
pseudo1_N1B4	Pf1N1B4_301	NZ_LUKJ01000003.1_297	5.0	universal	1.0	0.625	0.5	0.125	0.3991666666666666	0.34291666666666665	4830	5225	-395
pseudo1_N1B4	Pf1N1B4_4730	NZ_JACVBI010000001.1_637	5.0	universal	1.0	0.625	0.5	0.125	0.3991666666666666	0.34291666666666665	4830	5225	-395
pseudo13_GW456_L13	PfGW456L13_2215	NZ_JAGYGG010000012.1_123	5.0	universal	1.0	0.625	0.5	0.125	0.3991666666666666	0.34291666666666665	4830	5225	-395
pseudo5_N2C3_1	AO356_09745	NZ_FMXJ01000007.1_38	3.0	universal	1.0	0.575	0.5	0.075	0.3991666666666666	0.33541666666666664	4830	5493	-663
Pedo557	CA265_RS17455				0.0	0.0	0.5	0.025	0.3991602812499999	0.39916028124999997	4835	3270	1565
Ponti	CA264_11760	NZ_AXBP01000016.1_687	2.0	universal	1.0	0.55	0.5	0.05	0.399133115625	0.331633115625	4836	5631	-795
pseudo3_N2E3	AO353_05415	NZ_JACNBU010000019.1_43	2.0	universal	1.0	0.55	0.5	0.05	0.39912140625	0.33162140625000003	4837	5632	-795
Pedo557	CA265_RS22710				0.0	0.0	0.5	0.025	0.3990234583333333	0.39902345833333336	4838	3273	1565
pseudo13_GW456_L13	PfGW456L13_3981	NZ_JACNAS010000001.1_1115	2.0	universal	0.9	0.45	0.5	0.05	0.3990232625	0.3315232625	4839	5635	-796
Phaeo	GFF3072	CP081230.1_147	1.0	universal	1.0	0.525	0.5	0.025	0.39899838125	0.32774838124999994	4840	5744	-904
Putida	PP_0685	NZ_PPSJ01000070.1_10			0.4	0.0	0.5	0.025	0.3989919572916666	0.33899195729166665	4841	5348	-507
psRCH2	GFF441	NC_019936.1_443	1.0	universal	1.0	0.525	0.5	0.025	0.39896513125	0.32771513124999996	4842	5745	-903
pseudo5_N2C3_1	AO356_19315				0.0	0.0	0.5	0.025	0.3989539916666667	0.39895399166666673	4843	3275	1568
SyringaeB728a	Psyr_2775	NZ_JAKMVP010000015.1_28			0.4	0.0	0.5	0.025	0.3989421958333333	0.33894219583333335	4844	5350	-506
Caulo	CCNA_03909	NZ_CP079926.1_3364	1.0	universal	1.0	0.525	0.5	0.025	0.398829953125	0.327579953125	4845	5748	-903
Dino	3609749	NZ_CP097547.1_3187	5.0	universal	1.0	0.625	0.5	0.125	0.398699865625	0.34244986562499996	4846	5252	-406
BFirm	BPHYT_RS34490	NZ_SNVI01000002.1_1061	1.0	universal	1.0	0.525	0.5	0.025	0.3986645520833334	0.32741455208333337	4847	5761	-914
Miya	8502480				0.0	0.0	0.5	0.025	0.39865409375	0.39865409375	4848	3295	1553
pseudo1_N1B4	Pf1N1B4_403	NZ_JAHUWR010000005.1_207	1.0	universal	1.0	0.525	0.5	0.025	0.39863003125	0.32738003125000004	4849	5762	-913
RalstoniaGMI1000	RS_RS26320	NZ_JAAWVM010000013.1_2	4.0	universal	0.9	0.5	0.5	0.1	0.3986185604166666	0.3386185604166667	4850	5383	-533
Caulo	CCNA_01197	NZ_CP023313.2_1124	2.0	universal	1.0	0.55	0.5	0.05	0.398603934375	0.331103934375	4851	5655	-804
Btheta	351336	JANUNA010000006.1_5103	1.0	universal	1.0	0.525	0.5	0.025	0.39854666875	0.32729666875	4852	5764	-912
Btheta	353946	JAIICI010000055.1_1	11.0	universal	1.0	0.775	0.5	0.275	0.39854399375	0.36479399375	4853	4401	452
Btheta	349595	NZ_JAGURB010000002.1_190	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.39849553125	0.32724553125	4854	5765	-911
ANA3	7023555	NZ_CP080412.1_829	3.0	universal	1.0	0.575	0.5	0.075	0.3984738291666666	0.33472382916666665	4855	5517	-662
HerbieS	HSERO_RS12360	NZ_CP011930.1_2451	1.0	universal	1.0	0.525	0.5	0.025	0.398238275	0.32698827500000005	4856	5771	-915
SynE	Synpcc7942_2578	NC_006576.1_1650	33.0	universal	1.0	1.0	0.5	0.5	0.3982044437499999	0.39820444374999997	4857	3300	1557
Btheta	354144	NZ_CZAP01000022.1_61	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.398198234375	0.32694823437500004	4858	5774	-916
SynE	Synpcc7942_B2633	NZ_CP033062.1_28	9.0	universal	1.0	0.725	0.5	0.225	0.39818938125	0.35693938125	4859	4672	187
Caulo	CCNA_02676	NC_011916.1_2577	1.0	universal	1.0	0.525	0.5	0.025	0.398176725	0.326926725	4860	5775	-915
SynE	Synpcc7942_0286	NC_006576.1_1326	1.0	universal	1.0	0.525	0.5	0.025	0.39800696875	0.32675696875	4861	5778	-917
pseudo6_N2E2	Pf6N2E2_5993	NZ_FPIX01000012.1_100	6.0	universal	1.0	0.65	0.5	0.15	0.398006571875	0.345506571875	4862	5120	-258
Btheta	353574	DXOP01000054.1_13	1.0	universal	1.0	0.525	0.5	0.025	0.39800114375	0.32675114375	4863	5779	-916
RalstoniaUW163	UW163_RS04990	NZ_CP012943.1_1722	2.0	universal	1.0	0.55	0.5	0.05	0.3979909833333334	0.3304909833333334	4864	5672	-808
SynE	Synpcc7942_0395	NZ_JACJTX010000002.1_193	12.0	universal	1.0	0.8	0.5	0.3	0.397962790625	0.367962790625	4865	4297	568
Btheta	349544	NZ_CP040530.1_2723	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.397957490625	0.326707490625	4866	5780	-914
Koxy	BWI76_RS12285	QKWV01000161.1_27	2.0	universal	0.9	0.45	0.5	0.05	0.39791095	0.33041095000000004	4867	5684	-817
Keio	18031				0.0	0.0	0.5	0.025	0.3979078229166666	0.39790782291666665	4868	3307	1561
PS	Dsui_1675	NC_016616.1_1633	5.0	universal	1.0	0.625	0.5	0.125	0.3978155270833333	0.3415655270833333	4869	5267	-398
ANA3	7026485	NZ_CP080411.1_3594	7.0	universal	1.0	0.675	0.5	0.175	0.397805759375	0.349055759375	4870	4976	-106
Btheta	351925	CAKVAB010000016.1_5	2.0	universal	1.0	0.55	0.5	0.05	0.3976963125	0.3301963125	4871	5687	-816
PS	Dsui_0463	VAUH01000025.1_25	1.0	universal	0.9	0.42500000000000004	0.5	0.025	0.39754854375	0.32629854375	4872	5789	-917
Btheta	350717	NZ_CZAP01000017.1_30	1.0	universal	1.0	0.525	0.5	0.025	0.397538321875	0.326288321875	4873	5790	-917
azobra	AZOBR_RS32150	NZ_VEWN01000003.1_36	9.0	universal	0.9	0.625	0.5	0.225	0.39753048125	0.35628048125	4874	4701	173
RalstoniaBSBF1503	RALBFv3_RS00640	NZ_CAHW02000177.1_17	4.0	universal	1.0	0.6	0.5	0.1	0.397527634375	0.337527634375	4875	5415	-540
Phaeo	GFF1066	NC_018286.1_1096	1.0	universal	1.0	0.525	0.5	0.025	0.39750333125	0.32625333125	4876	5791	-915
Putida	PP_5010	NZ_CP015202.1_4865	6.0	universal	1.0	0.65	0.5	0.15	0.3975	0.345	4877	5144	-267
Btheta	349882	DXOL01000004.1_3	3.0	universal	1.0	0.575	0.5	0.075	0.3975	0.33375	4877	5544	-667
PV4	5210965	NZ_CP080416.1_3352	11.0	universal	1.0	0.775	0.5	0.275	0.3975	0.36375	4877	4426	451
BFirm	BPHYT_RS14335	NZ_SNVI01000001.1_3617	12.0	universal	1.0	0.8	0.5	0.3	0.3975	0.3675	4877	4305	572
RalstoniaUW163	UW163_RS10250	NZ_CDRW01000001.1_709	4.0	universal	1.0	0.6	0.5	0.1	0.3975	0.3375	4877	5417	-540
ANA3	7024665	NZ_JAMDJQ010000001.1_1885	9.0	universal	1.0	0.725	0.5	0.225	0.3975	0.35625	4877	4702	175
BFirm	BPHYT_RS14075	NZ_SNVI01000001.1_3667	9.0	universal	1.0	0.725	0.5	0.225	0.3975	0.35625	4877	4702	175
psRCH2	GFF1484	PGYX01000002.1_76	9.0	universal	1.0	0.725	0.5	0.225	0.3975	0.35625	4877	4702	175
SyringaeB728a	Psyr_0390	NZ_QPBU01000032.1_2	6.0	universal	1.0	0.65	0.5	0.15	0.3975	0.345	4877	5144	-267
psRCH2	GFF731	NC_019936.1_732	2.0	universal	1.0	0.55	0.5	0.05	0.3975	0.33	4877	5689	-812
BFirm	BPHYT_RS13780	NC_010681.1_2753	8.0	universal	1.0	0.7	0.5	0.2	0.3975	0.3525	4877	4853	24
RalstoniaBSBF1503	RALBFv3_RS12550	CP047138.1_2340	13.0	universal	1.0	0.825	0.5	0.325	0.3975	0.37124999999999997	4877	4178	699
RalstoniaBSBF1503	RALBFv3_RS03420	NZ_CDRW01000001.1_709	4.0	universal	1.0	0.6	0.5	0.1	0.3975	0.3375	4877	5417	-540
PV4	5209060	NZ_LVDJ01000001.1_72	11.0	universal	1.0	0.775	0.5	0.275	0.3975	0.36375	4877	4426	451
HerbieS	HSERO_RS06000	NZ_CP013136.1_1080	12.0	universal	1.0	0.8	0.5	0.3	0.3975	0.3675	4877	4305	572
Putida	PP_5700	NC_002947.4_4752	4.0	universal	1.0	0.6	0.5	0.1	0.3975	0.3375	4877	5417	-540
Dda3937	DDA3937_RS21260	NZ_SMHE01000038.1_8	3.0	universal	1.0	0.575	0.5	0.075	0.3974544520833334	0.3337044520833333	4893	5551	-658
DvH	206610	JAEWFS010000053.1_41	1.0	universal	1.0	0.525	0.5	0.025	0.397385375	0.326135375	4894	5797	-903
Methanococcus_JJ	MMJJ_RS04055	NZ_JACDUM010000002.1_221	6.0	universal	1.0	0.65	0.5	0.15	0.3972947208333334	0.3447947208333334	4895	5157	-262
Btheta	350409	NZ_JADMWO010000001.1_125	1.0	universal	1.0	0.525	0.5	0.025	0.3972912906249999	0.326041290625	4896	5799	-903
SB2B	6938184				0.0	0.0	0.5	0.025	0.397279375	0.39727937499999993	4897	3321	1576
Btheta	350300	CAJJOJ010000001.1_506	1.0	universal	1.0	0.525	0.5	0.025	0.39721209375	0.32596209375	4898	5801	-903
Btheta	351609	VCHB01000002.1_284	1.0	universal	1.0	0.525	0.5	0.025	0.39720284375	0.32595284375	4899	5802	-903
SynE	Synpcc7942_1757	NZ_CP033061.1_2088	1.0	universal	1.0	0.525	0.5	0.025	0.39714090625	0.32589090625	4900	5806	-906
Phaeo	GFF1494	CP081230.1_1491	1.0	universal	1.0	0.525	0.5	0.025	0.3971131687499999	0.32586316875	4901	5807	-906
pseudo3_N2E3	AO353_23400	NZ_POHO01000041.1_25	29.0	universal	1.0	1.0	0.5	0.5	0.3970462802083333	0.3970462802083333	4902	3324	1578
pseudo6_N2E2	Pf6N2E2_3844	NZ_FOTH01000010.1_37	17.0	universal	0.9	0.825	0.5	0.425	0.3969600302083333	0.3857100302083333	4903	3680	1223
acidovorax_3H11	Ac3H11_4439	NZ_LUKZ01000031.1_119	1.0	universal	1.0	0.525	0.5	0.025	0.396959678125	0.32570967812499996	4904	5814	-910
