orgId	locusId	desc	annotation_class	max_abs_fit	top_condition_class	top_condition_fit	n_specific_phenotypes	n_condition_classes	gene_cluster_id	is_core	is_auxiliary	module	module_prediction	OG_id	og_n_organisms	essentiality_class	is_essential_dark	essential_prediction	n_domains	domain_names	top_cofit_partners	top_cofit_score	s_fitness	s_conservation	s_inference	s_pangenome	s_biogeographic	s_tractability	total_score
Caulo	CCNA_00767	hypothetical protein	hypothetical	2.8311453	pye	1.7169734	0	2.0	NZ_CP023313.2_701	True	False						False		1.0	HIG_1_N	integral membrane protein | hybrid sensor histidine kinase/receiver protein | acyl-CoA dehydrogenase	0.477111997688504	0.4538931625	0.0	0.55	1.0	0.0	0.44999999999999996	0.418473290625
MR1	202131	hypothetical protein (NCBI ptt file)	hypothetical	3.0700371	stress	3.0700371	3	1.0	NC_004347.2_2807	True	False	M026	Phage tail assembly protein				False						0.6337546374999999	0.0	0.5	0.5	0.0	0.85	0.418438659375
Btheta	354119	conserved hypothetical protein (NCBI ptt file)	hypothetical	2.8300195	stress	2.8300195	0	3.0	NZ_QROV01000008.1_129	True	False						False		1.0	YbbR	putative tetratricopeptide repeat family protein (NCBI ptt file) | putative membrane-associated HD superfamily hydrolase (NCBI ptt file) | Trk system K+ uptake protein trkA (NCBI ptt file)	0.499813884672198	0.45375243750000005	0.0	0.55	1.0	0.0	0.44999999999999996	0.418438109375
Korea	Ga0059261_2663	Domain of unknown function (DUF718)	DUF	2.4032743			0		NZ_QQWQ01000021.1_52	True	False			OG04449	8.0	never_essential	False		1.0	rhaM			0.3004092875	0.4666666666666667	0.35	1.0	0.0	0.3	0.41843565520833337
Dino	3607306	hypothetical protein (RefSeq)	hypothetical	3.4675624			0		NZ_CP097547.1_733	True	False	M001	PF00364				False		1.0	DUF6497			0.4334453	0.0	0.6499999999999999	1.0	0.0	0.3	0.418361325
Btheta	350121	conserved hypothetical protein (NCBI ptt file)	hypothetical	2.8269029	carbon source	1.527166	0	2.0	JAGZEW010000022.1_57	True	False						False		1.0	WYL_2	hypothetical protein (NCBI ptt file) | TraN-like protein (NCBI) | hypothetical protein (NCBI ptt file)	0.34220070777583	0.4533628625	0.0	0.55	1.0	0.0	0.44999999999999996	0.418340715625
WCS417	GFF109	hypothetical protein	hypothetical	2.2645779			0		NZ_AVQG01000006.1_8	True	False			OG11187	9.0	variably_essential	False		1.0	DUF1127			0.2830722375	0.4875	0.35	1.0	0.0	0.3	0.418268059375
Caulo	CCNA_03614	hypothetical protein	hypothetical	2.8226569	stress	2.8226569	0	4.0	NC_011916.1_3466	True	False						False		1.0	DUF2946	urocanate hydratase | toxin protein VapC | hypothetical protein	0.938844631540708	0.4528321125	0.0	0.55	1.0	0.0	0.44999999999999996	0.41820802812499996
Methanococcus_S2	MMP_RS09025	hypothetical protein	hypothetical	2.0743122	nutrient t2	2.0743122	0	1.0	NZ_JACHIQ010000001.1_613	False	True			OG07845	2.0	never_essential	False				4Fe-4S binding protein | S-layer protein | hypothetical protein	0.39600300763832	0.35928902500000004	0.3416666666666667	0.4	0.9	0.0	0.44999999999999996	0.4181555895833334
Btheta	350645	conserved hypothetical protein, with a cAMP-binding domain (NCBI ptt file)	hypothetical	3.2972038	stress	1.9212803	0	1.0	NZ_JANUKG010000001.1_3875	False	True						False		1.0	cNMP_binding	xanthosine permease (NCBI ptt file) | two-component system sensor histidine kinase/response regulator, hybrid ('one-component system') (NCBI ptt file) | 2,6-beta-D-fructofuranosidase precursor (NCBI ptt file)	0.297545477145953	0.512150475	0.0	0.55	0.9	0.0	0.44999999999999996	0.41803761875
Dino	3607290	hypothetical protein (RefSeq)	hypothetical	2.6549823	carbon source	2.6549823	0	3.0	NZ_CP097547.1_715	True	False	M014	PF16363				False		1.0	Glyco_transf_61			0.4318727875	0.0	0.6499999999999999	1.0	0.0	0.3	0.417968196875
Btheta	350372	hypothetical protein (NCBI ptt file)	hypothetical	3.2929914	stress	3.2489023	0	3.0	JAIIZG010000041.1_38	False	True						False		1.0	DUF6864	conserved hypothetical protein, putative transcriptional regulator (NCBI ptt file) | putative RNA polymerase ECF-type sigma factor (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file)	0.521528860400443	0.511623925	0.0	0.55	0.9	0.0	0.44999999999999996	0.41790598125
Btheta	351268	hypothetical protein (NCBI ptt file)	hypothetical	2.806793	stress	1.8538573	0	1.0	VCHB01000010.1_120	True	False						False		1.0	OMP_b-brl	putative MFS transporter (NCBI ptt file) | outer membrane efflux protein precursor (NCBI ptt file) | putative multidrug resistance protein (NCBI ptt file)	0.397931819224096	0.45084912499999996	0.0	0.55	1.0	0.0	0.44999999999999996	0.41771228125
Smeli	SMc00617	hypothetical protein	hypothetical				0		VITJ01000012.1_28	True	False			OG01563	38.0	variably_essential	True	PF06568					0.15	0.6	0.30000000000000004	1.0	0.0	0.5	0.41750000000000004
MR1	199957	conserved hypothetical protein (NCBI ptt file)	hypothetical				0		NC_004347.2_726	True	False			OG01456	12.0	variably_essential	True		1.0	DCC1-like			0.15	0.55	0.35	1.0	0.0	0.5	0.41750000000000004
PV4	5207930	hypothetical protein (RefSeq)	hypothetical	4.00365			0		NZ_CP080422.1_437	True	False			OG09366	3.0	never_essential	False						0.5	0.3625	0.2	1.0	0.0	0.3	0.4175
Phaeo	GFF154	hypothetical protein	hypothetical	4.138961	stress	4.138961	8	4.0	NZ_CP031948.1_149	False	True	M030	TIGR00005				False						0.85	0.0	0.5	0.4	0.0	0.44999999999999996	0.4175
psRCH2	GFF78	hypothetical protein	hypothetical	3.0612547			0		NC_019936.1_78	True	False			OG11663	10.0	never_essential	False						0.3826568375	0.5083333333333333	0.2	1.0	0.0	0.3	0.41733087604166663
Caulo	CCNA_02219	hypothetical protein	hypothetical	3.5938141	nitrogen source	3.5938141	0	3.0	NC_011916.1_2132	True	False	M027	Tryptophan 2-monooxygenase (EC 1.13.12.3)				False						0.5492267625	0.0	0.5	1.0	0.0	0.3	0.41730669062500003
pseudo1_N1B4	Pf1N1B4_5095	hypothetical protein	hypothetical	2.471718	stress	2.471718	0	1.0	NZ_JACVBI010000005.1_120	True	False						False				Exodeoxyribonuclease VII large subunit (EC 3.1.11.6) | hypothetical protein | Siderophore synthetase superfamily, group A @ Siderophore synthetase large component, acetyltransferase	0.430948605140448	0.40896475	0.0	0.4	1.0	0.0	0.85	0.4172411875
Koxy	BWI76_RS17200	hypothetical protein	hypothetical	2.4711685	stress	1.8968922	0	1.0	NZ_VKND01000003.1_136	True	False						False				ThiJ/PfpI domain-containing protein | peptide ABC transporter substrate-binding protein | sodium:alanine symporter family protein	0.371388998971441	0.4088960625	0.0	0.4	1.0	0.0	0.85	0.41722401562500006
Dda3937	DDA3937_RS08395	DUF3800 domain-containing protein	DUF	3.5102196			0		NC_014500.1_1673	False	True			OG14206	3.0	never_essential	False		1.0	DUF3800			0.43877745	0.3625	0.35	0.9	0.0	0.3	0.41719436249999997
pseudo13_GW456_L13	PfGW456L13_360	FIG00956267: hypothetical protein	hypothetical	2.9207523	nitrogen source	2.9207523	0	3.0						OG11596	11.0	never_essential	False		1.0	DUF2164	Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-) | Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19) | Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	0.833442449987989	0.4650940375	0.5291666666666667	0.55	0.0	0.0	0.85	0.41710684270833337
Dda3937	DDA3937_RS21095	DUF1471 domain-containing protein	DUF	3.1560256			0		NZ_JABEPB010000010.1_141	True	False			OG14087	2.0	variably_essential	False		1.0	YdgH_BhsA-like			0.3945032	0.3416666666666667	0.35	1.0	0.0	0.3	0.41695913333333334
Dino	3609231	hypothetical protein (RefSeq)	hypothetical	2.781689	stress	2.781689	0	1.0	NZ_CP097547.1_2664	True	False						False		2.0	PEP-CTERM | TIGR03370	hypothetical protein (RefSeq) | aspartate racemase (RefSeq) | transcriptional regulator, AraC family (RefSeq)	0.524755792360102	0.447711125	0.0	0.55	1.0	0.0	0.44999999999999996	0.41692778125
ANA3	7024306	hypothetical protein (RefSeq)	hypothetical	2.6211708			0		NZ_JAMDJQ010000001.1_1537	True	False			OG02880	6.0	never_essential	False		1.0	DUF1097			0.32764635	0.425	0.35	1.0	0.0	0.3	0.4169115875
Btheta	350599	hypothetical protein (NCBI ptt file)	hypothetical	3.7405655	stress	3.0716887	0	4.0	JAFAAK010000006.1_1	True	False						False				hypothetical protein (NCBI ptt file) | TraN-like protein (NCBI) | hypothetical protein (NCBI ptt file)	0.462153997523954	0.5675706875000001	0.0	0.4	1.0	0.0	0.44999999999999996	0.416892671875
Dino	3610810	hypothetical protein (RefSeq)	hypothetical	3.4154413			0		NZ_CP097545.1_43	True	False	M002	PF00950				False		1.0	TctB			0.4269301625	0.0	0.6499999999999999	1.0	0.0	0.3	0.416732540625
Dino	3608002	protein of unknown function DUF442 (RefSeq)	DUF	2.7484348			0		NZ_CP097547.1_1431	True	False			OG04736	5.0	never_essential	False		2.0	BLH_phosphatase | TIGR01244			0.34355435	0.4041666666666667	0.35	1.0	0.0	0.3	0.41672192083333337
Smeli	SMc02678	hypothetical protein	hypothetical				0		NZ_ATYH01000014.1_50	True	False			OG04615	7.0	variably_essential	True	TIGR00231	1.0	YbjN			0.15	0.4458333333333333	0.44999999999999996	1.0	0.0	0.5	0.4166666666666667
Smeli	SMc02752	hypothetical protein	hypothetical				0		NZ_ATZC01000035.1_66	True	False			OG04381	7.0	variably_essential	True	PF04321	1.0	Hpr_kinase_C			0.15	0.4458333333333333	0.44999999999999996	1.0	0.0	0.5	0.4166666666666667
Smeli	SMc00652	hypothetical protein	hypothetical				0		NZ_RPLK01000023.1_49	True	False			OG04259	7.0	variably_essential	True	PF00460	1.0	HPTransfase			0.15	0.4458333333333333	0.44999999999999996	1.0	0.0	0.5	0.4166666666666667
MR1	203746	conserved hypothetical protein (NCBI ptt file)	hypothetical				0		NC_004347.2_4347	True	False			OG02064	7.0	variably_essential	True	Isovaleryl-CoA dehydrogenase (EC 1.3.8.4)	2.0	Kdo | RIO1			0.15	0.4458333333333333	0.44999999999999996	1.0	0.0	0.5	0.4166666666666667
Smeli	SMc00699	hypothetical protein	hypothetical				0		AKZY01000191.1_2	True	False			OG04182	7.0	variably_essential	True	PF00226	1.0	DnaJ			0.15	0.4458333333333333	0.44999999999999996	1.0	0.0	0.5	0.4166666666666667
pseudo1_N1B4	Pf1N1B4_5676	hypothetical protein	hypothetical				0		NZ_JAHUWR010000003.1_99	True	False			OG11157	7.0	variably_essential	True	PF02589	1.0	DUF465			0.15	0.4458333333333333	0.44999999999999996	1.0	0.0	0.5	0.4166666666666667
Smeli	SMc01450	hypothetical protein	hypothetical				0		NC_015590.1_2099	True	False			OG04755	7.0	variably_essential	True	K02302	1.0	SspB			0.15	0.4458333333333333	0.44999999999999996	1.0	0.0	0.5	0.4166666666666667
Smeli	SMc04089	hypothetical protein	hypothetical				0		NZ_CP021793.1_3243	True	False			OG04152	7.0	variably_essential	True	PF01052	1.0	Hepar_II_III			0.15	0.4458333333333333	0.44999999999999996	1.0	0.0	0.5	0.4166666666666667
Koxy	BWI76_RS13045	hypothetical protein	hypothetical	3.2794948	nitrogen source	3.2794948	0	1.0				M034	PF00903	OG05149	7.0	never_essential	False		1.0	Glyoxalase			0.50993685	0.4458333333333333	0.6499999999999999	0.0	0.0	0.7	0.41665087916666665
Putida	PP_5456	conserved protein of unknown function	uncharacterized	3.172394			0		DNYT01000131.1_11	True	False			OG11429	9.0	variably_essential	False						0.39654925	0.4875	0.2	1.0	0.0	0.3	0.4166373125
ANA3	7025261	hypothetical protein (RefSeq)	hypothetical	2.0510314			0		NZ_JAMDJQ010000001.1_1791	True	False	M009		OG05664	3.0	never_essential	False		1.0	DUF5062			0.256378925	0.3625	0.5	1.0	0.0	0.3	0.41659473125
Btheta	353263	hypothetical protein (NCBI ptt file)	hypothetical	3.2508886	stress	2.6186798	0	1.0	JAIHSL010000343.1_2	False	True						False		1.0	YtxH	hypothetical protein (NCBI ptt file) | putative RNA polymerase ECF-type sigma factor (NCBI ptt file) | putative DNA methylase (NCBI ptt file)	0.398965086494786	0.506361075	0.0	0.55	0.9	0.0	0.44999999999999996	0.41659026875
SB2B	6937159	hypothetical protein (RefSeq)	hypothetical	2.477552	stress	2.477552	8	2.0				M021	PF00109	OG06082	4.0	variably_essential	False		1.0	CsiV			0.659694	0.3833333333333333	0.44999999999999996	0.0	0.0	0.85	0.41659016666666665
Miya	8499964	protein of unknown function DUF935 (RefSeq)	DUF	3.0107667	stress	3.0107667	3	1.0				M020	PF01336	OG05304	6.0	variably_essential	False		1.0	DUF935			0.6263458375	0.425	0.6499999999999999	0.0	0.0	0.44999999999999996	0.416586459375
Methanococcus_S2	MMP_RS06155	DUF4186 domain-containing protein	DUF	2.4759881			0		NZ_JACDUI010000001.1_529	True	False			OG03741	7.0	never_essential	False		1.0	DUF4186			0.3094985125	0.4458333333333333	0.35	1.0	0.0	0.3	0.4165412947916667
SynE	Synpcc7942_1192	hypothetical protein	hypothetical	3.7275293	stress	3.7275293	0	2.0	NZ_CP033061.1_2668	True	False						False				hypothetical protein | hypothetical protein | probable glycosyltransferase	0.934725006780211	0.5659411625	0.0	0.4	1.0	0.0	0.44999999999999996	0.416485290625
Dda3937	DDA3937_RS17515	DUF1471 domain-containing protein	DUF	2.7398033			0		NZ_JABEOZ010000031.1_2	True	False			OG03299	5.0	variably_essential	False		1.0	YdgH_BhsA-like			0.3424754125	0.4041666666666667	0.35	1.0	0.0	0.3	0.4164521864583334
Korea	Ga0059261_2214	hypothetical protein	hypothetical	3.5641603	stress	3.5641603	0	4.0	NZ_QQYY01000001.1_634	True	False	M005	PF16576				False						0.5455200375	0.0	0.5	1.0	0.0	0.3	0.41638000937499997
Koxy	BWI76_RS12045	hypothetical protein	hypothetical	2.2241762			0		NZ_VNTH01000060.1_21	False	True			OG04979	10.0	variably_essential	False						0.278022025	0.5083333333333333	0.2	0.9	0.0	0.7	0.4161721729166667
Cup4G11	RR42_RS08275	hypothetical protein	hypothetical	2.7567873	stress	2.7567873	2	1.0	NZ_CP010536.1_1662	False	True	M011	K03657				False						0.5445984125	0.0	0.5	0.9	0.0	0.44999999999999996	0.416149603125
SB2B	6939288	hypothetical protein (RefSeq)	hypothetical	2.0321925	stress	2.0321925	5	3.0				M005	K01638	OG01825	22.0	never_essential	False						0.6040240625	0.6	0.3	0.0	0.0	0.85	0.416006015625
Dyella79	N515DRAFT_2863	hypothetical protein	hypothetical	3.710811	carbon source	3.710811	0	3.0						OG01987	38.0	variably_essential	False		1.0	TIGR03317	glutamate-ammonia-ligase adenylyltransferase | 5-formyltetrahydrofolate cyclo-ligase | glutamate synthase (NADPH/NADH) large chain	0.797731696044853	0.563851375	0.6	0.55	0.0	0.0	0.44999999999999996	0.41596284375
SynE	Synpcc7942_1442	hypothetical protein	hypothetical	2.7504702	stress	2.7504702	0	3.0	NZ_JACJTW010000004.1_199	True	False						False		2.0	Glyoxalase | Glyoxalase_4	hypothetical protein | ATPase | hypothetical protein	0.86556083770493	0.44380877500000004	0.0	0.55	1.0	0.0	0.44999999999999996	0.41595219375
SB2B	6937352	hypothetical protein (RefSeq)	hypothetical	4.5337152	nitrogen source	4.5337152	0	4.0				M029	PF02754	OG05863	11.0	variably_essential	False		2.0	DUF4212 | TIGR03647			0.6	0.5291666666666667	0.44999999999999996	0.0	0.0	0.7	0.41583333333333333
SyringaeB728a	Psyr_1953	conserved hypothetical protein	hypothetical	3.1453629			0		NZ_RBUG01000035.1_24	True	False			OG11587	9.0	variably_essential	False						0.3931703625	0.4875	0.2	1.0	0.0	0.3	0.41579259062499996
Keio	14874	hypothetical protein (NCBI)	hypothetical	2.2652886	stress	2.2652886	0	1.0				M027	PF04349	OG02310	41.0	variably_essential	False		4.0	TolA_bind_tri | TPR_6 | TPR_16			0.38316107499999996	0.6	0.6499999999999999	0.0	0.0	0.7	0.41579026874999997
SynE	Synpcc7942_0561	hypothetical protein	hypothetical	3.7050958	stress	3.7050958	0	3.0	NZ_CP085785.1_572	True	False						False				biopolymer transport ExbB like protein | hypothetical protein | biopolymer transport ExbD like protein	0.948602681562596	0.563136975	0.0	0.4	1.0	0.0	0.44999999999999996	0.41578424375
MR1	201799	hypothetical protein (NCBI ptt file)	hypothetical	2.4230247	stress	2.4230247	0	3.0	NC_004347.2_2470	True	False						False				hypothetical protein (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file) | hypothetical protein (NCBI ptt file)	0.744061188453615	0.4028780875	0.0	0.4	1.0	0.0	0.85	0.415719521875
Pedo557	CA265_RS00025	hypothetical protein	hypothetical	3.8597245	stress	3.8597245	0	1.0				M003	Aerobactin siderophore receptor IutA	OG01894	12.0	variably_essential	False		1.0	TPM_phosphatase			0.5824655625	0.55	0.6499999999999999	0.0	0.0	0.3	0.415616390625
Btheta	350342	conserved hypothetical protein, putative outer membrane protein (NCBI ptt file)	hypothetical	2.735802	stress	2.640836	0	3.0	NZ_RCXW01000008.1_163	True	False						False		1.0	Omp85	conserved hypothetical protein (NCBI ptt file) | putative secreted peptidase (NCBI ptt file) | acetyltransferase (NCBI ptt file)	0.509930626262906	0.44197525000000004	0.0	0.55	1.0	0.0	0.44999999999999996	0.4154938125
pseudo13_GW456_L13	PfGW456L13_226	FIG00959437: hypothetical protein	hypothetical	2.8422058	stress	1.1181421	0	2.0				M005	PF00532	OG14551	10.0	variably_essential	False		1.0	ZapA			0.455275725	0.5083333333333333	0.6499999999999999	0.0	0.0	0.7	0.41548559791666667
Ddia6719	HGI48_RS19690	DUF2531 family protein	DUF	2.9735334			0		NZ_JAHEPW010000006.1_1126	True	False			OG14089	3.0	never_essential	False		1.0	HofP			0.371691675	0.3625	0.35	1.0	0.0	0.3	0.41542291875000004
Burk376	H281DRAFT_04680	hypothetical protein	hypothetical	3.6922946	carbon source	2.4856577	0	1.0						OG00116	46.0	variably_essential	False		2.0	Ala_racemase_N | TIGR00044	succinyldiaminopimelate aminotransferase apoenzyme | preQ(0) biosynthesis protein QueC | 4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	0.794840788417582	0.561536825	0.6	0.55	0.0	0.0	0.44999999999999996	0.41538420625
Btheta	351280	hypothetical protein (NCBI ptt file)	hypothetical	2.7317991	stress	2.144951	0	2.0	NZ_WQQP01000068.1_161	True	False						False		1.0	GT87	hypothetical protein (NCBI ptt file) | TPR-repeat-containing proteins (NCBI ptt file) | TPR-repeat-containing protein (NCBI ptt file)	0.462739351948348	0.44147488749999997	0.0	0.55	1.0	0.0	0.44999999999999996	0.415368721875
SB2B	6937922	hypothetical protein (RefSeq)	hypothetical	3.5281913	stress	3.5281913	0	1.0				M019	K02014	OG02357	22.0	variably_essential	False		1.0	DUF489			0.5410239125	0.6	0.44999999999999996	0.0	0.0	0.7	0.415255978125
BFirm	BPHYT_RS06915	hypothetical protein	hypothetical	2.034526			0		NZ_SNVI01000001.1_1416	True	False			OG06241	10.0	variably_essential	False		1.0	Cupredoxin_1			0.25431575	0.5083333333333333	0.35	1.0	0.0	0.3	0.41524560416666667
Cup4G11	RR42_RS08295	hypothetical protein	hypothetical	2.7261941	stress	2.7261941	2	1.0	NZ_CP010536.1_1665	False	True	M011	K03657				False						0.5407742624999999	0.0	0.5	0.9	0.0	0.44999999999999996	0.415193565625
ANA3	7023937	hypothetical protein (RefSeq)	hypothetical	3.046144	stress	3.046144	0	1.0	NZ_JAMDJQ010000001.1_1220	False	True	M015	PF07992				False		1.0	DUF3649			0.480768	0.0	0.6499999999999999	0.9	0.0	0.3	0.415192
Miya	8499974	hypothetical protein (RefSeq)	hypothetical	3.5238414	stress	3.5238414	3	1.0						OG08985	3.0	never_essential	False		1.0	DUF2635	putative phage tail protein (RefSeq) | hypothetical protein (RefSeq) | phage uncharacterized protein (RefSeq)	0.733030777110458	0.6904801749999999	0.3625	0.55	0.0	0.0	0.6	0.41512004374999995
azobra	AZOBR_RS28060	hypothetical protein	hypothetical	2.6421113			0		NZ_VSRJ01000003.1_114	False	True			OG14543	9.0	variably_essential	False		1.0	DUF6162			0.3302639125	0.4875	0.35	0.9	0.0	0.3	0.415065978125
ANA3	7022630	hypothetical protein (RefSeq)	hypothetical	5.7613897	stress	5.7613897	0	4.0	NZ_NAJR01000016.1_58	False	True	M025	TIGR02121				False						0.6	0.0	0.5	0.9	0.0	0.3	0.41500000000000004
Ponti	CA264_05385	hypothetical protein	hypothetical	7.644175	stress	7.644175	4	1.0	NZ_CP021235.1_1070	True	False						False				hypothetical protein | YfcE family phosphodiesterase | transcriptional regulator	0.977414015241789	0.7999999999999999	0.0	0.4	0.5	0.0	0.6	0.41500000000000004
psRCH2	GFF3424	hypothetical protein	hypothetical	4.452826	stress	4.452826	0	2.0	NZ_BDJA01000010.1_134	False	True	M003	PF00994				False						0.6	0.0	0.5	0.9	0.0	0.3	0.41500000000000004
WCS417	GFF3924	hypothetical protein	hypothetical	4.524152	motility	4.524152	0	2.0	NZ_WKEY01000006.1_55	False	True	M025	PF00460				False						0.6	0.0	0.5	0.9	0.0	0.3	0.41500000000000004
