#Annotated with Bakta (v1.12.0): https://github.com/oschwengers/bakta
#Database (v6.0): https://doi.org/10.5281/zenodo.4247252
ID	Length	Gene	Product	EC	GO	COG	RefSeq	UniParc	UniRef
NZ_JAHBCQ010000009.1_42	476	sbcB	exodeoxyribonuclease I	3.1.11.1	GO:0000175,GO:0003676,GO:0006281,GO:0008310		WP_150813316.1	UPI00124204B5	UniRef100_UPI00124204B5,UniRef50_A0A0N8SPI6,UniRef90_UPI00124204B5
CP026285.1_563	151	dicA	Transcriptional repressor DicA				WP_094819180.1	UPI000B9DD7FD	UniRef100_UPI000B9DD7FD,UniRef50_A0A090V2E1,UniRef90_A0A377ZEF7
NZ_RPJC01000059.1_30	234	cheR	Chemotaxis protein methyltransferase			COG1352,T	WP_127658085.1	UPI000FD99AED	UniRef100_Q7APF2,UniRef50_Q2KCH9,UniRef90_Q7APF2
NZ_WJZE01000237.1_4	197		hypothetical protein						UniRef50_UPI001F8AA6C5,UniRef90_UPI001F8AA6C5
NZ_JAFFSO010000123.1_1	59		hypothetical protein						
NZ_JAHSTT010000005.1_436	126		Helix-turn-helix transcriptional regulator				WP_217882006.1	UPI001C3E6D29	UniRef100_UPI001C3E6D29,UniRef50_A0A1H3V3T5,UniRef90_A0A5P1DHQ5
NZ_CP076652.1_4904	131		hypothetical protein				WP_230017122.1	UPI001E568169	UniRef100_UPI001E568169,UniRef50_A0A2N8C4S0,UniRef90_A0AAW4DXK1
NZ_LDBV01000022.1_184	269		hypothetical protein				WP_047039731.1	UPI00063C9CF1	UniRef100_UPI00063C9CF1,UniRef50_UPI00063C9CF1,UniRef90_UPI00063C9CF1
NZ_AQPL01000453.1_9	314	lysR	LysR family transcriptional regulator				WP_020206167.1	UPI00037D19E3	UniRef100_UPI00037D19E3,UniRef50_A0A378YVW5,UniRef90_UPI00037D19E3
NZ_SGQR01000062.1_5	39		Transposase						UniRef50_A0A0X1L3C2,UniRef90_A0A0X1L3C2
NZ_SOCQ01000019.1_77	42		PA1414 family protein				WP_007914492.1	UPI00027011BB	UniRef100_J3EBQ8,UniRef50_J3EBQ8,UniRef90_J3EBQ8
NZ_RZWB01000199.1_1	59		hypothetical protein						
NZ_JACNSL010000083.1_2	231		Phage protein				WP_186931879.1	UPI00164A3CC1	UniRef100_UPI00164A3CC1,UniRef50_A0A3G7YDK4,UniRef90_A0A3G7U956
OVDX01000004.1_57	205		DUF551 domain-containing protein					UPI000D658253	UniRef100_UPI000D658253,UniRef50_UPI001259ACC5,UniRef90_UPI000D658253
NZ_JSAK01000017.1_14	352	tsaM1	Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1	1.14.13.82			WP_034148766.1	UPI00054BB911	UniRef100_UPI00054BB911,UniRef50_O05616,UniRef90_A0A5E7CV76
UKAI01000850.1_1	81		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase						UniRef50_A0A919HXE2,UniRef90_UPI0031B7E413
NZ_CP091085.1_8	240		AAA family ATPase				WP_250670791.1	UPI00202CBCEB	UniRef100_UPI00202CBCEB,UniRef50_A0A6N9RL68,UniRef90_UPI00202CBCEB
NZ_RBRA01000310.1_1	494	sctC	type III secretion system outer membrane ring subunit SctC		GO:0009306		WP_122228440.1	UPI000F002714	UniRef100_A0A3M4BDE5,UniRef50_Q01723,UniRef90_Q2LJ15
JQNA01000002.1_5195	348		Fis family transcriptional regulator						UniRef50_A0A0H3WUF3
NZ_CP059448.1_1547	311		Phage replication protein				WP_232005378.1	UPI000AEFE2BE	UniRef100_A0A3M3XDB6,UniRef50_A0A5E6VR81,UniRef90_A0A3M3XDB6
NZ_RBTD01000084.1_1	256		hypothetical protein				WP_235668858.1	UPI000F3CE14F	UniRef100_A0A3M5JQZ0,UniRef50_A0A193SJS9,UniRef90_A0A3M5GFK3
NZ_QAJQ01000026.1_106	271		Two-component system response regulator				WP_124561911.1	UPI000F5A67A2	UniRef100_A0A3N7CT29,UniRef50_A0AAJ5C0W3,UniRef90_A0A3N7CT29
NZ_BQIJ01000027.1_26	42		hypothetical protein				WP_003253468.1	UPI000000E98C	UniRef100_Q88RV6,UniRef50_Q88RV6,UniRef90_Q88RV6
NZ_WKAR01000279.1_1	32		hypothetical protein						
NZ_JALJWN010000001.1_3400	77		ABC transporter ATP-binding protein				WP_064392830.1	UPI0006D6AE82	UniRef100_A0A481R0J5,UniRef50_Q87ZB7,UniRef90_Q1I7D9
NZ_JQGJ02000001.1_228	430		Sorbosone dehydrogenase				WP_039591263.1	UPI0005730633	UniRef100_A0A0B1Z6N4,UniRef50_A0A9P1JNJ0,UniRef90_A0A0B1Z6N4
QGAF01000005.1_434	685	tkt	transketolase	2.2.1.1	GO:0004802		WP_106119112.1	UPI000D03FAF9	UniRef100_UPI000D03FAF9,UniRef50_A0A9E5ES87,UniRef90_A0A223VWG5
NZ_PTSC01000245.1_1	30		Mannitol-1-phosphate 5-dehydrogenase						UniRef50_A7ZIA2
NZ_FYEA01000014.1_185	137	arfB	alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB	3.1.1.29	GO:0003747,GO:0006415		WP_007920134.1	UPI00026F8D0B	UniRef100_A0A423N358,UniRef50_A0A1Z3ITR0,UniRef90_A0A1Z3ITR0
NZ_LCZB01000006.1_87	124	rlpA	Endolytic peptidoglycan transglycosylase RlpA	4.2.2.29			WP_016963430.1	UPI0002D588AF	UniRef100_A0A7G7XHT8,UniRef50_A0A2C9EGG2,UniRef90_A0A2C9EGG2
NZ_JACVAI010000001.1_235	334		Putative oxidoreductase				WP_192301708.1	UPI00177B54E9	UniRef100_UPI00177B54E9,UniRef50_A0A6M4H4T0,UniRef90_S6HBT8
NZ_RBTE01000561.1_7	170		RanBP2-type domain-containing protein					UPI0006E4E8F2	UniRef100_A0A3M5J5G1,UniRef50_A0A3M5J5G1,UniRef90_A0A3M5J5G1
NZ_JACOMR010000001.1_81	137	arfB	alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB	3.1.1.29	GO:0003747,GO:0006415		WP_057439984.1	UPI00070A8D02	UniRef100_A0A7Y0VQN3,UniRef50_A0A1Z3ITR0,UniRef90_A0A1Z3ITR0
NZ_FKEJ01000028.1_1	410		Tail length tape measure protein						UniRef50_A0A379WAX4
NZ_CP033061.1_2506	230	ycjU	HAD-superfamily hydrolase, subfamily IA, variant 3			COG0637,G	WP_039755972.1	UPI00003A012E	UniRef100_A0A0H3K023,UniRef50_A0A0H3K023,UniRef90_A0A0H3K023
NZ_CP074171.1_44	397		MFS transporter				WP_223540675.1	UPI001CBD2DCD	UniRef100_UPI001CBD2DCD,UniRef50_A0A2G0Q2Z4,UniRef90_UPI001CC185EC
NZ_QKVR01000123.1_1	37		hypothetical protein						
NZ_RBSO01000103.1_1	213		hypothetical protein				WP_221033659.1	UPI000F3D4C43	UniRef100_UPI000F3D4C43,UniRef50_A0A5E6R6J8,UniRef90_UPI000F4CB568
NZ_JFYX01000046.1_223	338	motB	Flagellar motor protein MotB				WP_032890466.1	UPI000448C08D	UniRef100_A0A031ITY4,UniRef90_A0A1B5E2S4
NZ_QQXS01000052.1_5	58		hypothetical protein						
BIDJ01000007.1_46	548	yidC	membrane protein insertase YidC		GO:0005886,GO:0015031,GO:0016020,GO:0032977,GO:0051205	COG0706,M	WP_000378289.1	UPI00005F09ED	UniRef100_A0AAJ3TXV9,UniRef50_P25714,UniRef90_P25714
NZ_AOUR02000057.1_84	106	tnpA	IS66-like element accessory protein TnpA				WP_021783263.1	UPI0003AEDF93	UniRef100_UPI0003AEDF93,UniRef50_A0A3M4LLD5,UniRef90_A0A6I1L4P3
NZ_JAHBCQ010000006.1_33	193	nemR	HTH-type transcriptional repressor NemR				WP_223507589.1	UPI001CBCF7A5	UniRef100_UPI001CBCF7A5,UniRef50_A0A3M4AHH0,UniRef90_A0A5E7KGY0
NZ_CP022363.1_145	550	pvdE	Cyclic peptide export ABC transporter			COG4615,P	WP_109068404.1	UPI000D60074C	UniRef100_A0A2S1XCC1,UniRef50_A0A5B0KZW0,UniRef90_A0A5B0KZW0
NZ_JAESJL010000008.1_136	145		DUF6941 domain-containing protein				WP_202370376.1	UPI0019297815	UniRef100_UPI0019297815,UniRef50_A0A554P8S9,UniRef90_UPI0019297815
JAGUYD010000100.1_8	43		hypothetical protein						
JAIIUA010000074.1_8	353	arsB	ACR3 family arsenite efflux transporter		GO:0008490,GO:0015103,GO:0015297,GO:0015700,GO:0016020,GO:0046685	COG0798,P	WP_070750597.1	UPI0008A55C6B	UniRef100_A0A6I0NA22,UniRef50_A5HZU9,UniRef90_A0A139KI28
DKLI01000015.1_25	231		Methyltransferase, TIGR04290 family protein						UniRef50_A0A5B0KPM3,UniRef90_A0A916U6K0
NZ_FXON01000060.1_1	61		hypothetical protein						
NZ_PJDJ01000025.1_56	80		hypothetical protein						UniRef50_A0A377XD90,UniRef90_A0A2N5AK20
NZ_PYAQ01000003.1_508	278	nlpD	Murein hydrolase activator NlpD				WP_106577148.1	UPI000D0DF144	UniRef100_A0A2P8LHM2,UniRef50_A0A120G7A0,UniRef90_A0A1B5DKZ3
NZ_RPLM01000004.1_1	226	pepN	aminopeptidase N	3.4.11.2	GO:0004177,GO:0006508,GO:0008237,GO:0008270	COG0308,E	WP_127722118.1	UPI000FDB5686	UniRef100_UPI000FD3D26C,UniRef50_A0A0J6TDZ0,UniRef90_Q92R84
NZ_PTHR02000059.1_282	597		IlvD/Edd family dehydratase	4.2.1.82			WP_104466948.1	UPI000CEB9B9F	UniRef100_UPI000CEB9B9F,UniRef50_Q9A9Z2,UniRef90_UPI000CEB9B9F
CABFOX010000018.1_51	75	ydaS	Bacterial toxin YdaS						UniRef50_A0A3N7BWP5,UniRef90_J2Y425
NZ_VLMK01001439.1_1	72		hypothetical protein						
NZ_JAGYFW010000022.1_33	1248		Cyclic di-GMP phosphodiesterase Gmr				WP_150814000.1	UPI00123F5626	UniRef100_A0A5E6S1V9,UniRef50_Q9I5W1,UniRef90_A0A2N7RB64
NZ_LCYC01000068.1_1	160		Protease synthase and sporulation negative regulatory protein PAI 1				WP_230962091.1	UPI00076C798C	UniRef100_A0A125QCR3,UniRef50_A0A125QCR3,UniRef90_A0A125QCR3
NZ_CABVIR010000001.1_1062	254		Amino acid ABC transporter ATP-binding protein				WP_150634341.1	UPI0012407BE8	UniRef100_A0A5E7AZA0,UniRef50_A0A6I1L8J2,UniRef90_A0AAQ0AUJ1
NZ_FNYP01000183.1_2	20		hypothetical protein						
NZ_CABVIE010000008.1_236	298	cysD	sulfate adenylyltransferase subunit CysD	2.7.7.4	GO:0000103,GO:0004781		WP_150754314.1	UPI00123F9049	UniRef100_A0A8H2RRU8,UniRef50_Q8EB09,UniRef90_A0A8H2RRU8
NZ_VKVI01000838.1_1	76		hypothetical protein						
BILR01000295.1_1	138	icmF	type VI secretion IcmF C-terminal domain-containing protein						UniRef50_UPI002547040F
NZ_PTSP01000026.1_25	144		hypothetical protein				WP_105279751.1	UPI000CF7678D	UniRef100_UPI000CF7678D,UniRef50_UPI000CF7678D,UniRef90_UPI000CF7678D
NZ_JACYWM010000001.1_548	109	fliE	flagellar hook-basal body complex protein FliE		GO:0003774,GO:0005198,GO:0009425,GO:0009431,GO:0071973		WP_017134937.1	UPI000313F127	UniRef100_A0A2N1EEM7,UniRef50_Q51462,UniRef90_C3K0U6
NZ_JAINDB010000002.1_164	214		Ig domain-containing protein				WP_252005791.1	UPI002075237D	UniRef100_UPI002075237D,UniRef50_A0A1B7IQG5,UniRef90_UPI002075237D
NZ_JAHSUB010000029.1_60	189		DNA-invertase from lambdoid prophage Rac				WP_102024332.1	UPI000C79E2D2	UniRef100_A0AAI8IYL8,UniRef50_A0A5J6WSA5,UniRef90_A0A4U9D1Y0
NZ_LJPT01000184.1_2	205	glpA	FAD dependent oxidoreductase domain-containing protein			C,COG0578	WP_144433605.1	UPI000A80ED14	UniRef100_A0A0N8TEP6,UniRef50_Q9HUH4,UniRef90_A0A0Q0DSA4
NZ_JAFNIK010000001.1_876	92		hypothetical protein				WP_088895717.1	UPI000B5A8E85	UniRef100_UPI000B5A8E85,UniRef50_A0A0T6YFC1,UniRef90_A0A6A7ZUA0
NZ_JAJMNG010000769.1_1	117		aldehyde dehydrogenase family protein						UniRef50_UPI001FF7082E,UniRef90_UPI001FF7082E
NZ_LMCV01000007.1_49	69		hypothetical protein						UniRef50_A0A5E7TXJ8
NZ_MSZK01000080.1_11	435		Lipoprotein						UniRef50_A0A377W281
NZ_VKWV01000096.1_1	70	yicS	Uncharacterized protein YicS				WP_163278891.1	UPI0013D45477	UniRef100_A0A0D7LGW3,UniRef50_Q8X4C9,UniRef90_D4BIY5
NZ_CP097107.1_399	562		hypothetical protein				WP_249018332.1	UPI00201070B1	UniRef100_UPI00201070B1,UniRef50_UPI00201070B1,UniRef90_UPI00201070B1
NZ_JACHCW010000001.1_280	238		2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1, 4-benzoquinol methylase				WP_183871834.1	UPI00161AE7E4	UniRef100_A0A7W8QU91,UniRef50_A0A7L4ZUU7,UniRef90_A0A7W8QU91
NZ_RBRQ01000246.1_1	119		hypothetical protein						
NZ_LR607367.1_3650	85		hypothetical protein						UniRef50_A0A285AWA8
NZ_CABVIH010000002.1_20	318	yagS	Xanthine dehydrogenase YagS FAD-binding subunit	1.17.1.4			WP_150778376.1	UPI0012416986	UniRef100_A0A5E7GNH1,UniRef50_P77324,UniRef90_A0A5E7GNH1
NZ_VLMO01000831.1_1	77		hypothetical protein						
NZ_FLHG01000066.1_1	100	traW	Conjugal transfer protein TraW						UniRef50_A0A2X1KRE7
NZ_JZYC01000003.1_96	119		Helix-turn-helix transcriptional regulator				WP_032663365.1	UPI000461A14A	UniRef100_A0A9X5IM26,UniRef50_A0A4R1FQZ6,UniRef90_A0A0H0JCB7
NZ_RDRD01000028.1_7	154		YhcH/YjgK/YiaL family protein				WP_014227215.1	UPI000243A222	UniRef100_A0A0H3H0A7,UniRef50_P37673,UniRef90_A0A0H3H0A7
NZ_CP045799.1_1173	324	sctD	type III secretion system inner membrane ring subunit SctD		GO:0030254	COG6011,U	WP_024638519.1	UPI000427BF19	UniRef100_UPI000427BF19,UniRef50_Q2LJ02,UniRef90_A0A0P9QJA5
AEJZ01000411.1_1	134	potG	putrescine ABC transporter ATP-binding subunit PotG	7.6.2.-,7.6.2.16	GO:0005524,GO:0015417,GO:0015594,GO:0015846,GO:0015847,GO:0016020,GO:0016887,GO:0022857,GO:0043190,GO:0055052,GO:0055085	COG3842,E	WP_000308950.1	UPI00057841D0	UniRef100_UPI002FDA5CE8,UniRef50_P31134,UniRef90_P31134
NZ_PDIA01000054.1_194	188		FAD-binding protein						UniRef50_UPI0023EF5511,UniRef90_UPI0023EF5511
NZ_JACDUH010000003.1_108	331		hypothetical protein						
NZ_CP075881.1_2787	395		Nucleoid-associated protein				WP_045338339.1	UPI0005F0712E	UniRef100_A0A6L5EEM5,UniRef50_A0A140NQR6,UniRef90_A0A6L5EEM5
NZ_FOPO01000001.1_436	221		Peptidyl-prolyl cis-trans isomerase				WP_092452858.1	UPI0008EB610B	UniRef100_UPI0008EB610B,UniRef50_A0A5E7LQ89,UniRef90_A0A4P7PNG4
NZ_CP005969.1_4735	66		hypothetical protein						
NZ_FPCE01000007.1_296	398		phage major capsid protein		GO:0005198,GO:0019068,GO:0044423		WP_093544079.1	UPI0008E13C89	UniRef100_UPI0008E13C89,UniRef50_A0A0C5E2R3,UniRef90_A0A2T4G138
NZ_JALPKS020000002.1_3928	214		HK97 family phage prohead protease		GO:0005198,GO:0008233,GO:0019068,GO:0019082		WP_258450325.1	UPI00215C20D0	UniRef100_UPI00215C20D0,UniRef50_A0A481UQ81,UniRef90_A0A5E7ECM4
NZ_RPJT01000086.1_16	410		acetyl-CoA carboxylase biotin carboxylase subunit family protein				WP_127621991.1	UPI000FD22709	UniRef100_UPI000FD22709,UniRef50_A0A0E2PFE9,UniRef90_UPI000FDB36CB
NZ_RBSG01000413.1_2	110		hypothetical protein						UniRef50_A0A3M4JKM2,UniRef90_A0A3M4JKM2
NZ_RBTB01000056.1_20	81		hypothetical protein				WP_005745599.1	UPI000208BF5D	UniRef100_A0AB37R3P5,UniRef50_W0MM83,UniRef90_A0AB37R3P5
NZ_JACYNQ010000001.1_198	81		hypothetical protein						
NZ_JRXY01000028.1_27	173		type II toxin-antitoxin system death-on-curing family toxin						UniRef50_A0A8I1CPM8,UniRef90_UPI0015A28231
NZ_JXNZ01000156.1_12	89		Acyl-CoA dehydrogenase						UniRef50_A0A6B3NY45
NZ_RBSR01000053.1_1	150		hypothetical protein						
NZ_CABHDK010000075.1_1	290	recC	exodeoxyribonuclease V subunit gamma	3.1.11.5	GO:0008854,GO:0009338	COG1330,L	WP_177969137.1	UPI0015B06398	UniRef100_A0A378BSJ6,UniRef50_P07648,UniRef90_A0A377TZ99
NZ_JAGYGB010000073.1_27	290	lysR	DNA-binding transcriptional regulator, LysR family				WP_223459959.1	UPI001CBE96AD	UniRef100_UPI001CBE96AD,UniRef50_A0A0C5DX86,UniRef90_A0A1H2N4Z0
NZ_BBQM01000016.1_36	426		DNA polymerase III gamma/tau subunit				WP_059412650.1	UPI000750970D	UniRef100_UPI000750970D,UniRef50_A0A7W4VFE6,UniRef90_UPI000750970D
NZ_MRAB01000017.1_36	247		KilA-N DNA-binding domain-containing protein				WP_075606951.1	UPI00094FB998	UniRef100_UPI00094FB998,UniRef50_A0A0H3CNW9,UniRef90_A0A0F1AXZ7
NZ_JAAQPW010000021.1_14	280	araC	AraC family transcriptional regulator				WP_032720666.1	UPI0004E393FC	UniRef100_UPI0004E393FC,UniRef50_A0A157RSH4,UniRef90_UPI0004E393FC
NZ_JACDUO010000001.1_1044	113		hypothetical protein						
NZ_UNYJ01000036.1_1	75		DUF3304 domain-containing protein						UniRef50_A0A485C001
NZ_RWIQ01000076.1_17	167	nuoJ	NADH-quinone oxidoreductase subunit J	1.6.5.9	GO:0008137		WP_003174726.1	UPI00002FD2DD	UniRef100_C3JY89,UniRef50_Q9I0J3,UniRef90_A0A5E7FMR2
NZ_JFZI01000742.1_1	340	glpD	glycerol-3-phosphate dehydrogenase	1.1.5.3	GO:0004368,GO:0006072,GO:0009331	C,COG0578	WP_029573725.1	UPI000497D603	UniRef100_A0A0Q0C2J2,UniRef50_A0A0P9KID8,UniRef90_A0A0P9KID8
NZ_QQWP01000033.1_4	86		Transmembrane anchor protein				WP_226018253.1	UPI000582B9BE	UniRef100_A0A0F7JW08,UniRef50_E0TI13,UniRef90_A0A0F7JW08
NZ_CP046621.1_389	197	ssuE	NADPH-dependent FMN reductase	1.5.1.38	GO:0008752,GO:0046306		WP_157190792.1	UPI000F99B5F7	UniRef100_A0A6I6GMB3,UniRef50_P80644,UniRef90_A0A1Q9QXV8
NZ_CP031257.1_786	186		Tyrosine-type recombinase/integrase				WP_023283262.1	UPI0003BED00D	UniRef100_UPI0003BED00D,UniRef50_A0A0A3Z9A0,UniRef90_A0AAW8A7B0
NZ_CP087170.1_4353	290		DNA-binding protein				WP_258695090.1	UPI0021609A08	UniRef100_UPI0021609A08,UniRef50_A0A7X2CHH9,UniRef90_UPI0021609A08
NZ_WFKD01000008.1_23	300		Transcriptional regulator				WP_035681627.1	UPI00049A3E8F	UniRef100_A0A2K1FTM4,UniRef50_A0A924FZK4,UniRef90_A0A9P1NR21
NZ_CABVJC010000003.1_463	292		Lipase	3.1.1.3			WP_150693048.1	UPI0012428065	UniRef100_A0A5E7THX7,UniRef50_A0A359D6B2,UniRef90_Q3KIU1
MHZP01000180.1_42	232	pyrH	UMP kinase	2.7.4.22	GO:0005524,GO:0005737,GO:0005829,GO:0006221,GO:0006225,GO:0015949,GO:0033862,GO:0044210	COG0528,F			UniRef50_Q5H1E3,UniRef90_O82852
NZ_FMXJ01000015.1_14	206	metW	methionine biosynthesis protein MetW		GO:0009086	COG2226,HJ	WP_060740200.1	UPI0006ECD540	UniRef100_A0A1I5G982,UniRef50_A0A1A8T191,UniRef90_A0A2N7R3R0
NZ_CABVHZ010000014.1_112	146	glcG	GlcG protein				WP_012723076.1	UPI00019DA270	UniRef100_C3K662,UniRef50_A0A0N0E2C7,UniRef90_A0A1B5E493
NZ_JAGINJ010000002.1_46	127		Glutamate 5-kinase				WP_209965143.1	UPI001AE6C2A9	UniRef100_UPI001AE6C2A9,UniRef50_A0A059VA70,UniRef90_A0A2G8MSN9
NZ_MTSA01000011.1_48	129	fliS	flagellar export chaperone FliS		GO:0044780	COG1516,NU	WP_084918183.1	UPI000A09BDEC	UniRef100_A0A244EPS5,UniRef50_A4BUD1,UniRef90_Q6I806
NZ_LSUZ01000088.1_1	506	istA	IS21 family transposase		GO:0004803		WP_081273177.1	UPI0009C0B711	UniRef100_A0A2L0LRE6,UniRef50_A1TWL5,UniRef90_A0A2N1Z986
NZ_POFT01000006.1_161	25		hypothetical protein						
NZ_CAKLBP010000002.1_174	239		heavy metal-associated domain-containing protein				WP_231490600.1	UPI001E29773F	UniRef100_UPI001E29773F,UniRef50_A0A1Q5ZUU0,UniRef90_UPI001E29773F
NZ_QLTK01000038.1_18	183		Lipoprotein				WP_111935382.1	UPI000B5F4766	UniRef100_A0A329BFE9,UniRef50_A0A6J5DF59,UniRef90_Q141I3
NZ_AVDY02000318.1_9	335		Photosynthesis system II assembly factor Ycf48/Hcf136-like domain-containing protein						UniRef50_A0A2S8HDE3,UniRef90_A0A261WC71
NZ_LGLI01000039.1_89	135		hypothetical protein						
NZ_VLNP01000115.1_1	90		NADH-quinone oxidoreductase subunit						UniRef50_A0A3S5DBG2,UniRef90_A0A3S5DBG2
NZ_WISW01000129.1_13	229		hypothetical protein						
NZ_FWID01000002.1_261	367		hypothetical protein						UniRef50_UPI002B45CDBF,UniRef90_UPI000D7BEFA4
NZ_CABVJI010000003.1_370	256	ubiE	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	2.1.1.163,2.1.1.201	GO:0008168,GO:0008425,GO:0009060,GO:0009234,GO:0032259,GO:0043770	COG2226,HJ	WP_008080626.1	UPI00026FAEAF	UniRef100_A0A9D5F938,UniRef50_Q88D17,UniRef90_Q88D17
NZ_JTEU02000005.1_322	323	ispB	octaprenyl diphosphate synthase	2.5.1.90	GO:0008299	COG0142,H	WP_046359423.1	UPI00061D10F4	UniRef100_UPI00061D10F4,UniRef50_P0AD57,UniRef90_A0A377PCP6
NZ_VHZR01000001.1_478	80		NADH dehydrogenase transcriptional regulator						UniRef50_A0A377V3P9,UniRef90_A0A377V3P9
NZ_VLLV01000003.1_204	216	azlC	AzlC family ABC transporter permease						UniRef50_A0A1Y2SK19,UniRef90_UPI0036F25734
NZ_PICH01000564.1_1	41		hypothetical protein						
NZ_NEEJ01000001.1_897	88		PAAR domain-containing protein				WP_100121770.1	UPI000C1E464B	UniRef100_UPI000C1E464B,UniRef50_A0A1B8UZA8,UniRef90_A0A6C8Y4I2
NZ_RBTG01000071.1_44	361		FAD-binding PCMH-type domain-containing protein						UniRef50_A0A920V8M6
NZ_JACCAU010000001.1_3615	66		K+-transporting ATPase ATPase B chain				WP_179712812.1	UPI0015CBF410	UniRef100_A0A7Y9WRJ4,UniRef50_A0A1I7DTF5,UniRef90_A0A7Y9WRJ4
NZ_JAMGSN010000001.1_594	75		Phage-like protein				WP_249873518.1	UPI00201D9D4D	UniRef100_UPI00201D9D4D,UniRef50_A0AAQ0ASE6,UniRef90_UPI00201D9D4D
NZ_WIRN01000054.1_45	57		hypothetical protein						UniRef50_UPI001296BA98,UniRef90_UPI001296BA98
NZ_LGLO01000086.1_1	68		Secreted protein				WP_004666687.1	UPI0001F6FC77	UniRef100_UPI0001F6FC77,UniRef50_A0A0P9N3U4,UniRef90_A0A0P9N3U4
NZ_JAENSS010000002.1_454	776	pbpC	peptidoglycan glycosyltransferase PbpC	2.4.99.28	GO:0008658,GO:0008955,GO:0009252		WP_057958222.1	UPI0007170FE0	UniRef100_UPI0007170FE0,UniRef50_P76577,UniRef90_A0A379I6Y1
NZ_RBQA01000148.1_15	183		Helix-turn-helix domain-containing protein				WP_032901689.1	UPI0003DB985A	UniRef100_A0AAX2HGF4,UniRef50_A0AAJ2KES8,UniRef90_A0A266LNR6
NZ_VKXJ01000233.1_1	82	lysR	LysR family transcriptional regulator			COG0583,K	WP_264985846.1	UPI0022321F1C	UniRef100_A0AAW9LL91,UniRef50_A0A0C7KAT5,UniRef90_A0A0H3FJU9
NZ_POFK01000031.1_51	283	folP	dihydropteroate synthase	2.5.1.15	GO:0004156,GO:0009396		WP_102593597.1	UPI000C86A4C4	UniRef100_A0A855KK86,UniRef50_Q9HV49,UniRef90_V8R839
NZ_CP025542.1_2821	662	ligD	DNA ligase D	6.5.1.1	GO:0006303		WP_134924211.1	UPI000CA2C918	UniRef100_UPI000CA2C918,UniRef50_J2MVR2,UniRef90_A0AAJ3FSM9
NZ_QRKS01000013.1_34	292		TonB-dependent receptor domain-containing protein						UniRef50_UPI00272966FB
NZ_JXNZ01000135.1_12	94		Sulfate transporter				WP_042730626.1	UPI0005B559D6	UniRef100_A0A0D0PIH6,UniRef50_A0A1K1VDZ8,UniRef90_A0A0D0PIH6
NZ_LCYA01000152.1_9	115		hypothetical protein					UPI00076D5470	UniRef100_A0A120G5Y4,UniRef50_A0A120G5Y4,UniRef90_A0A120G5Y4
NZ_VDLW01000118.1_10	66		Beta-ketoadipyl CoA thiolase				WP_181285158.1	UPI0015E6567A	UniRef100_A0AAE2U0F9,UniRef50_A0A839T6I0,UniRef90_A0A3E1HH58
NZ_RPIM01000058.1_36	156	argA	Acetyltransferase			COG1246,E	WP_010969220.1	UPI00000D4A49	UniRef100_Q92QA6,UniRef50_A0A1H8LNZ1,UniRef90_Q92QA6
DGCZ01000005.1_74	88	sinR	SinR family protein						UniRef50_S6A9E5,UniRef90_A0A486SC27
NZ_JALMSS010000012.1_48	192	ygfB	UPF0149 family protein YgfB						UniRef50_P0A8C4,UniRef90_A0A377C158
NZ_CP059448.1_4424	1968		Dermonecrotic toxin N-terminal domain-containing protein				WP_053257619.1	UPI0006A6032E	UniRef100_A0A3M3Y4R6,UniRef50_A0A2P8LIB6,UniRef90_A0A1E4XAR1
NZ_JAKNQO010000022.1_30	433		TrbI/VirB10 family protein				WP_242201874.1	UPI001F5ABE37	UniRef100_UPI001F5ABE37,UniRef50_A0A0Q0EJT5,UniRef90_UPI001F5ABE37
NZ_JANUON010000005.1_152	45		hypothetical protein						
NZ_JALDOB010000148.1_1	360	dbpA	ATP-dependent RNA helicase DbpA	3.6.4.13	GO:0003676,GO:0003724,GO:0005524	COG0513,L	WP_242813946.1	UPI001F621829	UniRef100_UPI00039BDF0C,UniRef50_P21693,UniRef90_E0SCM7
NZ_VITF01000017.1_102	171		SPOR domain-containing protein				WP_145679403.1	UPI0011A7F7FF	UniRef100_A0A560AN16,UniRef50_A0A060DUC6,UniRef90_A0A060DUC6
NZ_APHV01000123.1_21	273	yjbH	YjbH domain-containing protein						UniRef50_UPI001FFF771B,UniRef90_UPI001FFF771B
NZ_CP047281.1_2974	634		NERD domain-containing protein						UniRef50_A0A502IEC8,UniRef90_A0A8B6ITF2
NZ_JACNRV010000008.1_40	244		hypothetical protein				WP_186927862.1	UPI00164A626E	UniRef100_UPI00164A626E,UniRef50_UPI0019055A1D,UniRef90_UPI00123C033F
NZ_VHIO01000013.1_146	422		Zn-dependent hydrolase				WP_054897432.1	UPI0006D457E3	UniRef100_UPI0006D457E3,UniRef50_A0A085J983,UniRef90_UPI0006D457E3
NZ_CP060289.1_5605	220	purN	phosphoribosylglycinamide formyltransferase	2.1.2.2	GO:0004644,GO:0006189				UniRef50_Q9I514,UniRef90_Q4K8A4
